target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,sl_cue,sl_target,sl_word_combo,unrelated_sl_cue
leva,484.6114999883,,-0.750868464985245,,107.388500012166,,0.299316406859829,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,,sl,right,left,desna,leva,desnaleva,politika
liberalen,578.41824999408,600.374500011908,-0.4523262906419,-0.0841451692091252,29.7047072259533,100.525500035729,0.0296629734068604,0.477960858888233,4,2,0,0,4,2,4,2,0,0,1,1,4,2,0,0,4,2,4,2,0,0,1,1,4,2,21.9562500178288,0.368181121432775,sl,conservative,liberal,konzervativen,liberalen,konzervativenliberalen,lov
lice,511.474999940401,754.5,-1.01955944795616,-0.16155395372462,37.3512020011449,,0.139351057462972,,4,2,0,0,4,1,4,2,0,0,1,0.5,4,2,0,0,4,2,4,2,0,0,1,1,4,1,243.025000059599,0.85800549423154,sl,lip,cheek,ustnica,lice,ustnicalice,delavnica
limuzina,874.249999809238,649.966666638851,0.155109889908824,-0.257032168850093,219.449999904652,77.4098687144585,0.677126237766914,0.285791314335653,2,3,0,0,2,3,2,3,0,0,1,1,2,3,0,0,2,3,2,3,0,0,1,1,2,3,-224.283333170387,-0.412142058758917,sl,taxi,limousine,taksi,limuzina,taksilimuzina,nič
linj,,382.578000000678,,-1.11362553511858,,23.638000000734,,0.116816005440514,,3,,0,,2,,3,,0,,0.666666666666667,,3,,0,,3,,3,,0,,1,,2,,,sl,ming,ling,ming,linj,minglinj,pijača
literatura,600.727333341648,554.999999994063,-0.304716387476563,-0.648988221483562,127.326179528791,110.000000005937,0.455065809843836,0.500971431752699,3,2,0,0,3,2,3,2,0,0,1,1,3,2,0,0,3,2,3,2,0,0,1,1,3,2,-45.7273333475846,-0.344271834006999,sl,art,literature,umetnost,literatura,umetnostliteratura,snemati
lizanje,548.540000047768,857.892999988049,-0.513052375173177,1.30987221233766,137.200000047684,,0.374136396418527,,2,1,0,0,2,1,2,1,0,0,1,1,2,1,0,0,2,1,2,1,0,0,1,1,2,1,309.352999940282,1.82292458751084,sl,suck,lick,sesanje,lizanje,sesanjelizanje,hrib
ljubezen,571.966666634893,448.726999988197,-0.562733974645742,-0.702674918451807,112.728291844719,59.2730000120355,0.333130406871591,0.298827844069875,3,2,0,0,3,2,3,2,0,0,1,1,3,1,0,1,2,1,3,1,0,1,0.666666666666667,1,3,2,-123.239666646696,-0.139940943806065,sl,hate,love,sovraštvo,ljubezen,sovraštvoljubezen,okolje
ljubimec,568.920199985686,772,-0.434382339935269,0.0283101536860533,52.3464861351898,,0.372804170902677,,5,1,0,0,5,1,5,1,0,0,1,1,5,1,0,0,5,1,5,1,0,0,1,1,5,1,203.079800014314,0.462692493621322,sl,mistress,lover,ljubica,ljubimec,ljubicaljubimec,zaupati
ljudje,535.150000047637,511.850000047794,-0.657051299808985,-0.478756668196198,51.1500000477535,38.1499999524385,0.336670798256917,0.220971801493388,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,2,2,2,2,0,0,1,1,2,2,-23.299999999843,0.178294631612787,sl,population,people,prebivalstvo,ljudje,prebivalstvoljudje,past
lobanja,422.96300004769,672.412999929045,-0.742533621472868,-0.515322277300484,94.737000047666,100.78699992795,0.398074687203964,0.0645420805361017,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,2,2,2,2,0,0,1,1,2,2,249.449999881355,0.227211344172384,sl,bone,skull,kost,lobanja,kostlobanja,kratek
lokacija,593.075500000036,1637.8760000004,-0.120428272421393,3.39071135226902,14.0244999523275,1120.1239999996,0.497812438511761,4.01933318062528,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,2,2,2,2,0,0,1,1,2,2,1044.80050000036,3.51113962469041,sl,place,location,kraj,lokacija,krajlokacija,lezbijka
lokalen,523,,-0.711284097883637,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,,sl,regional,local,regijski,lokalen,regijskilokalen,rana
loviti,364.699999999953,518.560000000056,-1.39807688613663,-1.13073776570692,,,,,1,2,0,0,1,1,1,1,0,0,1,1,1,2,0,0,1,1,1,1,0,0,1,1,1,1,153.860000000103,0.267339120429716,sl,follow,chase,slediti,loviti,sleditiloviti,odsev
luknja,510.521000017878,659.45000002379,-0.576711569777796,-0.0411160962051529,46.1662976782662,60.9499999761175,0.393536653746305,0.349061217505578,4,2,0,0,4,2,4,2,0,0,1,1,4,2,0,0,4,2,4,2,0,0,1,1,4,2,148.929000005912,0.535595473572643,sl,crack,hole,razpoka,luknja,razpokaluknja,pesnik
majhen,489.005600016657,572.20000009537,-0.831864927173493,-0.408252807839772,37.1286076596335,,0.0774620259094439,,5,1,0,0,5,1,5,1,0,0,1,1,5,1,0,0,5,1,5,1,0,0,1,1,5,1,83.1944000787126,0.423612119333721,sl,little,small,malo,majhen,malomajhen,faza
majoneza,557.131000005641,,-0.80364473894602,,42.8689999936615,,0.0275719539643501,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,,sl,ketchup,mayonnaise,kečap,majoneza,kečapmajoneza,napredovati
mama,548.89999990449,502.999999999767,-0.436455752417903,-0.821615604529523,49.199999904769,,0.711101039714058,,2,1,0,0,2,1,2,1,0,0,1,1,2,1,0,0,2,1,2,1,0,0,1,1,2,1,-45.899999904723,-0.38515985211162,sl,daddy,mum,očka,mama,očkamama,ritual
manipulirati,541.817000031859,615.183500000566,-0.517934476295561,-0.236891913143645,25.9454432048329,38.7835000005435,0.123933206039977,0.0579247947997927,3,2,0,0,3,2,3,2,0,0,1,1,3,2,0,0,3,2,3,2,0,0,1,1,3,2,73.3664999687071,0.281042563151916,sl,control,manipulate,nadzirati,manipulirati,nadziratimanipulirati,zid
masaža,642.200000047684,,-0.961067732504473,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,,sl,yoga,massage,joga,masaža,jogamasaža,smodnik
maslo,506.066666634841,487.3499999583,-0.765096015120397,-1.08007249636104,63.9866218813763,88.049999946379,0.177668842406015,0.0753798584288955,3,2,0,0,3,2,3,2,0,0,1,1,3,2,0,0,3,2,3,2,0,0,1,1,3,2,-18.7166666765406,-0.314976481240646,sl,honey,butter,med,maslo,medmaslo,iskati
matematika,547.294000000014,519.649999976129,-0.58197508711299,-0.468959699928041,96.3532011369212,76.849999976141,0.187383018017425,0.212146397777169,3,2,0,0,3,2,3,2,0,0,1,1,3,2,0,0,3,2,3,2,0,0,1,1,3,2,-27.6440000238849,0.113015387184948,sl,physics,mathematics,fizika,matematika,fizikamatematika,norost
mačka,458.208999990486,823.824666666527,-0.868222383820764,0.166551800275669,51.7705778569773,253.47460334651,0.140820893049255,0.799992119046814,5,3,0,0,5,3,5,3,0,0,1,1,5,3,0,0,5,3,5,3,0,0,1,1,5,3,365.615666676041,1.03477418409643,sl,dog,cat,pes,mačka,pesmačka,stres
medalja,513.105333365054,582.850333317455,-0.702232613660746,-0.680673667517179,64.0904737867762,102.163572567895,0.0673837276555013,0.0720288553331458,3,3,0,0,3,3,3,3,0,0,1,1,3,3,0,0,3,3,3,3,0,0,1,1,3,3,69.744999952401,0.0215589461435675,sl,trophy,medal,trofeja,medalja,trofejamedalja,pot
medaljon,947.599999999977,591.999999988067,0.958462658349406,-0.276703706240575,,66.299999988114,,0.0655885806204162,2,2,0,0,1,2,2,2,0,0,0.5,1,2,2,0,0,1,2,2,2,0,0,0.5,1,1,2,-355.60000001191,-1.23516636458998,sl,artifact,medallion,artefakt,medaljon,artefaktmedaljon,bančništvo
megla,613.473333285666,928.342500071507,-0.648399279557619,0.461668733321114,14.8252951536668,99.657499928493,0.167920119362965,0.328899026991055,3,2,0,0,3,2,3,2,0,0,1,1,3,2,0,0,3,2,3,2,0,0,1,1,3,2,314.869166785841,1.11006801287873,sl,cloud,fog,oblak,megla,oblakmegla,poljub
mehanski,556.149999857007,,-0.627230466332641,,70.549999856914,,0.145483547854689,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,,sl,technical,mechanical,tehničen,mehanski,tehničenmehanski,plaža
meso,499.962749999999,524,-0.820568952201146,-0.734297239647372,25.4351217849335,,0.172644636024581,,4,1,0,0,4,1,4,1,0,0,1,1,4,1,0,0,4,1,4,1,0,0,1,1,4,1,24.0372500000012,0.0862717125537742,sl,pork,meat,svinjina,meso,svinjinameso,seminar
mesto,710.61775002387,498.380000000237,0.513952739269418,-0.810534684591766,148.810322364675,30.6199999997625,1.129347595786,0.0168859629929735,4,2,0,0,4,2,4,2,0,0,1,1,4,2,0,0,3,2,4,2,0,0,0.75,1,4,2,-212.237750023632,-1.32448742386118,sl,capital,city,prestolnica,mesto,prestolnicamesto,pritožba
metek,,688.117166652635,,-0.165830987151367,,51.1092203559819,,0.376991207438677,,6,,0,,6,,6,,0,,1,,6,,0,,6,,6,,0,,1,,6,,,sl,caliber,bullet,kaliber,metek,kalibermetek,šteti
meter,500.866666674449,,-0.958678695754237,,82.8088226437981,,0.191019664473387,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,,sl,kilometer,meter,kilometer,meter,kilometermeter,kombinacija
mešanica,,813.973999976142,,2.12683277123385,,371.597346676382,,2.92735117253434,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,sl,combination,mixture,kombinacija,mešanica,kombinacijamešanica,poraženec
mikrofon,502.813000003962,559.159333412846,-0.702146993824125,-0.640986440251673,8.55116769505714,64.4014998810776,0.179264198387057,0.263147365636133,3,3,0,0,3,3,3,3,0,0,1,1,3,3,0,0,3,3,3,3,0,0,1,1,3,3,56.3463334088837,0.0611605535724522,sl,camera,microphone,kamera,mikrofon,kameramikrofon,podcenjevati
mikroskop,429.017999928445,,-0.835918250530098,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,,sl,telescope,microscope,teleskop,mikroskop,teleskopmikroskop,anarhija
milijarda,560.220000031695,788,-0.604228538621049,0.237875856082846,49.2681817779796,335,0.066480411514853,0.832994869093011,3,2,0,0,3,2,3,2,0,0,1,1,3,2,0,0,2,2,3,2,0,0,0.666666666666667,1,3,2,227.779999968305,0.842104394703895,sl,million,billion,milijon,milijarda,milijonmilijarda,stari
milost,555.053999952273,541,-0.223665597652856,-0.914494994339227,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,-14.053999952273,-0.690829396686372,sl,forgiveness,mercy,odpuščanje,milost,odpuščanjemilost,kazati
minister,639.743999994011,,-0.3427351751127,,22.356000005966,,0.154073823270919,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,,sl,ambassador,minister,veleposlanik,minister,veleposlanikminister,nazaj
ministrstvo,670.76999999999,,-0.269413027793358,,150.23000000001,,0.443265825362604,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,,sl,embassy,ministry,veleposlaništvo,ministrstvo,veleposlaništvoministrstvo,zavedati se
minuta,525.563500005984,806.399999856949,-0.773224120893134,-0.483254036787892,67.0066633352735,,0.181502271947083,,4,1,0,0,4,1,4,1,0,0,1,1,4,1,0,0,4,1,4,1,0,0,1,1,4,1,280.836499850965,0.289970084105242,sl,second,minute,sekunda,minuta,sekundaminuta,dobrodelnost
miren,460.622499964237,448.110000005952,-0.854233509610972,-0.686994693977882,40.3775000357635,32.009999994043,0.024301870331829,0.2503579347809,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,2,2,2,2,0,0,1,1,2,2,-12.5124999582845,0.16723881563309,sl,quiet,calm,tih,miren,tihmiren,dražba
misija,974.458999976167,768.900000095367,1.81370327985883,0.817597025264149,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,-205.5589998808,-0.99610625459468,sl,task,mission,naloga,misija,nalogamisija,drag
misliti,555.699999999546,,-0.854435669790469,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,,sl,consider,think,upoštevati,misliti,upoštevatimisliti,vir
mišica,529.299999988056,949.165333345261,-0.767805159898966,1.15369955987354,,343.172685789864,,1.92677770823267,1,3,0,0,1,3,1,3,0,0,1,1,1,3,0,0,1,3,1,3,0,0,1,1,1,3,419.865333357205,1.92150471977251,sl,nerve,muscle,živec,mišica,živecmišica,odlično
mlad,533.854499929206,514.14149999409,-0.938822781636838,-0.688653534374187,66.0454999277425,48.0797444768735,0.145335812277045,0.109909985714288,2,4,0,0,2,4,2,4,0,0,1,1,2,4,0,0,2,4,2,4,0,0,1,1,2,4,-19.7129999351167,0.25016924726265,sl,old,young,star,mlad,starmlad,nezakonito
mlajši,,975,,0.631272535487849,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,sl,senior,junior,starejši,mlajši,starejšimlajši,rastlina
model,534.246666642818,,-0.828649036260786,,20.6911457221801,,0.149542896627678,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,,sl,dude,bro,stari,model,starimodel,kaos
modra,461.377000015869,,-0.80854020848633,,56.8597552021725,,0.18052051737241,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,,sl,brown,blue,rjava,modra,rjavamodra,upanje
modrica,489.193333337239,,-0.924682111536122,,24.9324964248728,,0.284525955676685,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,,sl,scratch,bruise,praska,modrica,praskamodrica,prekiniti
moka,482.100000095321,379.200000011944,-0.969763077096127,-1.10632274282163,,37.899999988149,,0.386355318962256,1,2,0,0,1,2,1,2,0,0,1,1,1,2,0,0,1,2,1,2,0,0,1,1,1,2,-102.900000083377,-0.136559665725507,sl,grain,flour,žito,moka,žitomoka,tih
moker,1080.05100004771,455.207500011951,1.70588084128292,-0.855051672335676,,41.32950003579,,0.0492381200190825,1,2,0,0,1,2,1,2,0,0,1,1,1,2,0,0,1,2,1,2,0,0,1,1,1,2,-624.843500035759,-2.56093251361859,sl,dry,wet,suh,moker,suhmoker,tveganje
monitor,619.117666591134,650.099999968176,-0.587019500388269,-0.349009877271898,58.64452865018,80.8745324867265,0.345838385814203,0.162960244680433,3,3,0,0,3,3,3,3,0,0,1,1,3,3,0,0,3,3,3,3,0,0,1,1,3,3,30.9823333770423,0.238009623116372,sl,screen,monitor,zaslon,monitor,zaslonmonitor,pomlad
morfij,923.300000000047,,2.46646938871483,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,0,,1,,0,,0,,1,,,,sl,aspirin,morphine,aspirin,morfij,aspirinmorfij,kraj
morilec,461.6192499225,483.699999999953,-0.732271549000303,-1.26416555557355,28.9078518648724,,0.170926568026356,,4,1,0,0,4,1,4,1,0,0,1,1,4,1,0,0,4,1,4,1,0,0,1,1,4,1,22.0807500774532,-0.531894006573252,sl,mercenary,assassin,plačanec,morilec,plačanecmorilec,zastava
morilec,461.6192499225,483.699999999953,-0.732271549000303,-1.26416555557355,28.9078518648724,,0.170926568026356,,4,1,0,0,4,1,4,1,0,0,1,1,4,1,0,0,4,1,4,1,0,0,1,1,4,1,22.0807500774532,-0.531894006573252,sl,mercenary,assassin,plačanec,morilec,plačanecmorilec,raziskava
morilec,461.6192499225,483.699999999953,-0.732271549000303,-1.26416555557355,28.9078518648724,,0.170926568026356,,4,1,0,0,4,1,4,1,0,0,1,1,4,1,0,0,4,1,4,1,0,0,1,1,4,1,22.0807500774532,-0.531894006573252,sl,killer,murderer,ubijalec,morilec,ubijalecmorilec,zastava
morilec,461.6192499225,483.699999999953,-0.732271549000303,-1.26416555557355,28.9078518648724,,0.170926568026356,,4,1,0,0,4,1,4,1,0,0,1,1,4,1,0,0,4,1,4,1,0,0,1,1,4,1,22.0807500774532,-0.531894006573252,sl,killer,murderer,ubijalec,morilec,ubijalecmorilec,raziskava
mornar,542.850000023783,,-0.774486561551786,,28.4500000238765,,0.392896585481729,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,,sl,pirate,sailor,pirat,mornar,piratmornar,predstava
mornarica,690.744000023464,473.590999904641,-0.372329108162752,-0.616980280540698,6.34400002425548,11.6910000000205,0.133232233504405,0.00310565843833777,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,2,2,2,2,0,0,1,1,2,2,-217.153000118822,-0.244651172377947,sl,marine,navy,marinec,mornarica,marinecmornarica,urgenten
motel,553.456000050646,,-0.268865144055265,,162.973999955342,,0.697312631074822,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,,sl,hotel,motel,hotel,motel,hotelmotel,kaliber
motiti,475.600000000093,624.375500009046,-0.516523634592028,-0.208400220881606,,69.7755704036909,,0.361556647909798,1,5,0,0,1,4,1,4,0,0,1,1,1,5,0,0,1,4,1,4,0,0,1,1,1,4,148.775500008953,0.308123413710423,sl,interrupt,disturb,prekiniti,motiti,prekinitimotiti,orkan
motor,521.066666657997,651.674999958282,-1.00100047454749,-0.202895079344144,28.4214903117864,210.151999946363,0.238574853308304,1.08154226563141,3,2,0,0,3,2,3,2,0,0,1,1,3,2,0,0,3,2,3,2,0,0,1,1,3,2,130.608333300285,0.798105395203342,sl,tank,engine,zbiralnik,motor,zbiralnikmotor,trpljenje
močno,480.699999976147,503.637499976496,-0.929113792802837,-0.745759822014329,,6.56249997584402,,0.0488818512437325,1,2,0,0,1,2,1,2,0,0,1,1,1,2,0,0,1,2,1,2,0,0,1,1,1,2,22.937500000349,0.183353970788508,sl,firmly,strongly,trdno,močno,trdnomočno,obdukcija
možganski,696.987749994074,,0.29108840856528,,32.8675811953695,,0.158233957033688,,4,,0,,4,,4,,0,,1,,4,,0,,4,,4,,0,,1,,4,,,,sl,brain,cerebral,možgani,možganski,možganimožganski,funt
možnost,535.475499999986,595.940285698958,-0.755499143575704,-0.473362918481945,33.575500047693,34.5634352665711,0.0908687809015758,0.165144077160219,2,7,0,0,2,7,2,7,0,0,1,1,2,7,0,0,2,6,2,7,0,0,1,0.857142857142857,2,7,60.4647856989717,0.282136225093759,sl,choice,option,izbira,možnost,izbiramožnost,dim
možnost,535.475499999986,595.940285698958,-0.755499143575704,-0.473362918481945,33.575500047693,34.5634352665711,0.0908687809015758,0.165144077160219,2,7,0,0,2,7,2,7,0,0,1,1,2,7,0,0,2,6,2,7,0,0,1,0.857142857142857,2,7,60.4647856989717,0.282136225093759,sl,choice,option,izbira,možnost,izbiramožnost,toast
možnost.1,612.835500053625,668.199999999953,-0.63501752778746,-0.630089964195063,83.264500041754,,0.100812165543439,,2,1,0,0,2,1,2,1,0,0,1,1,2,1,0,0,2,1,2,1,0,0,1,1,2,1,55.364499946328,0.00492756359239677,sl,chance,possibility,priložnost,možnost,priložnostmožnost,dim
možnost.1,612.835500053625,668.199999999953,-0.63501752778746,-0.630089964195063,83.264500041754,,0.100812165543439,,2,1,0,0,2,1,2,1,0,0,1,1,2,1,0,0,2,1,2,1,0,0,1,1,2,1,55.364499946328,0.00492756359239677,sl,chance,possibility,priložnost,možnost,priložnostmožnost,toast
mravlja,,758.900000000023,,0.273033175508973,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,sl,bee,ant,čebela,mravlja,čebelamravlja,okno
muzej,497.292999999191,598.069999928499,-0.90354985361527,-0.396415094565951,59.2069999984815,14.770000071527,0.0119452984829316,0.736048659872278,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,2,2,2,2,0,0,1,1,2,2,100.776999929308,0.50713475904932,sl,library,museum,knjižnica,muzej,knjižnicamuzej,popraviti
mučenje,383.100000000093,715.223666666687,-0.838208258647238,-0.271501615192072,,102.104757405904,,0.258554780056401,1,3,0,0,1,3,1,3,0,0,1,1,1,3,0,0,1,3,1,3,0,0,1,1,1,3,332.123666666594,0.566706643455166,sl,torment,torture,trpinčenje,mučenje,trpinčenjemučenje,ena
nabrati,,655.399999904679,,0.648449919667405,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,sl,collect,gather,zbrati,nabrati,zbratinabrati,princesa
nadaljevati,644.88650007153,768.470499988092,-0.22858751255029,0.480271803242702,191.486500071507,16.7325000119455,0.383081956317962,0.251506287973958,2,2,0,1,2,2,2,2,0,1,1,1,2,2,0,1,2,2,2,2,0,1,1,1,2,2,123.583999916562,0.708859315792991,sl,proceed,continue,napredovati,nadaljevati,napredovatinadaljevati,kabinet
nadomestiti,452.29999985671,,-0.726426683057823,,58.700000142824,,0.333012623507683,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,,sl,replace,substitute,zamenjati,nadomestiti,zamenjatinadomestiti,sodišče
nafta,490.443000190717,,-0.68610435965489,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,,sl,coal,oil,premog,nafta,premognafta,odnos
nag,523.820000000007,592.200000005977,-0.589260037541655,-0.292965250391952,89.179999999993,150.40000000599,0.145299163116942,0.66433363324766,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,2,2,2,2,0,0,1,1,2,2,68.3800000059705,0.296294787149703,sl,nude,naked,gol,nag,golnag,jabolko
naglas,475,,-0.853856483728396,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,,sl,voice,accent,glas,naglas,glasnaglas,konjenica
nagrada,537.679999999489,604.966333269724,-0.530528267629611,-0.507283654515883,32.7531189358085,167.400323412621,0.405606053614313,0.411573436478242,3,3,0,0,3,3,3,3,0,0,1,1,3,3,0,0,3,3,3,3,0,0,1,1,3,3,67.286333270235,0.0232446131137287,sl,nobel,prize,nobelova,nagrada,nobelovanagrada,sekundaren
nagrada,537.679999999489,604.966333269724,-0.530528267629611,-0.507283654515883,32.7531189358085,167.400323412621,0.405606053614313,0.411573436478242,3,3,0,0,3,3,3,3,0,0,1,1,3,3,0,0,3,3,3,3,0,0,1,1,3,3,67.286333270235,0.0232446131137287,sl,nobel,prize,nobelova,nagrada,nobelovanagrada,cerkev
nagrada,537.679999999489,604.966333269724,-0.530528267629611,-0.507283654515883,32.7531189358085,167.400323412621,0.405606053614313,0.411573436478242,3,3,0,0,3,3,3,3,0,0,1,1,3,3,0,0,3,3,3,3,0,0,1,1,3,3,67.286333270235,0.0232446131137287,sl,bonus,reward,dodatek,nagrada,dodateknagrada,sekundaren
nagrada,537.679999999489,604.966333269724,-0.530528267629611,-0.507283654515883,32.7531189358085,167.400323412621,0.405606053614313,0.411573436478242,3,3,0,0,3,3,3,3,0,0,1,1,3,3,0,0,3,3,3,3,0,0,1,1,3,3,67.286333270235,0.0232446131137287,sl,bonus,reward,dodatek,nagrada,dodateknagrada,cerkev
najemodajalec,770.037999998545,,0.224720070037556,,188.797906884381,,0.771011561061953,,4,,0,,4,,4,,0,,1,,4,,0,,4,,4,,0,,1,,4,,,,sl,tenant,landlord,najemnik,najemodajalec,najemniknajemodajalec,spremstvo
najstnik,385.800000000047,559.584000143048,-1.11032370483203,-0.627655445748511,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,173.784000143001,0.482668259083522,sl,teenage,teenager,najstniški,najstnik,najstniškinajstnik,kri
najti,591.333333317443,862.799999713898,-0.366087826759797,2.00145307068623,61.1440194084332,,0.397418380956851,,3,1,0,0,3,1,3,1,0,0,1,1,3,1,0,0,3,1,3,1,0,0,1,1,3,1,271.466666396455,2.36754089744603,sl,search,find,iskati,najti,iskatinajti,vojna
največ,562.599999975413,745.770333333368,-1.05153856057167,-0.031777772321873,48.899999976857,179.819190893068,0.00113538031367411,0.546975795443273,2,3,0,0,2,3,2,3,0,0,1,1,2,3,0,0,2,3,2,3,0,0,1,1,2,3,183.170333357955,1.0197607882498,sl,minimum,maximum,najmanj,največ,najmanjnajveč,lutka
namera,694.789499952215,668.800000000047,-0.24808086552366,-0.555561087111282,145.072229393978,,0.458613678331635,,6,1,0,0,6,1,6,1,0,0,1,1,6,1,0,0,5,1,6,1,0,0,0.833333333333333,1,6,1,-25.989499952168,-0.307480221587622,sl,purpose,intention,namen,namera,namennamera,gol
namerno,592.300000000047,791.500000047672,-0.822819528753948,0.958441998165431,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,199.200000047625,1.78126152691938,sl,accidentally,intentionally,pomotoma,namerno,pomotomanamerno,most
namigniti,538.249999904452,627.230000011928,-0.690897572859578,-0.0239835909968464,157.649999904825,23.501231887867,0.156004864817801,0.288081563885267,2,4,0,0,2,4,2,4,0,0,1,1,2,4,0,0,2,4,2,4,0,0,1,1,2,4,88.9800001074765,0.666913981862731,sl,propose,suggest,predlagati,namigniti,predlagatinamigniti,dediščina
namigovati,1096.45799999998,630.990999976158,1.73847973481555,-0.555990102971585,633.542000000016,102.800738861292,2.54179198014211,0.155320595545317,3,4,0,0,3,4,3,4,0,0,1,1,3,4,0,0,3,4,3,4,0,0,1,1,2,4,-465.467000023825,-2.29446983778714,sl,point,indicate,kazati,namigovati,kazatinamigovati,trik
napad,593.336400030437,,-0.66753606951344,,84.7691242570093,,0.277627752970186,,5,,0,,5,,5,,0,,1,,5,,0,,4,,5,,0,,0.8,,5,,,,sl,invasion,attack,invazija,napad,invazijanapad,polž
napadalec,623.762750041147,804.795999928465,-0.267446229016597,0.651651080028071,23.2221866919957,,0.382595503299058,,4,1,0,0,4,1,4,1,0,0,1,1,4,1,0,0,4,1,4,1,0,0,1,1,4,1,181.033249887318,0.919097309044668,sl,victim,attacker,žrtev,napadalec,žrtevnapadalec,konferenca
napačen,528.510000000097,488.563999998024,-0.257368202982202,-0.600969229651425,78.8099999999105,60.2671190397078,0.552248378514396,0.40305043487667,2,3,0,0,2,3,2,3,0,0,1,1,2,3,0,0,2,3,2,3,0,0,1,1,2,3,-39.9460000020725,-0.343601026669222,sl,fake,false,lažen,napačen,lažennapačen,ponedeljek
naprava,617.850999992128,522,-0.618664798166175,-0.714254355922069,38.6767468501337,,0.153045515582957,,6,1,0,0,6,1,6,1,0,0,1,1,6,1,0,0,6,1,6,1,0,0,1,1,6,1,-95.8509999921275,-0.0955895577558947,sl,chip,device,čip,naprava,čipnaprava,spodoben
narod,637.792499952339,,-0.601096761561941,,201.10749995234,,0.212416081361341,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,,sl,country,nation,država,narod,državanarod,dovolj
