target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,zh_cue,zh_target,zh_word_combo,unrelated_zh_cue
女性,440.623000001742,541.592486486871,-0.933979367892549,-0.483317451235132,14.4691101511035,24.7317841784066,0.0494580036329609,0.0885877401694224,57,56,0,0,47,37,48,37,0,0,0.979166666666667,1,57,54,0,2,48,36,48,36,0,1,1,1,47,37,100.96948648513,0.450661916657417,zh,male,female,男性,女性,男性女性,演讲
女爵,598.786934430466,719.98488096411,-0.406742023598987,0.058364841516869,43.5600606761553,40.1727446781558,0.1401738751923,0.127705943161806,68,58,0,3,61,42,65,52,0,2,0.938461538461538,0.807692307692308,68,60,0,1,43,50,65,54,0,0,0.661538461538462,0.925925925925926,61,42,121.197946533645,0.465106865115856,zh,baron,countess,男爵,女爵,男爵女爵,海湾
奶奶,484.980130427524,503.986645826714,-0.765896458969405,-0.697599973633416,29.551757042848,13.5256236665602,0.103432581237677,0.0405351064857477,57,58,0,0,46,48,46,48,0,0,1,1,57,58,0,0,46,46,46,48,0,0,1,0.958333333333333,46,48,19.0065153991898,0.0682964853359882,zh,grandfather,grandmother,爷爷,奶奶,爷爷奶奶,导航
妈妈,455.824888884714,594.253547195035,-0.869656074723953,-0.324333593201347,17.5883074680677,20.375828718735,0.0755178885527193,0.0640616322179178,57,58,0,0,45,53,45,54,0,0,1,0.981481481481482,57,58,0,0,44,51,45,54,0,0,0.977777777777778,0.944444444444444,45,53,138.428658310321,0.545322481522606,zh,daddy,mum,爸爸,妈妈,爸爸妈妈,潜力
妻子,518.311040815503,683.759795452495,-0.718614754615318,-0.093503886629693,30.8124259925664,55.2727296499006,0.0747894812876021,0.20412410788873,57,58,3,1,49,44,52,45,1,0,0.942307692307692,0.977777777777778,58,58,2,1,53,44,53,45,0,0,1,0.977777777777778,49,44,165.448754636992,0.625110867985625,zh,husband,wife,丈夫,妻子,丈夫妻子,厕所
姓名,504.902921572644,554.291461564526,-0.669358384942917,-0.512836965120269,16.6789519285473,30.9704638984373,0.0648292755054187,0.120002080027671,64,64,0,0,52,52,53,52,0,0,0.981132075471698,1,64,64,0,0,52,52,53,52,0,0,0.981132075471698,1,51,52,49.3885399918821,0.156521419822648,zh,nickname,surname,昵称,姓名,昵称姓名,出现
委员,555.804761903498,553.778618203828,-0.485947748578013,-0.428013929021293,20.7012443176017,16.6324196592485,0.0781655293855043,0.0727327612998752,58,64,0,2,42,55,42,55,0,1,1,1,58,64,0,2,35,32,42,55,0,1,0.833333333333333,0.581818181818182,42,55,-2.02614369966977,0.05793381955672,zh,commission,committee,委任,委员,委任委员,别处
委员,555.804761903498,553.778618203828,-0.485947748578013,-0.428013929021293,20.7012443176017,16.6324196592485,0.0781655293855043,0.0727327612998752,58,64,0,2,42,55,42,55,0,1,1,1,58,64,0,2,35,32,42,55,0,1,0.833333333333333,0.581818181818182,42,55,-2.02614369966977,0.05793381955672,zh,commission,committee,委任,委员,委任委员,欲望
委员.1,596.378979157844,601.382380002584,-0.341057793117107,-0.370438039366943,34.310521652679,23.5824467752604,0.124332095594871,0.0779018054531262,55,60,3,2,48,50,48,51,0,0,1,0.980392156862745,56,60,2,2,41,50,48,51,0,0,0.854166666666667,0.980392156862745,48,50,5.00340084473976,-0.0293802462498356,zh,inspector,commissioner,督察,委员,督察委员,别处
委员.1,596.378979157844,601.382380002584,-0.341057793117107,-0.370438039366943,34.310521652679,23.5824467752604,0.124332095594871,0.0779018054531262,55,60,3,2,48,50,48,51,0,0,1,0.980392156862745,56,60,2,2,41,50,48,51,0,0,0.854166666666667,0.980392156862745,48,50,5.00340084473976,-0.0293802462498356,zh,inspector,commissioner,督察,委员,督察委员,欲望
婚姻,512.212787253312,561.214465113993,-0.635288963159605,-0.506417304784444,13.536038662594,26.3750779223439,0.0612124774185552,0.0724755065386839,55,54,1,1,47,43,47,45,0,0,1,0.955555555555556,55,54,1,1,47,43,47,45,0,0,1,0.955555555555556,47,43,49.001677860681,0.128871658375162,zh,divorce,marriage,分开,婚姻,分开婚姻,同事
婚礼,523.497017538306,530.570600011985,-0.622870065342498,-0.593636201081019,18.611277745788,24.0772635290953,0.0663682150571671,0.0766057707140449,65,52,0,1,57,40,57,40,0,0,1,1,64,51,1,2,56,40,56,40,1,0,1,1,57,40,7.07358247367893,0.0292338642614798,zh,engagement,wedding,约会,婚礼,约会婚礼,关系
子弹,633.160467535525,646.099703704248,-0.298366906851149,-0.0941089076856911,34.130097265713,36.7626697253017,0.112849593088568,0.11619484841117,84,65,1,2,78,54,79,55,0,0,0.987341772151899,0.981818181818182,83,65,2,2,65,54,78,55,1,0,0.833333333333333,0.981818181818182,77,54,12.9392361687226,0.204257999165457,zh,caliber,bullet,口径,子弹,口径子弹,避难
学习,503.842259995671,518.358315792797,-0.787305463235283,-0.686005563630884,15.5685780331823,31.6662443930352,0.0613797122263946,0.1179808419165,57,52,2,1,51,39,51,41,2,0,1,0.951219512195122,57,51,2,2,50,39,51,40,2,1,0.980392156862745,0.975,50,38,14.516055797126,0.101299899604399,zh,research,study,研究,学习,研究学习,变化
学校,504.329204099994,565.284836068697,-0.787331675198216,-0.553493266338116,16.8009194097453,42.8597764532282,0.0590959332069931,0.119142205863958,55,73,1,0,49,61,49,62,0,0,1,0.983870967741935,55,73,1,0,47,56,49,62,0,0,0.959183673469388,0.903225806451613,49,61,60.9556319687034,0.233838408860099,zh,class,school,班级,学校,班级学校,赤裸
学者,567.037693881071,549.301704921053,-0.409591964612881,-0.447846216595081,20.0389465056985,17.760631907713,0.0691247538597076,0.0628230935755783,56,65,2,0,50,61,51,61,1,0,0.980392156862745,1,56,65,2,0,51,58,51,61,1,0,1,0.950819672131147,49,61,-17.7359889600174,-0.0382542519822002,zh,analyst,investigator,专家,学者,专家学者,金融
孩子,486.074511626177,576.326020821179,-0.757304283902022,-0.484482313102212,19.6322296244238,31.3248293622967,0.0565601483575351,0.104787920458701,56,60,1,0,43,48,43,49,0,0,1,0.979591836734694,56,59,1,1,43,47,43,48,0,1,1,0.979166666666667,43,48,90.2515091950019,0.27282197079981,zh,baby,child,婴儿,孩子,婴儿孩子,控制
守卫,668.886645160879,627.871782606075,-0.126773796426274,-0.272492491721654,42.8200885862146,36.6691203456828,0.115371375113569,0.112159767370297,73,54,0,1,62,46,63,46,0,0,0.984126984126984,1,73,54,0,1,60,46,63,46,0,0,0.952380952380952,1,62,46,-41.0148625548043,-0.14571869529538,zh,protect,defend,保护,守卫,保护守卫,花花公子
安静,514.363490922052,583.986719987305,-0.619791911450561,-0.475762994636981,18.4407443547437,38.3229169438952,0.0700403465137695,0.139062390346833,70,58,2,2,56,50,57,50,0,0,0.982456140350877,1,70,59,2,1,56,47,57,50,0,0,0.982456140350877,0.94,55,50,69.623229065253,0.144028916813581,zh,silent,silence,沉默,安静,沉默安静,频道
完全,533.499539986679,529.708000006837,-0.542859344192301,-0.646454945574237,37.1455579680001,24.30131212142,0.148456131245048,0.0772504888964862,63,52,1,5,50,41,50,41,1,0,1,1,63,52,1,5,49,40,50,41,1,0,0.98,0.975609756097561,50,41,-3.79153997984156,-0.103595601381936,zh,absolutely,completely,绝对,完全,绝对完全,真货
完毕,592.583269220816,661.798260873628,-0.387584929115896,-0.227238338489664,24.5683200862625,37.9449146408352,0.104337882365022,0.105944499966793,57,56,1,0,52,46,52,48,0,0,1,0.958333333333333,58,56,0,0,52,42,52,48,0,0,1,0.875,52,46,69.2149916528126,0.160346590626232,zh,end,finish,结尾,完毕,结尾完毕,聘请
完美,487.754142859251,569.826618191383,-0.7881478193157,-0.445342743059929,16.8893012725538,19.3646678976516,0.0619200317716159,0.074908127459218,53,66,1,0,42,56,43,58,0,0,0.976744186046512,0.96551724137931,53,65,1,1,40,21,43,58,0,0,0.930232558139535,0.362068965517241,42,55,82.0724753321318,0.34280507625577,zh,ideal,perfect,理想,完美,理想完美,千个
宗教,548.909499995965,664.2807708273,-0.483576941122715,0.025921932194326,13.36821687304,43.0937849949431,0.0546515574690957,0.168580448420505,59,51,3,1,46,48,46,50,0,0,1,0.96,59,51,3,1,43,50,45,50,1,0,0.955555555555556,1,46,48,115.371270831336,0.509498873317041,zh,philosophy,religion,哲学,宗教,哲学宗教,三明治
官方,561.492695648148,586.750250014189,-0.490456381116934,-0.50805469963561,29.8251679713072,32.2635499563661,0.10565411695205,0.0903253733096453,55,57,1,1,46,52,47,52,0,0,0.978723404255319,1,55,57,1,1,45,51,47,52,0,0,0.957446808510638,0.980769230769231,46,52,25.25755436604,-0.0175983185186761,zh,officially,official,正式,官方,正式官方,伙计
定义,643.522130423257,581.556790675582,-0.169531245174154,-0.362216736327319,46.4586032305458,26.6949356815453,0.182891098082831,0.0835544022256137,58,50,2,0,46,43,49,43,0,0,0.938775510204082,1,58,50,2,0,46,43,49,43,0,0,0.938775510204082,1,46,43,-61.9653397476752,-0.192685491153165,zh,concept,definition,概念,定义,概念定义,剑
定数,833.031277769638,775.229511629935,0.495650242599459,0.30100053632863,59.3104386600998,54.029892037467,0.231221194591151,0.169167688216126,55,66,0,0,36,43,49,53,0,0,0.73469387755102,0.811320754716981,55,66,0,0,48,51,49,53,0,0,0.979591836734694,0.962264150943396,36,43,-57.8017661397032,-0.194649706270829,zh,fate,destiny,命运,定数,命运定数,现金
实际,523.830866668197,582.896926845329,-0.556592334342108,-0.432613706290775,19.7663702541219,37.3956320455833,0.0850038576985109,0.134634991435759,53,53,1,0,45,41,45,41,0,0,1,1,53,53,1,0,43,37,45,41,0,0,0.955555555555556,0.902439024390244,45,41,59.0660601771319,0.123978628051333,zh,literally,practically,确实,实际,确实实际,双倍
客户,548.617294113104,628.634900000568,-0.56237787615058,-0.346403907237897,20.2303988387407,56.5144401079211,0.0802531763564972,0.174779692485406,56,66,2,1,51,50,51,52,0,0,1,0.961538461538462,56,66,2,1,48,51,51,52,0,0,0.941176470588235,0.980769230769231,51,50,80.017605887464,0.215973968912683,zh,patient,client,患者,客户,患者客户,烟雾
宪章,725.042954542585,782.207684932369,0.153635925715796,0.428759311919038,56.1852913167306,34.4658471694974,0.159902007001857,0.1341813295258,58,95,2,2,44,73,50,90,0,1,0.88,0.811111111111111,58,95,2,2,49,89,50,90,0,1,0.98,0.988888888888889,44,73,57.1647303897844,0.275123386203242,zh,law,constitution,法律,宪章,法律宪章,讽刺
害怕,512.441666686626,511.944607850473,-0.655971540809931,-0.683062989593969,20.9725816287821,19.6771764152026,0.0709033014207387,0.0674420774315715,57,60,1,1,45,51,46,51,0,0,0.978260869565217,1,57,60,1,1,45,51,46,51,0,0,0.978260869565217,1,45,51,-0.497058836152746,-0.0270914487840384,zh,horror,fear,恐怖,害怕,恐怖害怕,尊重
家庭,605.657246567373,534.936244447532,-0.354627879179504,-0.568895266014548,30.1197954280409,20.7219016884117,0.111614905350863,0.0780525841786297,80,54,1,1,73,45,73,45,0,1,1,1,79,54,2,1,50,45,72,45,1,1,0.694444444444444,1,73,45,-70.7210021198409,-0.214267386835044,zh,clan,family,氏族,家庭,氏族家庭,希望
容易,507.940462983731,513.986379993566,-0.771296760498792,-0.716583630111673,26.1384112695829,19.2659525616887,0.0744017936804133,0.0655510419919855,64,63,2,1,54,50,54,51,1,0,1,0.980392156862745,65,63,1,1,54,51,54,51,1,0,1,1,54,50,6.04591700983485,0.0547131303871189,zh,simply,simple,简单,容易,简单容易,保姆
宽阔,587.592687491591,657.16609090891,-0.364220387372509,-0.161498210288711,23.5847726941694,41.0882255371466,0.0929168461381288,0.134005630668764,51,55,0,3,48,44,48,49,0,0,1,0.897959183673469,51,55,0,3,45,48,48,49,0,0,0.9375,0.979591836734694,48,44,69.5734034173189,0.202722177083798,zh,narrow,wide,狭窄,宽阔,狭窄宽阔,清醒
寂寞,599.301444445509,619.644162784261,-0.356026630376268,-0.25417176677415,48.0058891348358,34.8412904981196,0.141016161798502,0.136594569239133,59,51,3,0,45,44,45,44,1,0,1,1,59,51,3,0,44,42,44,44,2,0,1,0.954545454545455,45,43,20.3427183387522,0.101854863602118,zh,alone,lonely,孤独,寂寞,孤独寂寞,忠诚
密码,528.278529406865,562.16161701003,-0.575549471686395,-0.428141567459111,15.834307482184,32.3190135176886,0.0612168916875467,0.137550564830535,57,54,3,3,51,47,51,47,0,0,1,1,58,54,2,3,47,39,51,47,0,0,0.92156862745098,0.829787234042553,51,47,33.8830876031657,0.147407904227284,zh,code,password,代码,密码,代码密码,白鲨
富有,579.226346956407,715.283624981425,-0.385623920059363,0.0849494250432535,31.6150126648853,61.3586915724747,0.0945058432057488,0.199747583524209,52,55,0,1,49,40,50,42,0,0,0.98,0.952380952380952,52,54,0,2,48,38,50,41,0,1,0.96,0.926829268292683,49,40,136.057278025018,0.470573345102616,zh,poor,rich,贫困,富有,贫困富有,污染
寒冷,556.853282619518,564.025094330222,-0.464583371297222,-0.468029509641552,44.0151983631684,20.7025305711987,0.142875622063924,0.0770565931117704,57,59,2,2,46,53,47,54,0,0,0.978723404255319,0.981481481481482,57,59,2,2,43,54,47,54,0,0,0.914893617021277,1,46,53,7.17181171070388,-0.00344613834433,zh,hot,cold,温热,寒冷,温热寒冷,麻烦
对手,526.75690910589,555.552647047092,-0.496575835480464,-0.420649027281551,27.0194230884602,25.8441956267802,0.105036165256404,0.104819058578133,58,64,3,3,44,51,44,51,0,0,1,1,58,65,3,2,43,37,44,51,0,0,0.977272727272727,0.725490196078431,44,51,28.795737941202,0.0759268081989131,zh,enemy,opponent,敌人,对手,敌人对手,抓破
导弹,540.885466650425,560.851217390643,-0.536565047922101,-0.456631356457047,18.2657112182121,27.5503698448939,0.0726247262158437,0.125948039532757,56,55,0,0,45,46,47,46,0,0,0.957446808510638,1,56,55,0,0,46,46,47,46,0,0,0.978723404255319,1,45,46,19.9657507402183,0.0799336914650533,zh,rocket,missile,火箭,导弹,火箭导弹,多数
导演,543.232999996781,561.782086955471,-0.601577989508873,-0.551809037680094,25.6076876004804,24.8437500483983,0.0767166534238443,0.0870215418246973,57,57,0,6,49,46,49,46,0,1,1,1,57,59,0,4,48,46,49,46,0,1,0.979591836734694,1,49,46,18.5490869586907,0.0497689518287795,zh,producer,director,制片,导演,制片导演,偶然
导线,627.848488873586,721.595541652004,-0.208975907752571,0.108541525992379,42.6258016271878,34.8351848313498,0.156318547642184,0.119513932884154,57,82,1,2,45,72,48,75,0,1,0.9375,0.96,57,82,1,2,44,75,48,75,0,1,0.916666666666667,1,45,72,93.7470527784178,0.31751743374495,zh,cable,wire,电缆,导线,电缆导线,打针
射击,510.537880941536,640.104297904236,-0.711317999749077,-0.356214135267016,18.3250158690253,36.1491059392907,0.0592498510437769,0.10314825269429,53,57,1,0,42,47,42,48,0,0,1,0.979166666666667,53,57,1,0,40,43,42,48,0,0,0.952380952380952,0.895833333333333,42,47,129.5664169627,0.355103864482062,zh,shot,shoot,开枪,射击,开枪射击,夏洛克
尊严,526.420272727205,560.215414629211,-0.540559967426104,-0.466736205796653,17.7375426413607,28.9885604882443,0.0729919479472723,0.0988812678973702,60,52,1,1,55,41,56,41,0,0,0.982142857142857,1,60,51,1,2,53,40,56,41,0,0,0.946428571428571,0.975609756097561,55,41,33.7951419020055,0.0738237616294513,zh,pride,dignity,自豪,尊严,自豪尊严,记载
小径,726.608842097943,848.620975018389,0.140827775059532,0.610634481529921,32.0515541293769,55.5260725637043,0.101700299187239,0.17642950298084,57,54,0,1,38,40,46,49,0,0,0.826086956521739,0.816326530612245,57,53,0,2,45,25,46,48,0,1,0.978260869565217,0.520833333333333,38,40,122.012132920446,0.469806706470389,zh,route,path,道路,小径,道路小径,宽面
小蛇,679.886666661266,769.592842588587,-0.0816155151829464,0.396555844298777,42.7001956310184,31.7025599114313,0.13932581336285,0.114720296797082,58,125,1,1,48,108,50,117,0,1,0.96,0.923076923076923,58,126,1,0,49,114,50,118,0,0,0.98,0.966101694915254,48,108,89.706175927321,0.478171359481723,zh,worm,snake,虫子,小蛇,虫子小蛇,地震
小鸭,655.373306817008,602.511844441243,-0.175917317754424,-0.260662580733122,33.040385489402,26.0720136875334,0.121816308130666,0.107647148777983,99,52,1,0,88,45,89,47,0,0,0.98876404494382,0.957446808510638,99,50,1,2,85,41,89,46,0,1,0.955056179775281,0.891304347826087,88,45,-52.8614623757644,-0.0847452629786974,zh,goose,duck,大鹅,小鸭,大鹅小鸭,天然
少年,526.847744700747,513.878160014754,-0.633872605982402,-0.565226484328969,23.1430263544287,22.5853569697806,0.073009416553794,0.0995681670810636,60,60,2,4,47,50,47,50,1,2,1,1,60,61,2,3,45,51,47,51,1,1,0.957446808510638,1,47,50,-12.9695846859933,0.0686461216534328,zh,teenage,teenager,青春,少年,青春少年,体面
尸首,715.676071425148,720.382121956924,0.1825146831203,0.225233407850676,43.491133139894,26.4418846510939,0.158670768606082,0.0999568664457828,52,56,0,3,42,41,45,49,0,1,0.933333333333333,0.836734693877551,51,56,1,3,45,49,45,49,0,1,1,1,42,41,4.70605053177644,0.0427187247303754,zh,body,corpse,身体,尸首,身体尸首,提示
尿液,564.338880949198,621.730519232537,-0.44022812048684,-0.137546218452115,14.0652224375112,21.8500399935011,0.0572392356982711,0.0816097924966711,53,61,2,1,42,52,43,54,1,0,0.976744186046512,0.962962962962963,53,61,2,1,42,51,43,54,1,0,0.976744186046512,0.944444444444444,42,52,57.3916382833389,0.302681902034725,zh,blood,urine,血液,尿液,血液尿液,开枪
局部,640.741839081568,743.634105274482,-0.218351246224687,0.304767337941922,18.8109254191908,54.5761987021124,0.0706715472103138,0.193396581238223,96,54,1,1,87,38,89,43,0,0,0.97752808988764,0.883720930232558,96,54,1,1,89,43,89,43,0,0,1,1,87,38,102.892266192914,0.523118584166608,zh,regional,local,地区,局部,地区局部,秘密
屁股,534.404074074223,566.239018877178,-0.549307646833759,-0.441948059804054,22.6356978183723,20.320820580458,0.0879813488691174,0.0729984521875127,62,58,1,0,54,53,54,54,0,0,1,0.981481481481482,60,58,3,0,49,49,52,54,2,0,0.942307692307692,0.907407407407407,54,53,31.8349448029545,0.107359587029704,zh,ass,butt,臀部,屁股,臀部屁股,租户
展览,625.492454544845,747.75227272404,-0.274727070923221,0.0452378978603432,36.372461824714,59.6352159241029,0.10785345647636,0.141392076265823,53,56,0,0,44,44,45,47,0,0,0.977777777777778,0.936170212765957,53,54,0,2,41,42,45,46,0,1,0.911111111111111,0.91304347826087,44,44,122.259818179195,0.319964968783564,zh,gallery,exhibition,画廊,展览,画廊展览,剂量
山谷,645.235479146685,636.833075491882,-0.234204495270577,-0.100018840915699,40.1730563661468,23.8662301163315,0.114167793725493,0.105056900397416,62,72,0,0,49,53,49,56,0,0,1,0.946428571428571,61,72,1,0,48,54,49,56,0,0,0.979591836734694,0.964285714285714,48,53,-8.4024036548027,0.134185654354878,zh,desert,valley,沙漠,山谷,沙漠山谷,圣诞
巡逻,571.014534905063,629.632075750783,-0.379091986114498,-0.312128120705141,25.0830395093732,28.9281511881928,0.100332778885169,0.0883759382146909,54,72,0,0,43,66,43,66,0,0,1,1,54,72,0,0,42,66,43,66,0,0,0.976744186046512,1,43,66,58.6175408457198,0.0669638654093565,zh,guard,patrol,保卫,巡逻,保卫巡逻,车辆
工人,497.987541677371,538.505923085935,-0.706326431237649,-0.559406253950724,20.610176492633,14.3375901941904,0.0807147972774149,0.0709426531788844,54,62,0,0,48,53,48,53,0,0,1,1,54,62,0,0,44,52,48,53,0,0,0.916666666666667,0.981132075471698,48,52,40.5183814085634,0.146920177286925,zh,farmer,worker,农民,工人,农民工人,构造
工作,527.685936165229,541.15497777927,-0.724640327436451,-0.570305428281218,27.769037343806,37.0131536451511,0.0773027175612642,0.0979910717746871,60,57,4,0,47,45,47,45,0,0,1,1,59,56,5,1,47,38,47,44,0,1,1,0.863636363636364,47,45,13.4690416140406,0.154334899155234,zh,job,work,职业,工作,职业工作,温热
左边,513.575529413422,513.575529413422,-0.633682965735541,-0.633682965735541,33.91001366256,33.91001366256,0.131380527961902,0.131380527961902,88,88,2,2,68,68,68,68,0,0,1,1,88,88,2,2,68,68,68,68,0,0,1,1,34,34,0,0,zh,right,left,右边,左边,右边左边,右边
巧克力,510.750203694634,638.429652157733,-0.696138638500242,-0.18474778034698,11.3180779360529,50.6748427942677,0.0412575285965038,0.196076497513802,60,60,1,3,54,46,54,48,1,0,1,0.958333333333333,60,58,1,5,54,41,54,47,1,1,1,0.872340425531915,54,46,127.679448463099,0.511390858153262,zh,sugar,chocolate,糖果,巧克力,糖果巧克力,纸张
