target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,fr_cue,fr_target,fr_word_combo
exprimer,544.170000002903,575.522240633729,-0.597943096076106,-0.440392708315637,17.0007242923627,21.6172963105774,0.0619910943217339,0.0724253183212555,67,65,3,2,63,64,64,64,0,0,0.984375,1,67,65,3,2,64,63,64,64,0,0,1,0.984375,63,64,31.3522406308263,0.157550387760469,fr,describe,express,décrire,exprimer,décrireexprimer
externe,523.725958831733,593.212655733745,-0.750749256108817,-0.501185262729268,17.5798835929561,35.0382612914097,0.0601732223368105,0.0990781122445653,54,62,0,0,51,61,52,61,0,0,0.980769230769231,1,54,62,0,0,52,59,52,61,0,0,1,0.967213114754098,51,61,69.4866969020127,0.249563993379549,fr,internal,external,interne,externe,interneexterne
extraterrestre,666.793249197882,731.353227278167,-0.0637231747019872,0.189002458440563,21.6119448337074,37.3875276598325,0.0742664979603507,0.129017873251172,63,71,1,0,61,66,62,69,0,0,0.983870967741935,0.956521739130435,63,71,1,0,44,64,62,69,0,0,0.709677419354839,0.927536231884058,61,66,64.5599780802851,0.25272563314255,fr,ufo,alien,ovni,extraterrestre,ovniextraterrestre
exécution,581.033054553918,617.462079370096,-0.384491293420533,-0.271344581031544,20.5959373135442,21.2923691176882,0.0790786843527663,0.0712602918092928,56,64,2,4,55,63,55,63,1,1,1,1,56,65,2,3,45,63,55,64,1,0,0.818181818181818,0.984375,55,63,36.4290248161783,0.113146712388989,fr,hanging,execution,pendaison,exécution,pendaisonexécution
facile,511.847736848782,533.729642190651,-0.707531644737899,-0.649926967289402,21.5690997397174,17.3448209899464,0.0758138090467548,0.074472097469297,60,67,3,4,57,64,57,64,0,0,1,1,60,67,3,4,57,63,57,64,0,0,1,0.984375,57,64,21.8819053418691,0.0576046774484972,fr,impossible,easy,impossible,facile,impossiblefacile
facile.1,495.052909121687,511.441133325147,-0.699329617276692,-0.634615873671167,14.8746737205619,14.2101371404831,0.068187874124821,0.0591948202397251,59,61,3,3,55,60,56,60,2,1,0.982142857142857,1,59,61,3,3,56,60,56,60,2,1,1,1,55,60,16.38822420346,0.0647137436055248,fr,simply,simple,simplement,facile,simplementfacile
faible,550.262271188876,546.226952407936,-0.572989890672847,-0.563171743156098,27.850485121134,22.4090937204328,0.122739985183163,0.0722020106704453,59,67,2,1,59,63,59,64,0,0,1,0.984375,59,67,2,1,59,55,59,64,0,0,1,0.859375,59,63,-4.03531878093941,0.00981814751674959,fr,strong,weak,fort,faible,fortfaible
faim,554.940229541563,554.982864400205,-0.531672929616033,-0.495851179905642,18.3872063819913,21.0810893342754,0.0757226750480969,0.0812270071830599,63,62,2,0,61,59,62,59,0,0,0.983870967741935,1,63,62,2,0,61,57,62,59,0,0,0.983870967741935,0.966101694915254,61,59,0.0426348586419181,0.0358217497103903,fr,tired,hungry,fatigué,faim,fatiguéfaim
faire,552.895678570295,499.359857159688,-0.669071334416791,-0.678880149407154,19.259794549121,13.7791147117739,0.0648201609848583,0.0577939812248723,56,70,3,1,56,70,56,70,0,0,1,1,56,70,3,1,55,70,56,70,0,0,0.982142857142857,1,56,70,-53.5358214106075,-0.00980881499036312,fr,make,do,fabriquer,faire,fabriquerfaire
famille,518.339498327808,478.125400000312,-0.653146756236228,-0.815395979121013,18.8902371979097,13.0106455163999,0.0735323010926679,0.0541405769024097,63,54,1,2,59,50,60,51,0,1,0.983333333333333,0.980392156862745,63,54,1,2,53,49,60,51,0,1,0.883333333333333,0.96078431372549,59,50,-40.2140983274953,-0.162249222884784,fr,clan,family,clan,famille,clanfamille
fantaisie,696.049932199154,606.545134623592,0.00804251099942917,-0.188878580318814,44.6131002473154,15.0596256485437,0.156560024013502,0.0801967613530586,63,56,1,4,59,52,62,53,0,0,0.951612903225806,0.981132075471698,63,56,1,4,60,49,62,53,0,0,0.967741935483871,0.924528301886792,59,52,-89.5047975755615,-0.196921091318243,fr,reality,fantasy,réalité,fantaisie,réalitéfantaisie
fantastique,580.875994997877,629.865441427794,-0.421379761797054,-0.220451937398643,16.8722241840748,23.3622399171069,0.0789400461117179,0.0853165447716201,61,73,6,3,60,71,60,72,0,1,1,0.986111111111111,61,74,6,2,60,70,60,73,0,0,1,0.958904109589041,60,70,48.9894464299172,0.200927824398411,fr,wonderful,fantastic,magnifique,fantastique,magnifiquefantastique
farine,547.69711717082,569.105876930215,-0.653164772755493,-0.401377632975383,17.143430002243,14.7351014314438,0.0612839639144378,0.0637249267627973,67,70,3,3,65,66,65,68,0,1,1,0.970588235294118,67,70,3,3,59,65,65,68,0,1,0.907692307692308,0.955882352941177,64,65,21.4087597593951,0.25178713978011,fr,grain,flour,grain,farine,grainfarine
fatal,578.587803571429,639.924965514192,-0.490680879041141,-0.206122376536148,16.8633776600404,31.5963121222935,0.0580568317735188,0.104945875492843,59,59,4,2,56,58,57,58,2,0,0.982456140350877,1,59,59,4,2,56,57,57,58,2,0,0.982456140350877,0.982758620689655,56,58,61.3371619427637,0.284558502504993,fr,deadly,fatal,mortel,fatal,mortelfatal
faute,539.493482157716,503.335745103915,-0.558057418039803,-0.656096283633113,24.5371721413172,20.2843460461372,0.0868940741301959,0.0831328568067112,57,52,2,2,56,51,56,51,0,0,1,1,56,52,3,2,52,49,55,51,1,0,0.945454545454545,0.96078431372549,56,51,-36.1577370538017,-0.0980388655933097,fr,error,mistake,erreur,faute,erreurfaute
faux,565.551925379638,584.422681827658,-0.470657509246919,-0.383428411243631,27.4792460874903,25.6596286108361,0.113088773892495,0.112647597994222,70,69,2,2,67,66,68,67,0,0,0.985294117647059,0.985074626865672,70,69,2,2,50,67,68,67,0,0,0.735294117647059,1,67,66,18.8707564480203,0.0872290980032874,fr,fake,false,factice,faux,facticefaux
fax,761.143579366882,874.295279988082,0.370398737519055,0.846049136016201,32.449608007903,58.1494917891158,0.120574796695022,0.280613340527037,81,57,2,6,63,25,78,57,0,0,0.807692307692308,0.43859649122807,81,57,2,6,78,56,78,57,0,0,1,0.982456140350877,63,25,113.1517006212,0.475650398497146,fr,mail,fax,courrier,fax,courrierfax
femme,451.367600002287,497.57675001056,-0.952098682999988,-0.76518113689373,17.4463258023142,18.3942624436769,0.0519033556241445,0.0623724717937255,59,57,3,2,54,56,54,57,1,1,1,0.982456140350877,60,57,2,2,54,56,55,57,0,1,0.981818181818182,0.982456140350877,54,56,46.2091500082732,0.186917546106258,fr,male,female,homme,femme,hommefemme
femme.1,491.344144932064,493.646515197308,-0.75473651899145,-0.710651607106281,12.9250218813669,15.5985311940515,0.0515823528322174,0.06694421973191,70,68,4,3,69,66,69,67,1,0,1,0.985074626865672,70,69,4,2,64,66,69,67,1,0,0.927536231884058,0.985074626865672,69,66,2.30237026524333,0.0440849118851685,fr,husband,wife,mari,femme,marifemme
femme.2,539.822661039312,523.93746885608,-0.713682864301759,-0.692548982827873,20.4037670113238,15.183946951407,0.0667172251842381,0.0593826504571624,59,62,3,1,59,62,59,62,0,0,1,1,59,62,3,1,55,61,59,62,0,0,0.932203389830508,0.983870967741935,59,61,-15.8851921832321,0.021133881473886,fr,widow,woman,veuve,femme,veuvefemme
fermer,543.413837732292,581.102406464229,-0.637450824800173,-0.415556655087267,19.0782849860448,24.4585543824024,0.0846023397596426,0.088760021174161,58,66,1,0,53,62,54,64,1,0,0.981481481481482,0.96875,57,66,2,0,51,62,53,64,2,0,0.962264150943396,0.96875,53,62,37.6885687319374,0.221894169712906,fr,open,close,ouvrir,fermer,ouvrirfermer
fermeture,591.693983053908,628.029061543496,-0.372788038990024,-0.30839992425895,29.2161870789737,37.0454061656961,0.10430351001589,0.109094201527925,61,71,1,2,59,65,59,67,0,0,1,0.970149253731343,61,71,1,2,58,66,59,67,0,0,0.983050847457627,0.985074626865672,59,65,36.335078489588,0.0643881147310736,fr,opening,closure,ouverture,fermeture,ouverturefermeture
fermé,566.955654549128,550.817121234804,-0.444995868573613,-0.557425684663825,32.1748300733056,16.9524315358168,0.123293615736553,0.0598417681364263,55,72,1,1,55,66,55,67,0,0,1,0.985074626865672,55,72,1,1,53,63,55,67,0,0,0.963636363636364,0.940298507462687,55,66,-16.1385333143236,-0.112429816090212,fr,locked,closed,verrouillé,fermé,verrouilléfermé
fesse,592.437444111874,626.156350933456,-0.424716721559566,-0.225904088509025,17.0504287247737,33.9997302383872,0.0634920422625239,0.108422214207927,73,60,1,2,68,57,69,58,1,1,0.985507246376812,0.982758620689655,74,61,0,1,67,57,70,59,0,0,0.957142857142857,0.966101694915254,68,57,33.7189068215822,0.198812633050541,fr,ass,butt,cul,fesse,culfesse
festival,527.378666662703,577.780589289272,-0.721642084391659,-0.282123042389736,17.6248630905616,31.9451382029506,0.0470413060820316,0.111481716442215,60,58,2,1,57,57,57,57,0,1,1,1,60,58,2,1,56,56,57,57,0,1,0.982456140350877,0.982456140350877,57,56,50.4019226265696,0.439519042001924,fr,carnival,festival,carnaval,festival,carnavalfestival
fidèle,570.972734394626,550.063719307174,-0.502763375662277,-0.489925760371707,22.9835449006599,18.4864584177833,0.0734399905268854,0.0706996511270748,68,59,3,1,64,57,64,57,0,0,1,1,68,59,3,1,63,56,64,57,0,0,0.984375,0.982456140350877,64,57,-20.9090150874517,0.0128376152905693,fr,loyal,faithful,loyal,fidèle,loyalfidèle
fil,571.463016656031,615.81920892871,-0.466636779460519,-0.298854815240332,16.2069117638838,32.2549504169064,0.0700803283139456,0.120432828637021,62,60,6,3,60,56,61,59,2,1,0.983606557377049,0.949152542372881,63,60,5,3,61,57,62,59,1,1,0.983870967741935,0.966101694915254,60,56,44.3561922726783,0.167781964220187,fr,cable,wire,câble,fil,câblefil
filles,525.892745461416,558.54722415571,-0.750875979240037,-0.520458587730326,17.1902774839697,28.6794817104507,0.0621126553070493,0.0886805402354689,57,60,1,0,55,58,55,59,0,0,1,0.983050847457627,57,60,1,0,53,57,55,59,0,0,0.963636363636364,0.966101694915254,55,58,32.6544786942934,0.230417391509711,fr,boys,girls,garçons,filles,garçonsfilles
film,522.225132360253,523.529050003757,-0.580428394809652,-0.639673565873899,15.3107618456822,15.1562368668751,0.0569140068823272,0.0501514415735187,72,62,5,0,68,61,68,61,0,0,1,1,72,62,5,0,65,60,68,61,0,0,0.955882352941177,0.983606557377049,68,60,1.30391764350384,-0.059245171064247,fr,porn,movie,porno,film,pornofilm
fils,504.081900000948,557.51905171852,-0.670616116816188,-0.457569768253835,16.8015959627905,28.2207794734644,0.0566506025371967,0.124706735759488,53,60,0,5,50,58,51,58,0,2,0.980392156862745,1,53,60,0,5,50,57,51,58,0,2,0.980392156862745,0.982758620689655,50,58,53.4371517175714,0.213046348562353,fr,daughter,son,fille,fils,fillefils
financement,606.77877080463,672.456200008363,-0.187981658959869,-0.0367563076036808,21.0535355592107,31.2884146607695,0.0958753484781687,0.116682801947862,66,58,0,2,65,56,65,56,0,1,1,1,66,58,0,2,63,54,65,56,0,1,0.969230769230769,0.964285714285714,65,56,65.6774292037333,0.151225351356189,fr,budget,funding,budget,financement,budgetfinancement
financement.1,779.956847446727,597.976507711855,0.327921832298994,-0.314504571229178,50.2488582484563,19.7505219039972,0.185363818538107,0.0627656015006092,67,66,2,3,60,65,63,65,0,0,0.952380952380952,1,67,66,2,3,63,62,63,65,0,0,1,0.953846153846154,59,65,-181.980339734871,-0.642426403528172,fr,financially,financing,financièrement,financement,financièrementfinancement
financier,597.961101697313,625.116199976069,-0.480831317679927,-0.191530227908908,28.9637076166556,46.8152515059705,0.108595889337397,0.148549182856357,61,58,0,3,60,55,60,55,0,0,1,1,61,58,0,3,56,53,60,55,0,0,0.933333333333333,0.963636363636364,59,55,27.1550982787559,0.289301089771019,fr,banking,financial,bancaire,financier,bancairefinancier
fièvre,550.157415376358,526.287050850787,-0.523254684676297,-0.574425092092462,15.8210123574502,17.0396580980564,0.0647497779489597,0.0718273373141717,69,61,1,1,65,59,66,60,0,0,0.984848484848485,0.983333333333333,69,61,1,1,63,57,66,60,0,0,0.954545454545455,0.95,65,59,-23.8703645255703,-0.0511704074161654,fr,cough,fever,toux,fièvre,touxfièvre
flamme,583.455421896994,589.079923047388,-0.380557030550333,-0.396982277206825,21.2023946108458,24.6934084395391,0.070497903081669,0.0870629872234753,66,65,2,2,64,65,64,65,0,1,1,1,66,65,2,2,63,50,64,65,0,1,0.984375,0.769230769230769,64,65,5.62450115039371,-0.0164252466564914,fr,fire,flame,feu,flamme,feuflamme
fleur,544.404771428593,564.268943663233,-0.584500433805368,-0.532702269476862,14.1747818683898,13.7912684776186,0.0600686138736551,0.0602245416545245,70,75,3,2,70,71,70,73,0,0,1,0.972602739726027,69,75,4,2,63,71,69,73,1,0,0.91304347826087,0.972602739726027,70,71,19.86417223464,0.0517981643285063,fr,plant,flower,plante,fleur,plantefleur
flotte,565.540767866909,675.187627194263,-0.391444420808671,-0.104646251770312,16.4995246011823,36.1216147710374,0.0742839981107824,0.112835940610053,59,64,1,2,56,59,57,62,1,0,0.982456140350877,0.951612903225806,59,65,1,1,41,62,57,62,1,0,0.719298245614035,1,56,59,109.646859327353,0.28679816903836,fr,naval,fleet,naval,flotte,navalflotte
fluide,548.858606057951,592.061046872297,-0.511503600360183,-0.248749239959943,15.8775014700573,16.0554340542221,0.064548243614017,0.0813008151437329,67,69,1,2,66,64,67,66,0,0,0.985074626865672,0.96969696969697,67,69,1,2,67,64,67,66,0,0,1,0.96969696969697,66,64,43.2024408143452,0.262754360400241,fr,liquid,fluid,liquide,fluide,liquidefluide
flâner,641.288833332359,724.335466102845,-0.106242351659182,0.178483168871526,19.8406682550401,36.2553866813973,0.0722790836128174,0.135603964089892,73,66,2,0,66,59,72,61,1,0,0.916666666666667,0.967213114754098,73,66,2,0,67,59,72,61,1,0,0.930555555555556,0.967213114754098,66,59,83.0466327704868,0.284725520530709,fr,nap,stroll,sieste,flâner,siesteflâner
foi,604.401638919617,561.188771932555,-0.282019089307266,-0.484843156752088,25.6877122524352,30.7629539847506,0.119549542695632,0.0875442008047366,74,60,4,0,72,58,72,59,0,0,1,0.983050847457627,74,60,4,0,71,59,72,59,0,0,0.986111111111111,1,72,57,-43.2128669870614,-0.202824067444822,fr,hope,faith,espérer,foi,espérerfoi
foie,493.816050881372,544.861354833366,-0.738215734924388,-0.461488520595852,16.5517114924494,19.865867571679,0.0661719436653872,0.0810133205676049,61,64,0,0,59,62,59,63,0,0,1,0.984126984126984,61,64,0,0,53,62,59,63,0,0,0.898305084745763,0.984126984126984,59,62,51.0453039519945,0.276727214328536,fr,kidney,liver,rein,foie,reinfoie
fonctionnel,508.108921488645,573.799888891856,-0.620858081084506,-0.342922867408804,19.9577557623876,19.4322591386527,0.0623674856703205,0.0768743916541721,53,77,1,3,51,73,52,73,0,0,0.980769230769231,1,53,77,1,3,51,72,52,73,0,0,0.980769230769231,0.986301369863014,51,72,65.6909674032113,0.277935213675702,fr,operational,functional,opérationnel,fonctionnel,opérationnelfonctionnel
foncé,605.865800005204,621.978137937463,-0.345861472433618,-0.216322514955157,30.4741765237373,29.3314159662352,0.109653823208998,0.111252471791995,59,60,4,1,55,58,57,58,2,1,0.964912280701754,1,60,60,3,1,56,55,58,58,1,1,0.96551724137931,0.948275862068966,55,58,16.1123379322589,0.129538957478461,fr,shadow,dark,ombre,foncé,ombrefoncé
football,579.036843754689,576.183866667705,-0.505555150645027,-0.41166239692047,41.3068371272293,23.7488316820059,0.111312920239351,0.0873626161906517,66,60,0,3,64,60,64,60,0,0,1,1,66,60,0,3,60,58,64,60,0,0,0.9375,0.966666666666667,64,60,-2.85297708698374,0.093892753724557,fr,basketball,football,basket-ball,football,basket-ballfootball
force,540.484470984514,566.629123662312,-0.575570367971093,-0.509679820106223,13.7833519880288,21.5023543915123,0.0634563543576824,0.0744936151397347,66,58,4,1,62,55,63,56,0,0,0.984126984126984,0.982142857142857,66,58,4,1,63,56,63,56,0,0,1,1,62,55,26.1446526777975,0.0658905478648699,fr,strength,force,puissance,force,puissanceforce
fortement,595.690440684754,606.563876722275,-0.323331550200624,-0.323267099639938,18.827971357536,23.0891876139968,0.0698234469532664,0.0750327994357868,61,79,0,2,60,73,61,75,0,0,0.983606557377049,0.973333333333333,60,79,1,2,54,70,60,75,1,0,0.9,0.933333333333333,59,73,10.8734360375207,6.44505606855472e-05,fr,firmly,strongly,fermement,fortement,fermementfortement
forêt,548.195487508281,557.602775804489,-0.607092994403346,-0.648833422469226,16.5541039462043,32.6624400047232,0.0811574002625985,0.0885844482609634,65,64,5,4,64,62,64,62,1,0,1,1,66,64,4,4,63,62,65,62,0,0,0.969230769230769,1,64,62,9.40728829620718,-0.0417404280658804,fr,jungle,forest,jungle,forêt,jungleforêt
fou,590.932789828889,496.993529031819,-0.459463141302907,-0.687020718148085,28.6396944235106,12.4785149863999,0.0915701682122499,0.0502807813191587,68,64,2,1,59,62,62,63,0,0,0.951612903225806,0.984126984126984,67,64,3,1,50,60,62,63,0,0,0.806451612903226,0.952380952380952,59,62,-93.9392607970706,-0.227557576845177,fr,paranoid,crazy,paranoïaque,fou,paranoïaquefou
fourchette,583.674064911973,597.409238364549,-0.416799941193199,-0.44097350875099,15.7492292457741,18.9694919183048,0.0750472963495045,0.0603166634122742,60,62,0,1,57,60,58,60,0,0,0.982758620689655,1,60,62,0,1,56,60,58,60,0,0,0.96551724137931,1,57,60,13.7351734525756,-0.024173567557791,fr,spoon,fork,cuillère,fourchette,cuillèrefourchette
fourgonnette,777.108155141293,830.678980449044,0.590873630210848,0.59785154582937,48.271776742821,50.2048228538433,0.20013289870474,0.20843211726161,68,63,1,0,58,51,65,62,1,0,0.892307692307692,0.82258064516129,68,63,1,0,57,62,65,62,1,0,0.876923076923077,1,58,51,53.5708253077511,0.00697791561852257,fr,trailer,van,remorque,fourgonnette,remorquefourgonnette
fourmi,589.029627441367,748.084918578103,-0.406490277470118,0.136100486016595,38.9624666374297,44.4235547090624,0.130495630304041,0.161386442018125,53,71,1,2,51,70,51,71,0,1,1,0.985915492957746,52,72,2,1,50,70,50,72,1,0,1,0.972222222222222,51,70,159.055291136737,0.542590763486713,fr,bee,ant,abeille,fourmi,abeillefourmi
fraise,562.788851736351,500.364605260111,-0.606551892022645,-0.697102736902365,18.5115707488674,13.7913058317358,0.0648200660165404,0.0506865782699868,60,77,2,3,58,76,59,76,0,0,0.983050847457627,1,60,77,2,3,58,75,59,76,0,0,0.983050847457627,0.986842105263158,58,76,-62.4242464762407,-0.0905508448797192,fr,banana,strawberry,banane,fraise,bananefraise
français,598.147184607575,520.464828068983,-0.363706959919049,-0.605953783217983,46.9590698831785,16.1984092272036,0.158163723628124,0.0753105323240127,67,59,1,1,65,57,66,57,0,0,0.984848484848485,1,67,59,1,1,66,57,66,57,0,0,1,1,65,57,-77.6823565385923,-0.242246823298934,fr,english,french,anglais,français,anglaisfrançais
frappe,578.892251617165,581.955760001684,-0.482878137796453,-0.398338446919402,23.7353977561879,21.9922095049684,0.0828045502825212,0.0767643522008407,64,80,4,1,62,76,63,77,0,0,0.984126984126984,0.987012987012987,64,80,4,1,62,76,63,77,0,0,0.984126984126984,0.987012987012987,62,75,3.06350838451885,0.0845396908770508,fr,hit,strike,coup,frappe,coupfrappe
fraude,570.705275018231,605.763690162883,-0.327722987505568,-0.291272571469267,20.6016611026409,17.9330055917423,0.0827664040091457,0.0760591936899655,71,74,1,1,68,71,69,72,0,0,0.985507246376812,0.986111111111111,71,74,1,1,65,70,69,72,0,0,0.942028985507246,0.972222222222222,68,71,35.0584151446526,0.0364504160363011,fr,conspiracy,fraud,complot,fraude,complotfraude
froid,495.766978574494,539.156887282125,-0.780534065892201,-0.653189862881257,16.6348177137763,28.2481876677206,0.079224416130737,0.0898004977770721,59,55,2,4,56,55,56,55,1,0,1,1,59,55,2,4,54,53,56,55,1,0,0.964285714285714,0.963636363636364,56,55,43.3899087076318,0.127344203010944,fr,hot,cold,chaud,froid,chaudfroid
