target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,pt_cue,pt_target,pt_word_combo
escritor,546.755975309064,569.712246378947,-0.641026912188544,-0.570227924668228,19.7496433691859,17.7313690988633,0.0791805585944398,0.0482436546489801,87,74,1,1,81,69,82,70,0,0,0.98780487804878,0.985714285714286,86,74,2,1,80,69,81,70,1,0,0.987654320987654,0.985714285714286,81,69,22.9562710698831,0.0707989875203154,pt,poet,writer,poeta,escritor,poetaescritor
escritório,605.409986115844,575.443000000801,-0.279407277687381,-0.433705560730469,32.5947532999592,27.3804658263543,0.0978614053342604,0.0991886664559518,79,57,2,1,72,53,72,53,1,0,1,1,78,56,3,2,59,52,71,52,2,1,0.830985915492958,1,72,52,-29.9669861150426,-0.154298283043088,pt,desk,office,escrivaninha,escritório,escrivaninhaescritório
escândalo,742.330800004321,771.564550001841,0.433478941404066,0.226700271465873,31.3718562367501,47.568561052868,0.142827726678183,0.175061197092815,59,64,0,1,55,60,56,62,0,1,0.982142857142857,0.967741935483871,56,61,3,4,18,35,53,59,3,4,0.339622641509434,0.593220338983051,55,60,29.2337499975198,-0.206778669938193,pt,gossip,scandal,bisbolhetice,escândalo,bisbolheticeescândalo
esparguete,668.277977781454,610.19456819109,-0.112688093005414,-0.171403804033292,59.0788075277902,29.6515122225953,0.2452446354727,0.108367968970368,52,53,3,0,45,44,47,46,2,0,0.957446808510638,0.956521739130435,52,53,3,0,44,44,47,46,2,0,0.936170212765957,0.956521739130435,45,44,-58.0834095903645,-0.0587157110278777,pt,lasagna,spaghetti,lasanha,esparguete,lasanhaesparguete
especialista,646.328565208689,655.629868140209,-0.26551081848187,-0.147986662782794,26.9528613019148,34.0821661735282,0.0625147176029573,0.106411582206594,73,94,2,2,69,91,70,91,1,2,0.985714285714286,1,72,95,3,1,59,91,69,92,2,1,0.855072463768116,0.989130434782609,69,91,9.3013029315199,0.117524155699076,pt,expert,specialist,perito,especialista,peritoespecialista
espelho,575.100470581996,557.355802296234,-0.451191948141398,-0.533810208330179,25.329004190637,16.6049254211522,0.111905950633473,0.0647034233374283,72,97,3,0,68,86,68,87,0,0,1,0.988505747126437,72,97,3,0,65,85,68,87,0,0,0.955882352941177,0.977011494252874,68,86,-17.7446682857621,-0.0826182601887812,pt,reflection,mirror,reflexão,espelho,reflexãoespelho
esperar,528.191122226942,592.044999991209,-0.633582904642473,-0.483923005329618,16.5196703895907,18.1291127246255,0.0508041978773106,0.0561643536151556,95,84,2,0,90,78,90,80,0,0,1,0.975,96,84,1,0,88,77,90,80,0,0,0.977777777777778,0.9625,90,78,63.8538777642672,0.149659899312855,pt,wait,expect,aguarde,esperar,aguardeesperar
espetacular,725.383368413385,672.911296287906,-0.00253537202918814,0.0548787566716492,49.4987742793722,39.7315290750492,0.162197091259757,0.163817013230859,63,62,0,0,57,54,57,55,0,0,1,0.981818181818182,63,62,0,0,57,53,57,55,0,0,1,0.963636363636364,57,54,-52.4720721254789,0.0574141287008373,pt,sensational,spectacular,sensacional,espetacular,sensacionalespetacular
esposa,522.479233337485,558.574531251593,-0.636099312425516,-0.655578609790082,16.7386870762566,21.0210475387114,0.060578027997796,0.0595112844597782,67,67,1,1,60,65,60,65,0,0,1,1,67,67,1,1,60,61,60,65,0,0,1,0.938461538461538,60,64,36.0952979141075,-0.0194792973645662,pt,husband,wife,marido,esposa,maridoesposa
espírito,564.791464768617,604.243224126956,-0.505373024376347,-0.492828300127898,19.8061596545298,30.0818940221456,0.059207924085877,0.0834295374277982,80,66,0,2,71,58,73,59,0,1,0.972602739726027,0.983050847457627,80,66,0,2,73,57,73,59,0,1,1,0.966101694915254,71,58,39.4517593583387,0.0125447242484493,pt,soul,spirit,alma,espírito,almaespírito
esquerda,537.523561215351,550.3121224477,-0.654322733561326,-0.499099968406262,20.749065886917,19.4065379456347,0.065065675193699,0.088633687473825,113,56,1,0,98,49,103,51,0,0,0.951456310679612,0.96078431372549,114,56,0,0,103,47,103,51,0,0,1,0.92156862745098,98,49,12.7885612323487,0.155222765155064,pt,right,left,direita,esquerda,direitaesquerda
estado,568.632701296281,599.392743240488,-0.469191645954635,-0.470041951973803,23.4493617115108,25.928853520132,0.0743305409195231,0.0778582769373838,81,81,1,0,77,74,77,74,0,0,1,1,80,80,2,1,74,71,76,73,1,1,0.973684210526316,0.972602739726027,77,74,30.7600419442068,-0.000850306019167968,pt,federal,state,federal,estado,federalestado
estação,613.880965520196,609.962595751347,-0.377550918551193,-0.313378241157217,32.1961417653748,38.8791321300065,0.0969157485489597,0.158386947051694,68,53,1,1,58,47,62,48,1,0,0.935483870967742,0.979166666666667,69,53,0,1,61,47,63,48,0,0,0.968253968253968,0.979166666666667,58,47,-3.9183697688494,0.0641726773939758,pt,platform,station,plataforma,estação,plataformaestação
estilo,625.333820234328,590.005553195669,-0.464001913149802,-0.370609994200248,37.2222951227479,31.9816469342471,0.102106441469954,0.105977565574689,92,55,1,1,89,47,89,49,0,0,1,0.959183673469388,91,55,2,1,87,47,88,49,1,0,0.988636363636364,0.959183673469388,89,47,-35.3282670386587,0.0933919189495542,pt,rhythm,style,ritmo,estilo,ritmoestilo
estranho,562.828906939907,568.611947359069,-0.518997922428723,-0.368597612978472,21.969331289052,25.463327864894,0.0779569044281787,0.129100254231494,74,59,0,2,64,57,64,57,0,2,1,1,74,61,0,0,61,59,64,59,0,0,0.953125,1,64,57,5.78304041916158,0.150400309450252,pt,unusual,strange,incomum,estranho,incomumestranho
estratégia,644.620573529169,701.68120000357,-0.211113995051935,-0.274816053877811,25.9689460593359,37.0791172299173,0.089730552239859,0.0781877245747388,75,59,0,1,68,55,70,56,0,1,0.971428571428571,0.982142857142857,75,60,0,0,67,56,70,57,0,0,0.957142857142857,0.982456140350877,68,55,57.0606264744014,-0.0637020588258765,pt,plan,strategy,plano,estratégia,planoestratégia
estrela,575.487634411199,602.349301356497,-0.594957780987344,-0.481317956821951,24.8780399623126,21.9453607194853,0.0660744371943552,0.0640153022239639,98,76,1,1,93,73,93,74,1,0,1,0.986486486486487,98,75,1,2,91,69,93,73,1,1,0.978494623655914,0.945205479452055,93,73,26.8616669452975,0.113639824165393,pt,celebrity,star,celebridade,estrela,celebridadeestrela
estrutura,599.491477069639,532.139591833724,-0.341276592439402,-0.590033534603398,21.2618098554514,16.1535107053903,0.0606212233444674,0.0690231612285923,114,55,0,1,109,49,109,50,0,1,1,0.98,114,55,0,1,106,45,109,50,0,1,0.972477064220184,0.9,109,49,-67.3518852359148,-0.248756942163996,pt,pyramid,structure,pirâmide,estrutura,pirâmideestrutura
estudo,518.494028171993,570.07545555731,-0.693172117293915,-0.573960036075881,13.9031579589506,23.8208066838956,0.0534249607338442,0.0672810441729948,81,96,3,2,71,91,72,93,1,2,0.986111111111111,0.978494623655914,82,94,2,4,72,89,73,91,0,4,0.986301369863014,0.978021978021978,71,90,51.5814273853175,0.119212081218034,pt,research,study,pesquisa,estudo,pesquisaestudo
estupidez,670.443044118012,635.018443048332,-0.341083533974032,-0.266479131007763,42.1212754899617,23.4794518297836,0.110276575712422,0.0523699322412701,76,86,2,1,68,79,69,80,0,1,0.985507246376812,0.9875,76,86,2,1,67,76,69,80,0,1,0.971014492753623,0.95,68,79,-35.42460106968,0.0746044029662695,pt,madness,stupidity,loucura,estupidez,loucuraestupidez
estátua,666.854084323564,615.536696422286,-0.266238019916479,-0.312268176464832,26.3108276648476,28.64051331867,0.0912860755881365,0.0864052524696892,95,61,1,0,83,56,85,57,0,0,0.976470588235294,0.982456140350877,93,61,3,0,72,57,83,57,2,0,0.867469879518072,1,83,56,-51.3173879012776,-0.0460301565483532,pt,monument,statue,monumento,estátua,monumentoestátua
estúpido,546.493053581412,557.456920015681,-0.548703727993536,-0.534313181156777,14.697655364201,25.9323707682497,0.0573444557343567,0.0703084179224535,64,54,0,2,56,50,58,50,0,1,0.96551724137931,1,64,54,0,2,49,48,58,50,0,1,0.844827586206897,0.96,56,50,10.963866434269,0.0143905468367596,pt,naive,stupid,ingénuo,estúpido,ingénuoestúpido
evento,568.318339272247,608.755796620394,-0.42540483195473,-0.312485782899944,22.1502480855533,40.3628438902828,0.108509006793459,0.12370822827237,68,66,1,1,56,59,58,59,0,1,0.96551724137931,1,67,66,2,1,49,57,57,59,1,1,0.859649122807018,0.966101694915254,56,59,40.4374573481479,0.112919049054786,pt,phenomenon,event,fenómeno,evento,fenómenoevento
eventualmente,617.548127451092,651.081986488338,-0.378942930914068,-0.114001579981582,20.133289641428,26.353988065059,0.0501469656212807,0.101295729719783,106,77,0,0,102,74,102,74,0,0,1,1,106,77,0,0,100,73,102,74,0,0,0.980392156862745,0.986486486486487,102,74,33.5338590372459,0.264941350932486,pt,finally,eventually,finalmente,eventualmente,finalmenteeventualmente
exagerar,693.004851835574,624.779819994104,-0.18960095364116,-0.0898129326387889,36.570966015412,40.5626678870197,0.0981412181189276,0.184750790997881,85,53,1,0,81,50,81,50,1,0,1,1,86,53,0,0,75,48,82,50,0,0,0.914634146341463,0.96,81,50,-68.22503184147,0.0997880210023709,pt,underestimate,exaggerate,subestimar,exagerar,subestimarexagerar
excitado,595.029411763609,589.205387763986,-0.344196941921997,-0.376872342731851,25.393070121114,33.18638940096,0.0968981209336803,0.081924676496432,60,55,1,0,51,49,52,50,0,0,0.980769230769231,0.98,60,55,1,0,51,48,52,50,0,0,0.980769230769231,0.96,51,49,-5.8240239996228,-0.0326754008098544,pt,proud,excited,orgulhoso,excitado,orgulhosoexcitado
execução,676.134666674235,590.096970146613,-0.185883115116956,-0.507193228453385,40.6792293897617,23.5319745272624,0.144092183498729,0.0825705723828568,54,73,0,1,48,67,48,67,0,1,1,1,54,74,0,0,46,66,48,68,0,0,0.958333333333333,0.970588235294118,48,67,-86.0376965276222,-0.321310113336429,pt,hanging,execution,enforcamento,execução,enforcamentoexecução
exercício,573.765645583635,642.566373496898,-0.555072137358829,-0.335320027378338,30.2670628207521,25.0516220047596,0.10542150842322,0.0715655302670551,87,95,1,2,79,83,81,86,0,0,0.975308641975309,0.965116279069767,86,96,2,1,80,83,81,86,0,0,0.987654320987654,0.965116279069767,79,83,68.8007279132638,0.219752109980491,pt,practice,exercise,prática,exercício,práticaexercício
exibição,608.232017244939,653.887499145259,-0.286848128858236,-0.157294121610527,26.482685060817,39.7096148689118,0.0968345315086304,0.142099267306084,63,59,1,2,58,57,58,57,0,0,1,1,63,59,1,2,56,51,58,57,0,0,0.96551724137931,0.894736842105263,58,57,45.6554819003201,0.129554007247709,pt,gallery,exhibition,galeria,exibição,galeriaexibição
explodir,562.210758619701,574.693765616367,-0.499539866885598,-0.524442616184315,20.533996071368,19.1752070324592,0.0584681053959727,0.0550496179588897,66,65,0,1,58,64,59,64,0,1,0.983050847457627,1,66,65,0,1,51,63,59,64,0,1,0.864406779661017,0.984375,58,64,12.4830069966665,-0.0249027492987163,pt,burst,explode,estouro,explodir,estouroexplodir
explosivo,614.726431375545,634.947218402506,-0.256038889162157,-0.357704112069429,40.8679077883849,22.8729217145531,0.178901760556071,0.0624759899865973,55,96,0,0,51,87,51,89,0,0,1,0.97752808988764,55,95,0,1,51,86,51,89,0,0,1,0.966292134831461,51,87,20.2207870269618,-0.101665222907271,pt,bomb,explosive,bomba,explosivo,bombaexplosivo
explosão,760.291400000296,564.705943377803,0.210818578526509,-0.613940603423266,44.0854772173308,22.6068046444782,0.156325877972396,0.0683658110969641,90,56,1,1,85,53,86,54,0,0,0.988372093023256,0.981481481481482,90,56,1,1,73,51,86,54,0,0,0.848837209302326,0.944444444444444,85,53,-195.585456622494,-0.824759181949775,pt,earthquake,explosion,terremoto,explosão,terremotoexplosão
expressar,599.661125004893,594.856647048455,-0.401658275103563,-0.421946207077902,28.7288725370918,24.9740776050876,0.0823951150753376,0.0850526065472628,74,54,0,1,72,51,72,52,0,0,1,0.980769230769231,74,54,0,1,71,50,72,52,0,0,0.986111111111111,0.961538461538462,72,51,-4.80447795643806,-0.0202879319743391,pt,describe,express,descrever,expressar,descreverexpressar
externo,567.903513522826,554.25600001159,-0.541111609213347,-0.4712736946987,20.400938463427,25.4435053716437,0.0646479906356259,0.0970634646015451,80,51,0,1,74,47,74,47,0,0,1,1,80,51,0,1,71,46,74,47,0,0,0.959459459459459,0.978723404255319,74,47,-13.6475135112358,0.069837914514647,pt,internal,external,interno,externo,internoexterno
extraterrestre,640.495395848425,826.533653857659,-0.0451057217467595,0.407408041595795,27.6664110649027,58.9908159724138,0.106047592280496,0.143151017763344,52,59,0,3,48,52,48,56,0,1,1,0.928571428571429,52,58,0,4,21,55,48,55,0,2,0.4375,1,48,52,186.038258009234,0.452513763342555,pt,ufo,alien,ovni,extraterrestre,ovniextraterrestre
exército,585.023122455386,534.260553186814,-0.432341791970105,-0.536542001030041,21.7383424059348,22.1322145882117,0.0681842704625133,0.0922740876389404,104,51,2,0,98,47,98,48,1,0,1,0.979166666666667,104,51,2,0,94,45,98,48,1,0,0.959183673469388,0.9375,98,47,-50.7625692685717,-0.104200209059937,pt,legion,army,legião,exército,legiãoexército
faca,510.162349514551,568.46581536857,-0.727355727269661,-0.568369149814652,15.0968770920149,19.1033611574816,0.0445226091835196,0.0573179572029381,109,72,4,3,103,65,104,65,2,0,0.990384615384615,1,109,72,4,3,103,64,104,65,2,0,0.990384615384615,0.984615384615385,103,65,58.3034658540195,0.158986577455009,pt,sword,knife,espada,faca,espadafaca
falar,527.828399990557,532.020634151474,-0.646822169835986,-0.720994500647547,18.0779218725476,14.7939380979449,0.0719051093598756,0.0441262057483544,75,86,1,1,70,82,71,82,1,0,0.985915492957746,1,76,86,0,1,69,80,72,82,0,0,0.958333333333333,0.975609756097561,70,82,4.19223416091722,-0.0741723308115607,pt,talk,speak,palestra,falar,palestrafalar
falha,557.006000002481,566.988887080855,-0.56239928051798,-0.593149705237254,18.3370800635752,22.7391445407776,0.057509208835489,0.0665432546664721,72,68,1,1,68,62,69,64,1,0,0.985507246376812,0.96875,73,68,0,1,69,64,70,64,0,0,0.985714285714286,1,68,62,9.98288707837423,-0.0307504247192734,pt,success,failure,sucesso,falha,sucessofalha
falso,573.393137245752,541.69484000224,-0.494040217512992,-0.588183033925712,24.7545157014078,17.8065511355349,0.0983051058984787,0.0559263844266775,56,81,1,2,51,75,52,76,0,2,0.980769230769231,0.986842105263158,56,82,1,1,44,76,52,77,0,1,0.846153846153846,0.987012987012987,51,75,-31.6982972435117,-0.0941428164127198,pt,fake,false,farsa,falso,farsafalso
faminto,702.048597229704,707.750159093192,-0.114188543719286,0.278844239562365,26.6263312084833,42.8650731687946,0.0822285481422949,0.163454448013122,79,51,1,0,72,44,73,47,1,0,0.986301369863014,0.936170212765957,80,51,0,0,73,42,74,47,0,0,0.986486486486487,0.893617021276596,72,44,5.701561863488,0.393032783281651,pt,tired,hungry,cansado,faminto,cansadofaminto
famoso,525.857161289036,543.207214284447,-0.716285391473071,-0.57212366387796,19.8350852805738,24.2710966121065,0.0563663463884975,0.0863928743763266,68,74,1,2,62,70,62,70,0,1,1,1,68,74,1,2,61,65,62,70,0,1,0.983870967741935,0.928571428571429,62,70,17.3500529954113,0.144161727595111,pt,popular,famous,popular,famoso,popularfamoso
família,537.283927277571,556.304352939542,-0.675082083569655,-0.552361444163945,20.8631836833656,21.6740948617994,0.0625581159727426,0.0828871113533453,62,73,0,0,55,68,58,68,0,0,0.948275862068966,1,62,73,0,0,46,64,58,68,0,0,0.793103448275862,0.941176470588235,55,68,19.0204256619714,0.122720639405711,pt,clan,family,clã,família,clãfamília
fantasia,550.021264719956,567.293148937193,-0.54941225876863,-0.520745068226302,19.0039156767032,23.3268653599519,0.0694209729181836,0.0713422802277452,75,52,2,0,68,47,69,47,0,0,0.985507246376812,1,76,52,1,0,66,45,69,47,0,0,0.956521739130435,0.957446808510638,68,47,17.2718842172374,0.0286671905423274,pt,reality,fantasy,realidade,fantasia,realidadefantasia
fantástico,626.258899997677,535.287020820573,-0.387171207239788,-0.63102405957286,28.3147775363531,15.6207943366246,0.0879508745969871,0.0502009128517879,94,54,0,0,90,48,91,48,0,0,0.989010989010989,1,94,54,0,0,88,46,91,48,0,0,0.967032967032967,0.958333333333333,90,48,-90.971879177104,-0.243852852333072,pt,wonderful,fantastic,maravilhoso,fantástico,maravilhosofantástico
farinha,573.814140016286,596.671111124784,-0.478263661447248,-0.345401173926666,24.7692958844068,20.965558031624,0.0759754966705452,0.0764470321866007,54,58,1,1,50,54,50,54,1,1,1,1,55,58,0,1,49,50,51,54,0,1,0.96078431372549,0.925925925925926,50,54,22.8569711084974,0.132862487520582,pt,grain,flour,grão,farinha,grãofarinha
fatal,553.618166861182,589.196153326722,-0.631100286075272,-0.440249211064183,19.9106423373586,21.9054565809257,0.0534105582509615,0.0838452664042887,76,58,2,1,73,51,73,52,1,0,1,0.980769230769231,76,58,2,1,72,52,74,52,0,0,0.972972972972973,1,73,51,35.5779864655398,0.190851075011089,pt,deadly,fatal,mortal,fatal,mortalfatal
fax,802.788004537015,732.016870361377,0.242897648406834,0.0563055906126241,33.5417971986523,33.3873446851893,0.124124756952253,0.111353862544104,72,91,0,0,60,54,69,82,0,0,0.869565217391304,0.658536585365854,72,91,0,0,67,80,69,82,0,0,0.971014492753623,0.975609756097561,60,54,-70.7711341756387,-0.18659205779421,pt,mail,fax,correspondência,fax,correspondênciafax
faz,543.393293475114,593.921541664832,-0.656560322639561,-0.39667959444156,18.2081200589344,39.6602852096548,0.0644661682889141,0.138199265495892,102,52,2,0,92,48,93,50,0,0,0.989247311827957,0.96,102,52,2,0,90,48,93,50,0,0,0.967741935483871,0.96,92,48,50.5282481897184,0.259880728198001,pt,make,do,fazer,faz,fazerfaz
febre,580.505410273977,582.82085715697,-0.514294300632125,-0.425962447095982,29.9941241864692,38.5113098170704,0.0830214775232406,0.127698601210058,86,55,2,1,78,49,79,49,1,0,0.987341772151899,1,86,55,2,1,71,47,79,49,1,0,0.89873417721519,0.959183673469388,78,49,2.315446882993,0.0883318535361433,pt,cough,fever,tosse,febre,tossefebre
fechado,572.672015638692,552.926314810073,-0.505239501530263,-0.51637406714053,28.7963020255793,29.6593150786116,0.102061832961256,0.106228910051,68,60,0,0,64,54,65,55,0,0,0.984615384615385,0.981818181818182,68,60,0,0,60,54,65,55,0,0,0.923076923076923,0.981818181818182,64,54,-19.7457008286195,-0.011134565610267,pt,locked,closed,trancado,fechado,trancadofechado
fechar,574.693942028708,658.38236765204,-0.515463525047452,-0.257553051524038,22.4579495536315,43.2546130842975,0.0763488350673456,0.163097883460202,73,76,4,1,69,68,69,69,1,1,1,0.985507246376812,74,76,3,1,68,67,69,69,1,1,0.985507246376812,0.971014492753623,69,68,83.6884256233327,0.257910473523414,pt,open,close,abrir,fechar,abrirfechar
fecho,638.401266668393,725.975230751074,-0.369558567984301,-0.0353987146218047,30.6292887628385,41.2316271713839,0.0882007723687638,0.137867641708022,86,83,1,1,75,78,82,79,1,0,0.914634146341463,0.987341772151899,87,83,0,1,82,79,83,79,0,0,0.987951807228916,1,75,78,87.5739640826812,0.334159853362496,pt,opening,closure,abertura,fecho,aberturafecho
federação,658.303074073015,731.193833332359,0.0484675435030889,0.0188992596435108,25.7211783725717,32.3279145880788,0.120943737292864,0.0951748847601888,61,89,0,0,54,84,54,85,0,0,1,0.988235294117647,61,89,0,0,51,85,54,85,0,0,0.944444444444444,1,54,84,72.8907592593443,-0.0295682838595781,pt,colony,federation,colónia,federação,colóniafederação
