target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,nl_cue,nl_target,nl_word_combo
planning,490.997678567433,580.986176466806,-0.620992451573352,-0.48704237979245,21.9959637084087,52.8498638272367,0.0880901875166977,0.160139883689849,28,18,0,0,28,17,28,17,0,0,1,1,28,18,0,0,28,17,28,17,0,0,1,1,28,17,89.9884978993728,0.133950071780902,nl,preparation,planning,voorbereiding,planning,voorbereidingplanning
plastic,596.635947346807,497.872333261805,-0.215146274029602,-0.55231550213647,61.4114664266953,50.4790528722398,0.275265779820947,0.262851991513318,20,6,0,0,19,6,19,6,0,0,1,1,20,6,0,0,14,6,19,6,0,0,0.736842105263158,1,19,6,-98.7636140850016,-0.337169228106868,nl,cement,plastic,cement,plastic,cementplastic
plicht,666.307875010822,538.661333332226,-0.065271506348615,-0.552499487930368,32.6911449646276,51.4498973454597,0.112497542590144,0.141681591609715,18,6,0,0,16,6,17,6,0,0,0.941176470588235,1,18,6,0,0,17,6,17,6,0,0,1,1,16,6,-127.646541678595,-0.487227981581753,nl,responsibility,duty,verantwoordelijkheid,plicht,verantwoordelijkheidplicht
poging,561.215714308689,522.080117637634,-0.490847641688993,-0.535416965997178,49.634103428285,19.4950875381711,0.171562397926095,0.0841356421613431,14,17,0,0,14,17,14,17,0,0,1,1,14,17,0,0,14,16,14,17,0,0,1,0.941176470588235,14,17,-39.1355966710549,-0.0445693243081851,nl,try,attempt,proberen,poging,proberenpoging
poker,605.231874991616,533.473499997021,-0.217381810361454,-0.616258363482843,51.5515258108648,31.5636410125177,0.231685262911456,0.189008384753592,18,9,0,0,16,8,17,8,0,0,0.941176470588235,1,18,9,0,0,15,8,17,8,0,0,0.88235294117647,1,16,8,-71.7583749945952,-0.398876553121388,nl,gambling,poker,gokken,poker,gokkenpoker
politicus,672.931857127344,523.594526301457,0.127675295736075,-0.525785293057215,69.8706733744106,25.0281314361007,0.277059505172253,0.0813427620362548,23,21,0,0,21,19,23,19,0,0,0.91304347826087,1,23,21,0,0,18,19,23,19,0,0,0.782608695652174,1,21,19,-149.337330825887,-0.65346058879329,nl,policy,politician,beleid,politicus,beleidpoliticus
politiek,468.212400006252,498.148714290391,-0.727973875429195,-0.652779364480004,26.2546201838917,37.7798522925991,0.0868155651190778,0.149350687921153,11,9,0,0,10,7,10,7,0,0,1,1,11,9,0,0,10,7,10,7,0,0,1,1,10,7,29.9363142841388,0.0751945109491916,nl,journalism,politics,journalistiek,politiek,journalistiekpolitiek
politiek.1,471.74539998931,514.86291667958,-0.794793420328774,-0.563915650084011,21.7794435119926,23.6899686149022,0.0950753410703156,0.0801659374468442,10,12,0,0,10,12,10,12,0,0,1,1,10,12,0,0,10,12,10,12,0,0,1,1,10,12,43.11751669027,0.230877770244762,nl,critical,political,kritisch,politiek,kritischpolitiek
poort,465.102727306329,612.56905554561,-0.751965757973585,-0.140429492022087,24.4321802050555,39.8182979884442,0.092158098172906,0.173861790711071,12,19,0,0,11,18,11,18,0,0,1,1,12,19,0,0,11,18,11,18,0,0,1,1,11,18,147.46632823928,0.611536265951498,nl,portal,gate,portaal,poort,portaalpoort
portemonnee,688.695352961583,757.41657144306,0.046023367501671,0.324417710822773,73.0282090569692,37.1923059699165,0.189862447008181,0.293721769785309,18,8,0,0,17,7,18,8,0,0,0.944444444444444,0.875,18,8,0,0,18,8,18,8,0,0,1,1,17,7,68.7212184814775,0.278394343321102,nl,pocket,wallet,zak,portemonnee,zakportemonnee
positie,481.838333363257,462.561799966591,-0.648529764006758,-0.739707135765769,40.4541102559091,36.0471446187486,0.13270417102754,0.0759973202739432,7,5,0,0,6,5,6,5,0,0,1,1,7,5,0,0,6,5,6,5,0,0,1,1,6,5,-19.2765333966663,-0.0911773717590103,nl,status,position,status,positie,statuspositie
praktisch,551.531500009194,494.891071396751,-0.468667213557021,-0.654196576344327,25.3600901770507,24.9522596908229,0.101842542778742,0.0889655507765358,14,15,0,0,12,14,12,14,0,0,1,1,14,15,0,0,12,14,12,14,0,0,1,1,12,14,-56.6404286124432,-0.185529362787306,nl,literally,practically,letterlijk,praktisch,letterlijkpraktisch
preek,666.152500049924,687.596800007159,0.033417138356392,-0.126067016024271,94.6670434002864,209.012760362112,0.367856699096178,0.588757969532055,10,7,0,0,8,5,9,6,0,0,0.888888888888889,0.833333333333333,10,7,0,0,9,6,9,6,0,0,1,1,8,5,21.4442999572352,-0.159484154380663,nl,speech,sermon,toespraak,preek,toespraakpreek
president,523.704764706761,550.828749996717,-0.482508068985299,-0.365680539670092,31.4058524846341,20.7940485650932,0.100565212714909,0.137419844443286,17,13,0,0,17,12,17,12,0,0,1,1,17,13,0,0,11,12,17,12,0,0,0.647058823529412,1,17,12,27.1239852899561,0.116827529315207,nl,chancellor,president,kanselier,president,kanselierpresident
prettig,516.265833337605,703.79018183359,-0.673501592656117,0.167881243425309,28.7446926762319,227.813136814865,0.0834540256671697,0.738893568698983,18,11,0,0,18,11,18,11,0,0,1,1,18,10,0,1,18,10,18,10,0,1,1,1,18,11,187.524348495984,0.841382836081426,nl,comfortable,pleasant,comfortabel,prettig,comfortabelprettig
priester,546.995222219167,623.068624972526,-0.580438830376412,-0.113547480827411,34.4275664927731,68.0633134406574,0.132021490056748,0.218247495369791,11,10,1,0,9,8,9,9,1,0,1,0.888888888888889,12,10,0,0,10,7,10,9,0,0,1,0.777777777777778,9,8,76.0734027533586,0.466891349549002,nl,monk,priest,monnik,priester,monnikpriester
prijs,523.633933373812,413.129090859896,-0.427025511130914,-0.922013383217378,28.490672471433,24.2610586133496,0.123887390506169,0.0578092509191854,15,13,0,0,15,11,15,12,0,0,1,0.916666666666667,15,13,0,0,11,12,15,12,0,0,0.733333333333333,1,15,11,-110.504842513916,-0.494987872086464,nl,nobel,prize,nobel,prijs,nobelprijs
prijs.1,479.825454529724,707.019384621808,-0.63014975418008,0.216752777913208,40.6175663169929,125.316117072789,0.153071302575211,0.453471878018232,12,15,0,0,11,13,11,15,0,0,1,0.866666666666667,12,15,0,0,11,14,11,15,0,0,1,0.933333333333333,11,13,227.193930092084,0.846902532093288,nl,value,price,waarde,prijs,waardeprijs
primair,613.001222245399,576.525833343299,-0.0585891611240009,-0.316405952396784,163.082625135105,42.4427349144012,0.511557755542262,0.143536528807497,9,13,1,0,9,12,9,12,1,0,1,1,9,13,1,0,8,12,9,12,1,0,0.888888888888889,1,9,12,-36.4753889020998,-0.257816791272783,nl,secondary,primary,secundair,primair,secundairprimair
prins,510.643133311517,538.616850020079,-0.629822798567756,-0.548043553048045,32.5666809254625,22.3202681068803,0.108000541833926,0.106111643259073,16,21,0,0,15,20,15,20,0,0,1,1,16,21,0,0,13,19,15,20,0,0,0.866666666666667,0.95,15,20,27.9737167085619,0.0817792455197116,nl,princess,prince,prinses,prins,prinsesprins
privacy,499.611199978355,549.718789463864,-0.651998099754796,-0.476455599200102,27.9334187088393,17.5130850094824,0.0598981528648206,0.0804860720915735,17,19,0,0,15,19,15,19,0,0,1,1,17,19,0,0,15,19,15,19,0,0,1,1,15,19,50.1075894855095,0.175542500554694,nl,private,privacy,prive,privacy,priveprivacy
probleem,465.651941188397,556.182200028969,-0.751980977004623,-0.42063573860807,17.5921517168068,61.5433880524574,0.0817256401551794,0.296591891918625,18,10,0,0,17,10,17,10,0,0,1,1,18,10,0,0,17,10,17,10,0,0,1,1,17,10,90.5302588405714,0.331345238396553,nl,trouble,problem,moeilijkheden,probleem,moeilijkhedenprobleem
procedure,557.019800005079,594.315222279531,-0.37750814032371,0.0217917499858678,35.8002944305116,48.256058848206,0.101936391239387,0.272477067966446,11,10,0,0,10,9,11,9,0,0,0.909090909090909,1,11,10,0,0,8,8,11,9,0,0,0.727272727272727,0.888888888888889,10,9,37.295422274452,0.399299890309577,nl,process,procedure,proces,procedure,procesprocedure
proces,505.715000002097,542.720111105301,-0.533113915570178,-0.371054473488873,20.7279548907904,45.5481588283158,0.0846076926496137,0.217066944555602,18,18,0,1,17,18,18,18,0,1,0.944444444444444,1,18,18,0,1,17,18,18,18,0,1,0.944444444444444,1,17,18,37.0051111032045,0.162059442081305,nl,hearing,trial,verhoor,proces,verhoorproces
produceren,857.065499993402,561.587437494167,0.389291774458743,-0.476619731963902,290.3500956222,52.9937531534577,0.781478068005587,0.163741986914485,8,17,0,0,8,16,8,16,0,0,1,1,8,17,0,0,8,13,8,16,0,0,1,0.8125,8,16,-295.478062499235,-0.865911506422645,nl,create,produce,creëren,produceren,creërenproduceren
product,456.642555540311,498.894857170987,-0.723914624268511,-0.582304331427671,32.2275627470941,22.9421428146516,0.130911687491724,0.115710110691219,9,8,0,0,9,7,9,7,0,0,1,1,9,8,0,0,8,7,9,7,0,0,0.888888888888889,1,9,7,42.2523016306762,0.14161029284084,nl,brand,product,merk,product,merkproduct
productie,535.323470595252,616.161615389395,-0.429664197971712,-0.135126839730699,25.2310012516585,73.8860024876176,0.113975738361885,0.258950447331963,19,15,0,0,17,13,18,14,0,0,0.944444444444444,0.928571428571429,19,15,0,0,18,14,18,14,0,0,1,1,17,13,80.8381447941432,0.294537358241013,nl,factory,production,fabriek,productie,fabriekproductie
professioneel,512.080700000451,519.367875022553,-0.555835661404171,-0.580774223044289,22.1636735727505,14.8371881667384,0.0935869266684463,0.0811893133172232,10,16,0,0,10,16,10,16,0,0,1,1,10,16,0,0,10,16,10,16,0,0,1,1,10,16,7.28717502210247,-0.0249385616401181,nl,amateur,professional,amateur,professioneel,amateurprofessioneel
professor,542.281181816274,535.33885713692,-0.551351939024888,-0.413631995750638,40.0910794930421,33.4017501882359,0.151303689210719,0.179870450187774,12,7,1,0,11,7,11,7,0,0,1,1,12,7,1,0,8,7,11,7,0,0,0.727272727272727,1,11,7,-6.9423246793533,0.13771994327425,nl,dean,professor,decaan,professor,decaanprofessor
programma,586.80020001909,522.828416668662,-0.399879194378102,-0.474034682959391,33.6892565604872,20.4531633962502,0.172696456367671,0.135525179232906,5,16,0,0,5,12,5,12,0,0,1,1,5,16,0,0,5,11,5,12,0,0,1,0.916666666666667,5,12,-63.9717833504278,-0.0741554885812893,nl,project,program,project,programma,projectprogramma
projectiel,783.835666701867,660.84630771147,0.424823822574765,0.101915792269603,95.7752586291749,60.4616825558695,0.323638733231008,0.294164407296353,13,16,0,1,12,13,13,15,0,1,0.923076923076923,0.866666666666667,13,16,0,1,12,14,13,15,0,1,0.923076923076923,0.933333333333333,12,13,-122.989358990397,-0.322908030305162,nl,rocket,missile,raket,projectiel,raketprojectiel
protocol,595.146454530834,636.717333388917,-0.215568197479457,0.0770361381812297,39.3515158660955,41.2377302290358,0.16156462056989,0.252509354003855,12,7,0,1,11,6,11,6,0,1,1,1,12,8,0,0,11,7,11,7,0,0,1,1,11,6,41.5708788580833,0.292604335660687,nl,rule,protocol,regel,protocol,regelprotocol
prototype,687.517294133425,594.302687539884,0.288890396033116,-0.152133921813501,43.318233386013,24.8474519194314,0.179343836308192,0.111345642893693,17,18,0,0,17,16,17,16,0,0,1,1,17,18,0,0,17,15,17,16,0,0,1,0.9375,17,16,-93.2146065935408,-0.441024317846618,nl,model,prototype,model,prototype,modelprototype
psychologie,533.854249989417,594.635285708307,-0.507768417971546,-0.0409340327009559,24.7214040120137,31.7329112515318,0.0739693997584325,0.226831890033446,16,7,0,0,16,7,16,7,0,0,1,1,16,7,0,0,15,6,16,7,0,0,0.9375,0.857142857142857,16,7,60.7810357188896,0.46683438527059,nl,anatomy,psychology,anatomie,psychologie,anatomiepsychologie
psychologisch,526.80859997794,661.198166673424,-0.19134356630434,0.00781616881895593,29.8746390070653,47.9804531688357,0.195552685964937,0.146411145299718,6,18,0,0,5,18,6,18,0,0,0.833333333333333,1,6,18,0,0,6,18,6,18,0,0,1,1,5,18,134.389566695484,0.199159735123296,nl,medical,psychological,medisch,psychologisch,medischpsychologisch
puber,622.721428572915,556.200000010203,-0.384581303104472,-0.484699992348789,63.8325003780137,33.5491579917621,0.13458808505732,0.111685112057924,8,18,0,0,7,18,7,18,0,0,1,1,8,18,0,0,7,17,7,18,0,0,1,0.944444444444444,7,18,-66.5214285627126,-0.100118689244317,nl,teenage,teenager,tiener-,puber,tiener-puber
publiek,508.818559991777,482.599083355682,-0.617150390511984,-0.650109075614223,28.5654489030022,25.4031947662934,0.101324022832953,0.0903387586774661,26,13,0,0,25,12,25,12,0,0,1,1,26,13,0,0,23,12,25,12,0,0,0.92,1,25,12,-26.2194766360958,-0.0329586851022391,nl,crowd,audience,menigte,publiek,menigtepubliek
race,560.807749999729,710.022000004036,-0.399264571526708,0.0762092890783353,36.3073813243459,138.15154402014,0.132173481799034,0.420552453161603,30,17,0,0,28,17,28,17,0,0,1,1,30,17,0,0,27,14,28,17,0,0,0.964285714285714,0.823529411764706,28,17,149.214250004307,0.475473860605043,nl,marathon,race,marathon,race,marathonrace
rat,492.964700053248,617.811416642721,-0.695835482790769,-0.147051760716942,33.4382762613781,44.3113903401478,0.112412851523621,0.202873723513722,10,15,0,0,10,12,10,12,0,0,1,1,10,15,0,0,10,11,10,12,0,0,1,0.916666666666667,10,12,124.846716589473,0.548783722073828,nl,mouse,rat,muis,rat,muisrat
razernij,830.501999974232,788.915555534419,1.11953292473724,0.727812751515689,100.967804756651,88.2163840263707,0.583238179816683,0.318492527703351,8,12,0,0,6,9,7,12,0,0,0.857142857142857,0.75,8,12,0,0,7,10,7,12,0,0,1,0.833333333333333,6,9,-41.5864444398126,-0.391720173221553,nl,anger,rage,woede,razernij,woederazernij
reactor,620.7041333365,692.472562495803,-0.100477417786909,0.140268766795976,67.7943103551901,60.3447756961598,0.209370972788135,0.210768162158944,18,18,0,0,15,16,17,17,0,0,0.88235294117647,0.941176470588235,18,18,0,0,17,16,17,17,0,0,1,0.941176470588235,15,16,71.7684291593029,0.240746184582885,nl,generator,reactor,generator,reactor,generatorreactor
realistisch,543.244285711734,516.532615452112,-0.420286825439311,-0.399240059799507,42.6978323022357,17.4914008464776,0.15894632138055,0.143493386367316,16,15,0,0,14,13,14,14,0,0,1,0.928571428571429,16,15,0,0,14,10,14,14,0,0,1,0.714285714285714,14,13,-26.7116702596222,0.0210467656398035,nl,optimistic,realistic,optimistisch,realistisch,optimistischrealistisch
rechter,521.634916667654,579.211909077891,-0.590962310048382,-0.471487007853313,49.4407708746277,95.0904907508244,0.177940046658697,0.237669704108026,12,13,0,0,12,11,12,12,0,0,1,0.916666666666667,12,13,0,0,12,11,12,12,0,0,1,0.916666666666667,12,11,57.5769924102362,0.119475302195069,nl,court,judge,rechtbank,rechter,rechtbankrechter
rechtstreeks,634.878928575241,681.501909070593,-0.0784872766524556,-0.132914087616696,32.9377997987135,160.987059947135,0.14257830970661,0.39561833746181,14,15,0,0,14,11,14,11,0,0,1,1,14,15,0,0,14,11,14,11,0,0,1,1,14,11,46.622980495352,-0.05442681096424,nl,direct,directly,direct,rechtstreeks,directrechtstreeks
redder,570.949000009651,563.348846152802,-0.456726899534141,-0.247202084338981,50.1887869716675,39.5990792624221,0.176532757144446,0.261965704494864,7,14,0,0,7,13,7,13,0,0,1,1,7,14,0,0,7,12,7,13,0,0,1,0.923076923076923,7,13,-7.60015385684937,0.20952481519516,nl,hero,savior,held,redder,heldredder
redelijk,537.173999984712,530.785105272597,-0.266166992745705,-0.453473191558239,44.0117242407318,47.5977725588556,0.281896869066256,0.171168822369273,8,19,0,0,8,19,8,19,0,0,1,1,8,19,0,0,7,19,8,19,0,0,0.875,1,8,19,-6.38889471211485,-0.187306198812533,nl,fair,reasonable,eerlijk,redelijk,eerlijkredelijk
regering,561.77449999602,662.363400011321,-0.588698008880752,-0.0410666018587051,59.5684003753414,80.166565581409,0.191182098915448,0.174053508003577,6,10,0,0,6,10,6,10,0,0,1,1,6,10,0,0,6,9,6,10,0,0,1,0.9,6,10,100.588900015301,0.547631407022047,nl,administration,government,administratie,regering,administratieregering
regisseur,564.65552381236,536.156166653682,-0.26005722646142,-0.397116238830888,24.0335159570069,22.1553627002459,0.176396037172112,0.126721450001883,22,6,0,1,21,6,22,6,0,0,0.954545454545455,1,22,6,0,1,22,6,22,6,0,0,1,1,21,6,-28.4993571586771,-0.137059012369468,nl,producer,director,producent,regisseur,producentregisseur
reparatie,627.556800001282,702.159181824102,-0.0801217065180026,0.15414631233159,60.4614406112324,54.5192896967662,0.22974267841737,0.280082515800659,16,11,0,0,15,11,15,11,0,0,1,1,16,11,0,0,15,11,15,11,0,0,1,1,15,11,74.6023818228206,0.234268018849592,nl,fix,repair,repareren,reparatie,reparerenreparatie
reputatie,589.707352929903,521.658750047682,-0.311109688763006,-0.0597474345498982,39.2922464663781,27.2681360243586,0.121272526801508,0.390313681336576,19,7,0,0,17,4,18,5,0,0,0.944444444444444,0.8,19,7,0,0,17,4,18,5,0,0,0.944444444444444,0.8,17,4,-68.0486028822208,0.251362254213108,nl,career,reputation,carrière,reputatie,carrièrereputatie
restaurant,593.546555574531,533.47260001073,-0.294221656413008,-0.595521756610494,66.5616793591717,25.978669222318,0.22741237200147,0.117671714686656,11,7,0,0,9,5,9,6,0,0,1,0.833333333333333,11,7,0,0,9,6,9,6,0,0,1,1,9,5,-60.0739555638008,-0.301300100197485,nl,pub,restaurant,kroeg,restaurant,kroegrestaurant
reusachtig,608.885727291652,620.172499961449,0.0500891208980643,-0.145807500480472,36.7056091651474,25.1044510832711,0.106930729361367,0.0881329624103997,13,19,0,0,11,16,11,17,0,0,1,0.941176470588235,13,19,0,0,11,16,11,17,0,0,1,0.941176470588235,11,16,11.2867726697974,-0.195896621378536,nl,big,huge,groot,reusachtig,grootreusachtig
rijden,488.908588225323,542.859692293595,-0.634717775145046,-0.465486146449418,29.4437224921321,46.6189162639746,0.109917430378343,0.157993729102109,18,14,1,0,17,13,17,13,0,0,1,1,18,14,1,0,12,12,17,13,0,0,0.705882352941177,0.923076923076923,17,13,53.9511040682723,0.169231628695628,nl,drive,ride,rit,rijden,ritrijden
rijk,448.796142866137,516.536307678495,-0.908446705573451,-0.544452545352601,22.7835687392502,45.3572841312699,0.111317209748412,0.139583099847581,10,14,0,0,7,13,7,13,0,0,1,1,10,14,0,0,7,13,7,13,0,0,1,1,7,13,67.7401648123587,0.36399416022085,nl,dynasty,empire,dynastie,rijk,dynastierijk
rijk.1,507.707000040499,576.267210514661,-0.513481323523186,-0.30343850458272,44.7028491981298,28.938686919613,0.150494340044014,0.10804521911194,11,20,0,0,10,19,10,19,0,0,1,1,11,20,0,0,9,18,10,19,0,0,0.9,0.947368421052632,10,19,68.5602104741628,0.210042818940466,nl,poor,rich,arm,rijk,armrijk
rijkdom,592.669666672947,612.521555557122,-0.399185080369352,-0.249039918926743,80.9309980026866,63.392416724341,0.186262779424359,0.257049224717013,11,19,0,0,9,18,10,18,0,0,0.9,1,11,19,0,0,10,13,10,18,0,0,1,0.722222222222222,9,18,19.851888884175,0.150145161442609,nl,treasure,wealth,schat,rijkdom,schatrijkdom
romantisch,484.73850004682,525.903833340305,-0.692240859542843,-0.467566130585379,27.9584980078471,24.447243402688,0.127523979926833,0.103021042003423,4,19,0,0,4,18,4,18,0,0,1,1,4,19,0,0,4,18,4,18,0,0,1,1,4,18,41.1653332934849,0.224674728957464,nl,dramatic,romantic,dramatisch,romantisch,dramatischromantisch
rome,780.124538450609,638.487888884346,0.461110840891662,0.00448132231553191,108.720532298034,48.6663162606268,0.344720571981058,0.219706529926039,13,11,0,0,13,9,13,9,0,0,1,1,13,11,0,0,7,9,13,9,0,0,0.538461538461538,1,13,9,-141.636649566263,-0.45662951857613,nl,caesar,rome,caesar,rome,caesarrome
rondom,489.392473728986,739.571421042311,-0.624854710989169,0.307577330634419,30.9928372610756,93.4761911119516,0.130052347815438,0.36850390789475,21,20,0,0,19,19,20,20,0,0,0.95,0.95,21,20,0,0,18,18,20,20,0,0,0.9,0.9,19,19,250.178947313326,0.932432041623587,nl,round,around,ronde,rondom,ronderondom
rondslenteren,1056.56471433681,1092.79228570142,1.76545159972784,1.30086288385173,52.3623041115744,152.365879980161,0.198433269681168,0.411405554744299,24,9,0,0,14,7,22,9,0,0,0.636363636363636,0.777777777777778,24,9,0,0,21,9,22,9,0,0,0.954545454545455,1,14,7,36.2275713646122,-0.464588715876106,nl,nap,stroll,dutje,rondslenteren,dutjerondslenteren
roofdier,669.355538470711,619.943999990813,0.117955162915579,-0.0991690816286567,113.22777771865,50.2389047210471,0.431837130983418,0.167757703720762,16,23,0,0,13,23,13,23,0,0,1,1,15,23,1,0,13,22,13,23,0,0,1,0.956521739130435,13,23,-49.4115384798982,-0.217124244544236,nl,prey,predator,prooi,roofdier,prooiroofdier
sabotage,592.39241175781,737.726999976163,-0.0986709257705391,0.43649642266204,59.0354996877226,,0.243511115518405,,17,2,0,0,17,1,17,1,0,0,1,1,17,2,0,0,17,1,17,1,0,0,1,1,17,1,145.334588218353,0.535167348432579,nl,espionage,sabotage,spionage,sabotage,spionagesabotage
salade,538.554250003561,627.896785708315,-0.499015295548247,0.096210430856118,29.6419614748368,47.1200508968876,0.132086086926338,0.224131727855913,13,15,0,0,12,14,12,14,0,0,1,1,13,15,0,0,12,4,12,14,0,0,1,0.285714285714286,12,14,89.3425357047533,0.595225726404365,nl,soup,salad,soep,salade,soepsalade
salaris,519.064785708956,530.766090920206,-0.517308637718898,-0.339379920782033,30.977980549262,20.7399969596589,0.177972349256252,0.097348685006235,15,12,0,0,14,11,15,11,0,0,0.933333333333333,1,15,12,0,0,15,11,15,11,0,0,1,1,14,11,11.7013052112496,0.177928716936866,nl,pension,salary,pensioen,salaris,pensioensalaris
