target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,ro_cue,ro_target,ro_word_combo,unrelated_ro_cue
evada,647.025377767559,773.359873213705,-0.37926116866446,-0.0264543427293889,33.2739170550775,36.3726630094725,0.0874715099499773,0.121076608747996,51,77,2,6,45,71,46,73,1,4,0.978260869565217,0.972602739726027,52,76,1,7,44,72,47,72,0,5,0.936170212765957,1,45,71,126.334495446147,0.352806825935071,ro,flee,escape,scăpa,evada,scăpaevada,politicos
evaluare,598.485540055437,642.796327292689,-0.503062576276131,-0.396375882030071,18.2904408358724,20.9325052934152,0.0577099444074648,0.0792686442227827,52,57,1,1,50,55,51,56,0,1,0.980392156862745,0.982142857142857,52,56,1,2,51,54,51,55,0,2,1,0.981818181818182,50,55,44.3107872372516,0.106686694246061,ro,observation,evaluation,observație,evaluare,observațieevaluare,otravă
eveniment,662.229137185307,730.53128889026,-0.330708086478791,-0.0573188647697035,40.5926036058048,45.5120433665549,0.130096185916861,0.171711487086731,57,50,0,3,51,45,52,47,0,0,0.980769230769231,0.957446808510638,57,50,0,3,49,45,52,47,0,0,0.942307692307692,0.957446808510638,51,45,68.3021517049532,0.273389221709087,ro,phenomenon,event,fenomen,eveniment,fenomeneveniment,greșit
evident,613.651638283989,572.443557653785,-0.451647511193566,-0.591282081489348,36.4979574022189,21.8089587414086,0.12069148027174,0.0667571829274295,51,62,0,3,47,52,48,52,0,2,0.979166666666667,1,51,62,0,3,46,50,48,52,0,2,0.958333333333333,0.961538461538462,47,52,-41.2080806302044,-0.139634570295783,ro,clearly,obviously,clar,evident,clarevident,sergent
exagera,684.86287754518,771.442439984606,-0.359748072287683,-0.0284981772779172,48.5915453780186,46.6268478415647,0.0985223191563773,0.125278725541892,56,53,0,0,49,50,49,52,0,0,1,0.961538461538462,56,53,0,0,47,50,49,52,0,0,0.959183673469388,0.961538461538462,49,50,86.5795624394262,0.331249895009766,ro,underestimate,exaggerate,subestima,exagera,subestimaexagera,trăgător
execuţie,693.80601997873,613.675516107757,-0.250365362325117,-0.431413467878461,47.7095954962113,22.4644481573775,0.134134708504261,0.0789677725763682,54,69,0,2,50,63,50,64,0,1,1,0.984375,54,70,0,1,49,63,50,65,0,0,0.98,0.969230769230769,50,62,-80.130503870973,-0.181048105553344,ro,hanging,execution,spânzurare,execuţie,spânzurareexecuţie,generator
exercițiu,603.420354084458,574.045882379219,-0.384687439209468,-0.680032019485748,42.1760889301603,18.4491666772566,0.20205486923998,0.0453903663688529,52,56,1,1,48,51,49,52,1,0,0.979591836734694,0.980769230769231,52,56,1,1,48,49,49,52,1,0,0.979591836734694,0.942307692307692,48,51,-29.3744717052391,-0.29534458027628,ro,practice,exercise,practică,exercițiu,practicăexercițiu,înregistra
exploda,712.568490569159,766.646847810204,-0.139433476607933,0.0814151285143497,57.676520410643,38.9049447745617,0.145552378221145,0.12874908836779,55,51,2,0,53,46,55,49,1,0,0.963636363636364,0.938775510204082,55,51,2,0,47,47,55,49,1,0,0.854545454545454,0.959183673469388,53,46,54.0783572410453,0.220848605122283,ro,burst,explode,izbucni,exploda,izbucniexploda,excepţional
explozie,707.661374969578,656.420340019471,-0.272306505901813,-0.389645688548325,35.0206034492594,42.2701295495818,0.102523551631811,0.135670650391332,63,52,3,0,56,50,58,50,1,0,0.96551724137931,1,62,52,4,0,52,48,57,50,2,0,0.912280701754386,0.96,56,50,-51.2410349501077,-0.117339182646512,ro,earthquake,explosion,cutremur,explozie,cutremurexplozie,contrafăcut
exploziv,626.996866670161,724.771500010907,-0.483457258398048,-0.209665314903338,23.0466470640918,42.1221813710253,0.0636735858938716,0.127819350742322,67,60,1,0,60,58,61,58,1,0,0.983606557377049,1,67,59,1,1,60,55,61,57,1,1,0.983606557377049,0.964912280701754,60,58,97.774633340746,0.273791943494709,ro,bomb,explosive,bombă,exploziv,bombăexploziv,aniversare
expoziţie,563.510018489432,613.49218367406,-0.609518673732916,-0.394035600846511,19.6818290715857,25.8783486611104,0.0512347569082343,0.0673540734965936,56,50,0,0,54,49,55,49,0,0,0.981818181818182,1,56,50,0,0,54,41,55,49,0,0,0.981818181818182,0.836734693877551,54,49,49.9821651846272,0.215483072886405,ro,gallery,exhibition,galerie,expoziţie,galerieexpoziţie,mit
exprimare,624.412239980647,678.869309100289,-0.460715552947499,-0.321312433063999,28.8016548366449,28.5912827433802,0.0806866777102155,0.105204331413319,55,58,1,0,50,55,50,56,1,0,1,0.982142857142857,55,58,1,0,49,55,50,56,1,0,0.98,0.982142857142857,50,55,54.4570691196423,0.1394031198835,ro,describe,express,descriere,exprimare,descriereexprimare,internaţional
extern,571.300036364697,649.106076899513,-0.622148495362989,-0.260066326766965,26.0659888985884,28.5319074977136,0.0869573401934029,0.10656977118081,59,55,2,0,55,52,55,53,1,0,1,0.981132075471698,58,53,3,2,50,47,54,51,2,2,0.925925925925926,0.92156862745098,55,52,77.8060405348167,0.362082168596024,ro,internal,external,intern,extern,internextern,găti
eșec,655.840627419383,586.403249989876,-0.397347850305654,-0.605347673701871,39.9709361651776,24.4754874903115,0.0983572107229396,0.0708651284869993,54,61,4,2,51,56,52,57,1,1,0.980769230769231,0.982456140350877,54,61,4,2,52,54,52,57,1,1,1,0.947368421052632,51,56,-69.4373774295068,-0.207999823396217,ro,success,failure,succes,eșec,succeseșec,ritm
faimos,646.265469410671,620.10412232714,-0.405191726095097,-0.423536584612385,30.3935030877898,24.3460345411291,0.110840520205693,0.0772831238810573,51,53,2,1,49,49,49,51,0,0,1,0.96078431372549,51,53,2,1,48,50,49,51,0,0,0.979591836734694,0.980392156862745,49,49,-26.1613470835313,-0.0183448585172873,ro,popular,famous,popular,faimos,popularfaimos,bombă
fals,593.818211565531,606.92414815056,-0.493465456596381,-0.545701514426971,32.1082724968834,28.1079656774756,0.0954852223710088,0.0809080783349048,53,56,0,0,52,54,52,54,0,0,1,1,53,56,0,0,49,53,52,54,0,0,0.942307692307692,0.981481481481482,52,54,13.1059365850281,-0.0522360578305894,ro,fake,false,contrafăcut,fals,contrafăcutfals,luni
familie,576.618843148939,535.64413208492,-0.628610785692539,-0.792858362344805,24.097068457062,16.0412309957261,0.091087544027565,0.0559606064963315,55,55,2,0,51,53,51,54,1,0,1,0.981481481481482,55,55,2,0,46,54,51,54,1,0,0.901960784313726,1,51,53,-40.974711064019,-0.164247576652266,ro,clan,family,clan,familie,clanfamilie,aer
fantastic,557.710779989656,637.950583314589,-0.515473334815839,-0.39322372737911,24.9480509583254,42.4982454645507,0.149321203653785,0.132153076443562,51,50,0,0,50,48,50,48,0,0,1,1,51,50,0,0,47,47,50,48,0,0,0.94,0.979166666666667,50,48,80.2398033249328,0.122249607436729,ro,wonderful,fantastic,minunat,fantastic,minunatfantastic,logodnă
fantezie,648.405375012376,711.992803580169,-0.49742909664912,-0.282548301575564,29.2567820288105,46.3279229618296,0.0678884699031637,0.116685150646532,55,62,2,0,48,56,50,57,0,0,0.96,0.982456140350877,55,62,2,0,49,55,50,57,0,0,0.98,0.964912280701754,48,56,63.5874285677934,0.214880795073556,ro,reality,fantasy,realitate,fantezie,realitatefantezie,autor
farfurie,564.639534838778,630.248729125989,-0.636429013136236,-0.457645668622004,15.7557874778821,23.9371734482116,0.0354361603263736,0.0693803756853397,50,54,1,0,43,48,45,48,0,0,0.955555555555556,1,50,54,1,0,43,48,45,48,0,0,0.955555555555556,1,43,48,65.6091942872108,0.178783344514232,ro,bowl,plate,castron,farfurie,castronfarfurie,modern
fatal,613.374041644709,654.288711596771,-0.441573733031312,-0.326834893756185,23.2697086771549,41.1787840639095,0.0810576023913897,0.118273211442726,50,58,1,0,48,52,49,54,0,0,0.979591836734694,0.962962962962963,50,58,1,0,48,54,49,54,0,0,0.979591836734694,1,48,52,40.9146699520613,0.114738839275127,ro,deadly,fatal,mortal,fatal,mortalfatal,acum
fax,739.455304357166,667.987833347867,-0.0462751999873733,-0.284738230141822,48.48499668369,23.2693043727416,0.176097249719593,0.0927799978940052,54,52,2,0,46,42,51,50,1,0,0.901960784313726,0.84,55,52,1,0,47,47,52,50,0,0,0.903846153846154,0.94,46,42,-71.4674710092997,-0.238463030154449,ro,mail,fax,poștă,fax,poștăfax,juca
febră,554.755603451992,509.757152156651,-0.724672126670555,-0.82604116551062,13.5053237581971,16.5932547008503,0.0494951055218063,0.0447536572803153,65,51,2,0,58,46,59,46,1,0,0.983050847457627,1,65,51,2,0,54,45,59,46,1,0,0.915254237288136,0.978260869565217,58,46,-44.9984512953414,-0.101369038840065,ro,cough,fever,tuse,febră,tusefebră,putere
federaţie,684.495744697565,757.252830510219,-0.208937299590235,-0.00421506195023809,27.7246048845928,38.9380789000648,0.105697782326753,0.123170250076762,53,63,2,3,47,59,48,59,0,2,0.979166666666667,1,53,63,2,3,45,57,48,59,0,2,0.9375,0.966101694915254,47,59,72.7570858126542,0.204722237639996,ro,colony,federation,colonie,federaţie,coloniefederaţie,ploaie
femeie,538.710632672026,594.41461112102,-0.799719344349517,-0.609124166090606,19.4673906576965,29.1207821734133,0.0558039557453169,0.150684145853209,53,59,0,3,49,54,49,54,0,1,1,1,53,60,0,2,48,53,49,55,0,0,0.979591836734694,0.963636363636364,49,54,55.703978448994,0.190595178258911,ro,widow,woman,văduvă,femeie,văduvăfemeie,vârf
femelă,572.312862736421,726.110448993893,-0.574784270374674,-0.219250623653964,33.2335193994846,39.9652170664214,0.102231807809089,0.117170841279896,54,55,1,1,51,49,53,49,0,1,0.962264150943396,1,54,56,1,0,49,37,53,50,0,0,0.924528301886792,0.74,51,49,153.797586257473,0.35553364672071,ro,male,female,mascul,femelă,masculfemelă,izbi
fericit,559.701477276385,553.691130414303,-0.709220002057818,-0.624769207480955,42.6598865137067,23.3945782552223,0.115156285479409,0.074264543148641,51,51,1,1,44,46,45,46,0,0,0.977777777777778,1,51,51,1,1,43,46,45,46,0,0,0.955555555555556,1,44,46,-6.01034686208243,0.0844507945768632,ro,satisfied,happy,satisfăcut,fericit,satisfăcutfericit,alcool
fermecător,622.084775453339,629.886040049715,-0.402493306567304,-0.363370384237956,38.6807964448031,21.8414136136624,0.11156656665057,0.072992315224497,54,51,0,0,49,50,50,51,0,0,0.98,0.980392156862745,54,51,0,0,50,51,50,51,0,0,1,1,49,50,7.80126459637552,0.0391229223293478,ro,attractive,charming,atractiv,fermecător,atractivfermecător,suferi
festival,621.364893639971,612.340019963663,-0.525582568048629,-0.542470273690451,35.1828065443447,19.4490640607539,0.0937093903741017,0.0555086268683821,52,54,1,4,47,50,47,50,0,2,1,1,52,54,1,4,47,48,47,50,0,2,1,0.96,47,50,-9.02487367630829,-0.0168877056418217,ro,carnival,festival,carnaval,festival,carnavalfestival,alerga
fete,524.055132080158,615.133450995264,-0.81450005700156,-0.588301312126426,20.3694751222279,22.3885869567688,0.0477321291724702,0.0772754732573872,55,56,1,3,53,51,53,52,0,0,1,0.980769230769231,55,55,1,4,53,52,53,52,0,0,1,1,53,51,91.078318915106,0.226198744875135,ro,boys,girls,băieți,fete,băiețifete,mită
ficat,577.202916669153,610.778827573543,-0.608639785428706,-0.536725322928777,38.4200975809434,24.8640694078773,0.100559866895619,0.0724765716433132,59,59,2,1,48,58,48,58,0,0,1,1,59,59,2,1,46,55,48,58,0,0,0.958333333333333,0.948275862068966,48,58,33.5759109043902,0.0719144624999298,ro,kidney,liver,rinichi,ficat,rinichificat,inamic
film,615.853079981271,569.908437508118,-0.545242727164034,-0.690341673941764,33.2454007710559,19.2632842005655,0.0988859073692521,0.0647069366330851,53,52,4,4,50,48,50,48,1,2,1,1,53,52,4,4,48,48,50,48,1,2,0.96,1,50,48,-45.944642473153,-0.14509894677773,ro,porn,movie,porno,film,pornofilm,fidelitate
final,549.518488874195,558.905814820263,-0.685569433248194,-0.705668375168955,18.5696224572393,29.8466043341786,0.0606698494435845,0.0822047108071351,50,55,0,1,45,54,45,54,0,0,1,1,50,55,0,1,45,52,45,54,0,0,1,0.962962962962963,45,54,9.38732594606768,-0.020098941920761,ro,final,ultimate,definitiv,final,definitivfinal,membru
final,549.518488874195,558.905814820263,-0.685569433248194,-0.705668375168955,18.5696224572393,29.8466043341786,0.0606698494435845,0.0822047108071351,50,55,0,1,45,54,45,54,0,0,1,1,50,55,0,1,45,52,45,54,0,0,1,0.962962962962963,45,54,9.38732594606768,-0.020098941920761,ro,final,ultimate,definitiv,final,definitivfinal,angajare
final.1,556.199395854504,548.922784307892,-0.705428110645999,-0.717394849499656,26.7616649940304,22.8161951228194,0.0645835574245314,0.0830257900713176,50,58,0,1,48,51,49,52,0,0,0.979591836734694,0.980769230769231,50,58,0,1,49,52,49,52,0,0,1,1,48,51,-7.27661154661155,-0.0119667388536571,ro,end,finish,sfârșit,final,sfârșitfinal,membru
final.1,556.199395854504,548.922784307892,-0.705428110645999,-0.717394849499656,26.7616649940304,22.8161951228194,0.0645835574245314,0.0830257900713176,50,58,0,1,48,51,49,52,0,0,0.979591836734694,0.980769230769231,50,58,0,1,49,52,49,52,0,0,1,1,48,51,-7.27661154661155,-0.0119667388536571,ro,end,finish,sfârșit,final,sfârșitfinal,angajare
financiar,548.194686281758,654.279987638972,-0.641988492775586,-0.37286497478299,19.7318987098903,19.0763543428772,0.0595599804907586,0.0589018442663834,54,86,0,4,51,81,51,82,0,2,1,0.98780487804878,54,86,0,4,50,80,51,82,0,2,0.980392156862745,0.975609756097561,51,81,106.085301357213,0.269123517992596,ro,banking,financial,bancar,financiar,bancarfinanciar,corp
finanțare,694.523760878553,734.356959988432,-0.358048055856578,-0.0205100340493952,51.2090357747106,34.6603021022341,0.166206844901888,0.105072676727704,52,52,0,0,46,50,47,50,0,0,0.978723404255319,1,52,52,0,0,47,50,47,50,0,0,1,1,46,50,39.8331991098789,0.337538021807183,ro,financially,financing,financiar,finanțare,financiarfinanțare,deşert
finanțarea,742.078661534402,927.237733354284,0.0565313229948158,0.622738468697935,34.6871404949712,52.9693085396108,0.147165212664041,0.190262713670046,78,51,2,1,65,45,68,47,0,1,0.955882352941177,0.957446808510638,77,51,3,1,65,45,67,47,1,1,0.970149253731343,0.957446808510638,65,45,185.159071819882,0.566207145703119,ro,budget,funding,buget,finanțarea,bugetfinanțarea,urca
fiu,515.876140026947,602.391571439645,-0.852894875952815,-0.562007664761645,17.4420343666113,25.5782131051156,0.061505311957275,0.0738898464554873,55,53,1,0,50,49,50,49,0,0,1,1,54,53,2,0,48,45,49,49,1,0,0.979591836734694,0.918367346938776,50,49,86.5154314126981,0.29088721119117,ro,daughter,son,fiică,fiu,fiicăfiu,similar
fizic,565.708964382486,528.981518520461,-0.61195842484003,-0.818189128327117,30.4036813042171,17.610009672627,0.114560100162535,0.0520461974863284,57,59,0,0,56,54,56,54,0,0,1,1,57,59,0,0,56,51,56,54,0,0,1,0.944444444444444,56,54,-36.7274458620245,-0.206230703487087,ro,sexual,physical,sexual,fizic,sexualfizic,gaz
flacără,760.457065234351,654.203112851092,-0.229976078950202,-0.454936295138262,45.813291197857,27.1954343535138,0.135887791067354,0.0730080935950888,52,69,1,1,46,64,47,64,0,0,0.978723404255319,1,52,69,1,1,47,62,47,64,0,0,1,0.96875,46,62,-106.253952383259,-0.22496021618806,ro,fire,flame,foc,flacără,focflacără,drum
floare,576.770574092631,617.807509086452,-0.645459665988385,-0.5859498862024,25.7184300467346,30.180328362879,0.0824383398099615,0.076373100933585,57,61,2,2,54,55,54,56,0,0,1,0.982142857142857,57,61,2,2,53,56,54,56,0,0,0.981481481481482,1,54,55,41.036934993821,0.0595097797859856,ro,plant,flower,plantă,floare,plantăfloare,motiv
flotă,683.483113206474,744.817958309471,-0.352380906855668,-0.0971009352214361,30.2044709765216,36.3457403219403,0.0907066696852062,0.121438674485948,59,54,3,0,53,48,56,49,0,0,0.946428571428571,0.979591836734694,59,54,3,0,51,49,56,49,0,0,0.910714285714286,1,53,48,61.3348451029976,0.255279971634232,ro,naval,fleet,naval,flotă,navalflotă,întuneric
fluid,615.937851066399,677.428521738507,-0.44339977122382,-0.264224035732141,27.4664595513465,28.6544632586578,0.0782988808280436,0.0891292698644353,50,51,1,0,47,46,47,49,0,0,1,0.938775510204082,49,51,2,0,45,48,47,49,0,0,0.957446808510638,0.979591836734694,47,46,61.4906706721076,0.179175735491679,ro,liquid,fluid,lichid,fluid,lichidfluid,singur
fluier,640.868471714079,619.725145789961,-0.486789382190724,-0.458475304523117,25.5169046663649,27.5382339044143,0.0754267800453191,0.0697739294750248,61,52,2,0,53,48,53,48,0,0,1,1,61,51,2,1,49,48,53,48,0,0,0.924528301886792,1,53,48,-21.1433259241177,0.0283140776676068,ro,horn,whistle,claxon,fluier,claxonfluier,univers
foarte,587.458072818114,580.553142867871,-0.701300661872657,-0.621828701564188,31.970998023216,27.386499251456,0.0949732320617242,0.077145620282371,60,54,2,3,55,49,55,49,0,0,1,1,60,53,2,4,55,48,55,48,0,1,1,1,55,49,-6.90492995024249,0.0794719603084688,ro,extremely,very,extrem,foarte,extremfoarte,apăsa
folosi,630.966297863617,744.58364000282,-0.566716453949509,0.0318351976979423,32.7796750690977,45.3755599548256,0.06948324097627,0.152973207602699,54,53,1,0,47,50,47,50,0,0,1,1,54,53,1,0,45,41,47,50,0,0,0.957446808510638,0.82,47,50,113.617342139203,0.598551651647451,ro,apply,use,aplica,folosi,aplicafolosi,sandwich
forță,561.198000003711,582.278391284202,-0.716643640151195,-0.600718614892728,16.7237422056809,30.9312194694319,0.0521508711232799,0.119671581716404,56,57,2,1,47,46,47,46,0,0,1,1,56,57,2,1,47,46,47,46,0,0,1,1,47,46,21.0803912804913,0.115925025258467,ro,strength,force,putere,forță,putereforță,sănătate
fotbal,573.502489782397,606.821046494388,-0.605848610654681,-0.595235881618335,35.7422197389397,27.49911597271,0.122735991291797,0.0875083814264205,51,50,0,1,49,43,49,45,0,0,1,0.955555555555556,51,50,0,1,46,42,49,45,0,0,0.938775510204082,0.933333333333333,49,43,33.3185567119917,0.0106127290363459,ro,basketball,football,baschet,fotbal,baschetfotbal,săpa
fotograf,609.169125007053,630.052282605699,-0.485021851090594,-0.371613323001425,52.7553303503119,33.6591339255391,0.146421199892753,0.112990044839582,50,50,0,1,48,46,48,46,0,0,1,1,50,50,0,1,48,46,48,46,0,0,1,1,48,46,20.8831575986467,0.113408528089169,ro,autograph,photographer,autograf,fotograf,autograffotograf,șoarece
fotografie,580.042319172261,622.314933320839,-0.507111594103295,-0.509897979938738,25.0686501931749,21.408718343517,0.100502013143625,0.0619641686270958,50,65,3,2,47,60,47,60,1,0,1,1,50,65,3,2,47,60,47,60,1,0,1,1,47,60,42.2726141485779,-0.00278638583544288,ro,picture,photo,imagine,fotografie,imaginefotografie,practică
franceză,554.442321436572,701.424927248684,-0.714889178745178,-0.271229079380622,40.0965726963057,45.2073759507058,0.103747815888824,0.14256935918884,56,58,0,0,56,55,56,55,0,0,1,1,56,58,0,0,54,55,56,55,0,0,0.964285714285714,1,56,55,146.982605812111,0.443660099364556,ro,english,french,engleză,franceză,englezăfranceză,bebeluș
frate,537.209851035894,701.729956493037,-0.718272913569289,-0.224111845513454,21.9150380052937,40.274757253594,0.0661609478799565,0.142701734281656,51,54,1,4,47,46,47,48,0,1,1,0.958333333333333,51,52,1,6,46,34,47,47,0,2,0.978723404255319,0.723404255319149,47,46,164.520105457143,0.494161068055835,ro,dude,bro,omule,frate,omulefrate,cometariu
frate,537.209851035894,701.729956493037,-0.718272913569289,-0.224111845513454,21.9150380052937,40.274757253594,0.0661609478799565,0.142701734281656,51,54,1,4,47,46,47,48,0,1,1,0.958333333333333,51,52,1,6,46,34,47,47,0,2,0.978723404255319,0.723404255319149,47,46,164.520105457143,0.494161068055835,ro,dude,bro,omule,frate,omulefrate,haos
frate.1,539.742803627366,637.246408186731,-0.782926855060795,-0.450441049413451,27.9932612403249,48.2825496441458,0.0797034709706442,0.159074717808266,61,56,0,0,56,50,56,50,0,0,1,1,61,56,0,0,56,46,56,50,0,0,1,0.92,56,49,97.5036045593654,0.332485805647344,ro,sister,brother,soră,frate,sorăfrate,cometariu
frate.1,539.742803627366,637.246408186731,-0.782926855060795,-0.450441049413451,27.9932612403249,48.2825496441458,0.0797034709706442,0.159074717808266,61,56,0,0,56,50,56,50,0,0,1,1,61,56,0,0,56,46,56,50,0,0,1,0.92,56,49,97.5036045593654,0.332485805647344,ro,sister,brother,soră,frate,sorăfrate,haos
fraudă,657.81346804857,646.854954558508,-0.31563265243885,-0.411431615899257,25.5587097023545,19.2240715915332,0.0863373093854134,0.0586357024774018,50,50,0,1,47,44,48,45,0,0,0.979166666666667,0.977777777777778,50,50,0,1,48,43,48,45,0,0,1,0.955555555555556,47,44,-10.9585134900611,-0.0957989634604076,ro,conspiracy,fraud,conspiraţie,fraudă,conspiraţiefraudă,pupic
