target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,zh_hk_cue,zh_hk_target,zh_hk_word_combo
皇帝,467.127923072569,470.712624998359,-0.776395371381355,-0.766662767671776,21.8351052837283,16.5729311945294,0.0747400807268741,0.0463831861736746,18,19,1,0,13,16,13,16,0,0,1,1,18,19,1,0,13,16,13,16,0,0,1,1,13,16,3.58470192579063,0.00973260370957973,zh_hk,imperial,emperor,帝國,皇帝,帝國皇帝
皮鞋,444.635333330776,679.433812499956,-0.837643393232831,-0.241644805074099,15.6603287332228,119.787242758379,0.0504870666499122,0.351532237987514,16,20,1,0,15,16,15,16,0,0,1,1,16,20,1,0,14,16,15,16,0,0,0.933333333333333,1,15,16,234.79847916918,0.595998588158732,zh_hk,boot,shoe,長靴,皮鞋,長靴皮鞋
盔甲,627.098235296999,681.053277789565,-0.337861556201787,0.0104825370008222,39.8922199450261,36.7489445398342,0.156371669227392,0.139133341460125,19,21,0,0,17,18,17,19,0,0,1,0.947368421052632,19,21,0,0,17,18,17,19,0,0,1,0.947368421052632,17,18,53.955042492566,0.348344093202609,zh_hk,shield,armor,盾牌,盔甲,盾牌盔甲
監獄,472.703875001869,527.96844444593,-0.899867088929477,-0.687766578525687,22.4136728502798,40.6862785428977,0.0675284452566204,0.109428531067188,9,12,0,0,8,9,8,9,0,0,1,1,9,12,0,0,8,8,8,9,0,0,1,0.888888888888889,8,9,55.2645694440611,0.21210051040379,zh_hk,cell,prison,囚室,監獄,囚室監獄
監禁,841.806090917242,559.348235299088,0.0888438322667076,-0.67467862374629,205.881427753903,26.6251422918195,0.548783237381,0.0610585936564976,13,19,0,0,11,17,11,18,0,0,1,0.944444444444444,13,18,0,1,10,16,11,17,0,1,0.909090909090909,0.941176470588235,11,17,-282.457855618154,-0.763522456012998,zh_hk,penalty,imprisonment,懲罰,監禁,懲罰監禁
直升機,599.081764707975,613.418285721023,-0.409789714740725,-0.435872901222685,67.7358876295893,57.3066950994544,0.174840405938191,0.133103682677992,18,9,0,0,17,7,17,7,0,0,1,1,18,9,0,0,17,7,17,7,0,0,1,1,17,7,14.3365210130479,-0.02608318648196,zh_hk,ambulance,helicopter,救護車,直升機,救護車直升機
直覺,540.518090950488,624.85411110426,-0.60288237042728,-0.242670600096519,29.3402027348891,67.1556410303259,0.0860276355794709,0.16186109961216,12,11,0,0,11,9,11,9,0,0,1,1,12,10,0,1,11,8,11,8,0,1,1,1,11,9,84.3360201537718,0.360211770330761,zh_hk,instinct,intuition,本能,直覺,本能直覺
相信,534.929777782501,525.748142863861,-0.602740631457559,-0.703368053505795,34.400806891475,33.4612400965485,0.112151564085114,0.0956186415053992,10,17,0,0,9,14,9,14,0,0,1,1,10,17,0,0,8,14,9,14,0,0,0.888888888888889,1,9,14,-9.18163491864004,-0.100627422048236,zh_hk,trust,believe,信任,相信,信任相信
相反,571.403875005868,625.355857161836,-0.43524953753812,-0.282724840979309,29.3473061457873,52.6165086501777,0.168156183321078,0.159354915954423,9,16,0,0,8,14,8,14,0,0,1,1,9,16,0,0,8,13,8,14,0,0,1,0.928571428571429,8,14,53.9519821559683,0.152524696558811,zh_hk,opposite,contrary,對面,相反,對面相反
真係,696.349888889207,707.580142854156,0.110466762313012,-0.097941030230152,101.953382911903,93.3862761488234,0.488386486252768,0.253558269098425,17,12,0,2,9,7,14,11,0,1,0.642857142857143,0.636363636363636,17,13,0,1,14,12,14,12,0,0,1,1,9,7,11.2302539649492,-0.208407792543164,zh_hk,actually,really,實際,真係,實際真係
真實,556.583578948821,656.124166667727,-0.471559623063144,-0.31514362881881,26.9263587897841,103.132583493529,0.102002096415818,0.311253616314533,22,20,1,0,19,18,19,19,0,0,1,0.947368421052632,22,20,1,0,15,19,19,19,0,0,0.789473684210526,1,19,18,99.5405877189053,0.156415994244334,zh_hk,true,real,真確,真實,真確真實
睡床,620.652700001997,725.072333323097,-0.352608505549922,0.229378538292045,95.8789358763224,172.088032398512,0.252942100764459,0.577674356982593,13,12,1,1,10,9,11,10,0,1,0.909090909090909,0.9,13,12,1,1,9,10,11,10,0,1,0.818181818181818,1,10,9,104.4196333211,0.581987043841967,zh_hk,sofa,bed,梳化,睡床,梳化睡床
睡覺,585.15072727786,483.235909091536,-0.333979025512876,-0.772540375314502,88.1344181780737,20.3162816908749,0.323217251229253,0.101725211092203,13,14,0,0,11,11,11,11,0,0,1,1,13,14,0,0,11,11,11,11,0,0,1,1,11,11,-101.914818186324,-0.438561349801627,zh_hk,rest,sleep,休息,睡覺,休息睡覺
知識,467.111666663517,656.527181820814,-0.915213282603541,-0.317837020764003,24.9224664865055,84.6078278133353,0.114850444714529,0.18192914917542,17,14,1,1,15,11,15,11,0,0,1,1,17,13,1,2,15,6,15,10,0,1,1,0.6,15,11,189.415515157297,0.597376261839538,zh_hk,experience,knowledge,經驗,知識,經驗知識
知道,500.916285742405,465.144749994247,-0.819473655165924,-0.81964246813676,33.6782547089265,30.750001318278,0.104354930470885,0.14887889386663,15,14,0,3,14,12,14,13,0,0,1,0.923076923076923,15,14,0,3,14,12,14,13,0,0,1,0.923076923076923,14,12,-35.7715357481582,-0.00016881297083593,zh_hk,now,know,現在,知道,現在知道
知道.1,464.320250009041,435.882400002455,-0.961257124369324,-1.00921334947293,25.4616683026937,28.0143634184871,0.122042476903541,0.0952596694188866,7,13,2,0,4,10,5,10,0,0,0.8,1,7,13,2,0,4,10,5,10,0,0,0.8,1,4,10,-28.4378500065857,-0.0479562251036054,zh_hk,recognize,knew,認出,知道,認出知道
石油,558.95300001068,564.181368417346,-0.553946959587903,-0.536210632949679,27.5339818192534,32.8746726794184,0.122047478182172,0.104451916403175,14,24,0,0,12,19,12,19,0,0,1,1,14,24,0,0,12,19,12,19,0,0,1,1,12,19,5.2283684066656,0.0177363266382242,zh_hk,coal,oil,煤炭,石油,煤炭石油
石頭,510.583272730725,679.272500003882,-0.549298138035897,-0.131864988921361,29.6797097558212,62.5426662696213,0.119374838590748,0.233093231461936,12,22,0,1,11,20,11,20,0,0,1,1,12,22,0,1,10,15,11,20,0,0,0.909090909090909,0.75,11,20,168.689227273156,0.417433149114536,zh_hk,rock,stone,岩石,石頭,岩石石頭
研究員,533.291999996513,550.43763637103,-0.563661446467957,-0.450527219225602,28.1586569274036,49.5804054291759,0.122140626549255,0.236115962742552,19,14,2,0,18,11,18,11,0,0,1,1,19,13,2,1,18,11,18,11,0,0,1,1,18,11,17.145636374517,0.113134227242356,zh_hk,analyst,investigator,分析師,研究員,分析師研究員
砲兵,693.691666659186,751.756090906483,-0.0811395821266308,0.374007107475865,88.8772500608258,59.2991859485479,0.230509309421756,0.225368709470929,15,27,2,1,12,22,13,23,1,0,0.923076923076923,0.956521739130435,16,27,1,1,14,22,14,23,0,0,1,0.956521739130435,12,22,58.0644242472966,0.455146689602496,zh_hk,cavalry,artillery,騎兵,砲兵,騎兵砲兵
破壞,749.920750007147,579.994578954828,-0.0472507203084236,-0.572600170775751,156.756177871178,57.5540534068582,0.438943735779445,0.193911810331171,12,22,0,0,8,19,8,19,0,0,1,1,12,22,0,0,8,17,8,19,0,0,1,0.894736842105263,8,19,-169.926171052319,-0.525349450467328,zh_hk,espionage,sabotage,間諜,破壞,間諜破壞
確認,480.724142850293,570.586300000068,-0.775366949885562,-0.523819854960271,39.3516553209677,96.1265862194151,0.0925971853372444,0.250410355060689,10,23,1,0,7,20,7,20,0,0,1,1,10,22,1,1,6,19,7,20,0,0,0.857142857142857,0.95,7,20,89.8621571497744,0.251547094925291,zh_hk,confirmation,confirm,證實,確認,證實確認
示威,591.713384674119,588.648000000572,-0.50281770303415,-0.311017016304049,59.131014430366,44.4484997304721,0.132374314573745,0.226890855323597,18,15,2,1,14,13,14,13,0,0,1,1,18,15,2,1,12,13,14,13,0,0,0.857142857142857,1,13,13,-3.06538467354665,0.191800686730101,zh_hk,protest,demonstration,抗議,示威,抗議示威
社區,477.950083332976,542.680299998628,-0.938089291391345,-0.561867986552442,34.742949451521,43.1690479126073,0.087438378579501,0.11485780597124,14,14,0,2,12,10,12,10,0,0,1,1,14,14,0,2,12,7,12,10,0,0,1,0.7,12,10,64.7302166656521,0.376221304838904,zh_hk,society,community,社會,社區,社會社區
神秘,677.986500001357,511.989888892431,-0.336851505897696,-0.729824932718462,88.6297969965126,37.2724699508834,0.33195904052398,0.0972176503713901,9,9,0,1,6,9,6,9,0,0,1,1,9,9,0,1,6,9,6,9,0,0,1,1,6,9,-165.996611108925,-0.392973426820766,zh_hk,secret,mystery,秘密,神秘,秘密神秘
神聖,566.095166672409,685.919500000156,-0.571121626231573,-0.162381038996581,48.5980883506335,129.943189135571,0.136801842393702,0.186270285743052,8,10,0,0,6,8,6,9,0,0,1,0.888888888888889,8,10,0,0,6,9,6,9,0,0,1,1,6,8,119.824333327747,0.408740587234992,zh_hk,god,divine,上帝,神聖,上帝神聖
神聖.1,541.218769242758,575.378750004136,-0.533275712713453,-0.292606434178718,25.1113096227682,41.2201583332988,0.0981861033278945,0.138261638186306,33,13,1,0,26,8,29,8,0,0,0.896551724137931,1,33,13,1,0,28,7,29,8,0,0,0.96551724137931,0.875,26,8,34.1599807613787,0.240669278534734,zh_hk,sky,heavenly,天空,神聖,天空神聖
禮拜二,551.438277774775,545.175999980827,-0.586127459236779,-0.47719072854073,66.193325203076,35.703399794021,0.174611036036006,0.104214517163982,22,7,2,0,18,5,18,5,0,0,1,1,22,7,2,0,18,4,18,5,0,0,1,0.8,18,5,-6.26227779394787,0.108936730696049,zh_hk,monday,tuesday,星期一,禮拜二,星期一禮拜二
禮物,519.835333336125,599.660333344771,-0.697343488206784,-0.5563331776341,47.4436123549157,139.283642773605,0.131619897170939,0.296921267152544,20,14,1,0,15,12,15,12,0,0,1,1,20,14,1,0,13,12,15,12,0,0,0.866666666666667,1,15,12,79.8250000086462,0.141010310572685,zh_hk,compliment,gift,讚揚,禮物,讚揚禮物
私家車,566.916857132175,564.138750000163,-0.51892296100711,-0.519572040162934,44.2737450943757,30.3845334474931,0.17719236096801,0.0985078370544469,19,22,0,0,14,20,14,20,0,0,1,1,18,22,1,0,14,19,14,20,0,0,1,0.95,14,20,-2.77810713201131,-0.000649079155823906,zh_hk,vehicle,car,車輛,私家車,車輛私家車
私隱,569.404555642133,620.463599997043,-0.398963102012804,-0.457325599821097,37.0595843503808,60.3250974827945,0.167355079854542,0.147402953669925,21,19,1,2,18,15,18,16,0,0,1,0.9375,21,18,1,3,17,15,18,15,0,1,0.944444444444444,1,18,15,51.0590443549096,-0.0583624978082928,zh_hk,private,privacy,私人,私隱,私人私隱
秋天,578.263599998337,603.261947363172,-0.449320271567254,-0.37792948461158,49.4760335164131,58.1664441269362,0.213382104080329,0.179006472357256,16,21,1,1,15,19,15,19,0,0,1,1,16,21,1,1,13,19,15,19,0,0,0.866666666666667,1,15,19,24.9983473648352,0.0713907869556734,zh_hk,spring,autumn,春天,秋天,春天秋天
科學,694.497428573649,645.223642873551,-0.202017043663798,-0.420323742568403,96.7395589999632,66.6267739878995,0.246755252147545,0.160144994011723,27,15,1,1,21,14,21,14,0,0,1,1,28,15,0,1,19,6,21,14,0,0,0.904761904761905,0.428571428571429,21,14,-49.2737857000983,-0.218306698904604,zh_hk,technology,science,技術,科學,技術科學
科學家,520.955333347718,508.334166675799,-0.665450364578375,-0.78798049313798,55.6179413507144,26.3153767740041,0.118730962954911,0.0704805538340398,9,14,2,2,6,12,6,12,0,0,1,1,9,13,2,3,6,10,6,12,0,0,1,0.833333333333333,6,12,-12.6211666719197,-0.122530128559605,zh_hk,genius,scientist,天才,科學家,天才科學家
移走,559.73881819204,689.975210535439,-0.454989932585368,-0.130987229682955,26.7975273556753,57.8843380519697,0.21905535162914,0.177427585323852,13,23,0,1,11,19,11,21,0,0,1,0.904761904761905,13,23,0,1,11,21,11,21,0,0,1,1,11,19,130.236392343399,0.324002702902413,zh_hk,eliminate,remove,排除,移走,排除移走
稱謂,716.363727273884,764.450055552355,-0.046131957246589,0.0276349759536217,86.6040695552365,121.030126621474,0.218802528712818,0.286096245864789,17,22,0,1,11,18,14,19,0,0,0.785714285714286,0.947368421052632,17,22,0,1,14,19,14,19,0,0,1,1,11,18,48.0863282784713,0.0737669332002106,zh_hk,name,title,姓名,稱謂,姓名稱謂
穩固,634.003888918609,812.635727277195,-0.274443757125568,0.518664280651899,59.1394528849796,132.24829638109,0.186587286778219,0.447390342557587,20,13,1,0,18,11,18,11,0,0,1,1,20,13,1,0,17,11,18,11,0,0,0.944444444444444,1,18,11,178.631838358586,0.793108037777467,zh_hk,safe,secure,安全,穩固,安全穩固
突變,737.638736848569,552.418000003716,0.323768708164822,-0.398508142606317,127.655754318534,63.1703787787812,0.543370507058935,0.265562032582754,25,12,0,0,19,8,19,9,0,0,1,0.888888888888889,25,12,0,0,19,7,19,9,0,0,1,0.777777777777778,19,8,-185.220736844853,-0.722276850771139,zh_hk,evolution,mutation,進化,突變,進化突變
童年,457.798727275925,546.344714285806,-0.929210819614891,-0.538391704158017,28.6651299131487,74.423353858499,0.0901459368943989,0.236849167454248,13,10,0,1,11,7,11,7,0,0,1,1,13,10,0,1,11,7,11,7,0,0,1,1,11,7,88.5459870098804,0.390819115456875,zh_hk,youth,childhood,青年,童年,青年童年
競爭,501.365076925794,605.118076923446,-0.677954971659171,-0.465337095932764,17.4769244970961,58.3193541197717,0.081762909600085,0.109103820057281,15,13,0,0,13,13,13,13,0,0,1,1,15,13,0,0,13,12,13,13,0,0,1,0.923076923076923,13,13,103.752999997653,0.212617875726407,zh_hk,tournament,match,比賽,競爭,比賽競爭
笑片,864.81111111067,744.390714306035,0.89619047228713,0.398852344564705,104.75573890381,57.7209766295594,0.4757362033989,0.225051632254898,18,14,2,1,9,7,15,14,0,0,0.6,0.5,18,14,2,1,14,10,15,14,0,0,0.933333333333333,0.714285714285714,9,7,-120.420396804634,-0.497338127722425,zh_hk,drama,comedy,戲劇,笑片,戲劇笑片
笨蛋,468.235714298266,475.471538468392,-0.717772137136744,-0.793745649501209,37.9387250671984,21.6700056353379,0.130398225703949,0.0591647826738356,8,13,1,1,7,13,7,13,0,0,1,1,8,13,1,1,6,12,7,13,0,0,0.857142857142857,0.923076923076923,7,13,7.23582417012614,-0.0759735123644653,zh_hk,fool,idiot,蠢材,笨蛋,蠢材笨蛋
第四,456.94283333898,652.911250005829,-0.868793897837137,-0.0122146311185259,13.8686207963124,41.8290638774316,0.0868715950406932,0.234987536032008,15,10,0,1,7,8,8,8,0,0,0.875,1,15,10,0,1,7,8,8,8,0,0,0.875,1,6,8,195.968416666849,0.856579266718611,zh_hk,third,fourth,第三,第四,第三第四
節日,682.40443750466,618.479599999857,-0.234358378018674,-0.455801876491673,129.408213894114,116.377383166064,0.260742170607485,0.299685337339306,20,8,1,0,16,5,16,5,0,0,1,1,20,8,1,0,15,5,16,5,0,0,0.9375,1,16,5,-63.9248375048028,-0.221443498472999,zh_hk,carnival,festival,嘉年華,節日,嘉年華節日
簡單,511.558181817638,453.521399999131,-0.643480245400845,-0.751374716369636,49.7874724407482,24.8149326532697,0.186825215153749,0.102156048283604,12,15,0,1,11,10,11,10,0,0,1,1,12,15,0,1,10,10,11,10,0,0,0.909090909090909,1,11,10,-58.0367818185073,-0.107894470968791,zh_hk,impossible,easy,不可能,簡單,不可能簡單
簡單.1,703.625999997714,489.281416666643,-0.0513238134579458,-0.829247085026519,129.290923060351,33.3322565725091,0.474878764024512,0.102030827803121,13,15,0,1,10,12,10,12,0,0,1,1,12,14,1,2,6,11,9,11,1,1,0.666666666666667,1,10,12,-214.344583331071,-0.777923271568573,zh_hk,simply,simple,淺顯,簡單,淺顯簡單
簽名,630.458350008757,542.118375002606,-0.395942966377978,-0.558793010110861,59.431372841517,52.1253033704184,0.117069216794698,0.196196424293998,24,16,2,0,20,16,21,16,0,0,0.952380952380952,1,24,16,2,0,9,16,21,16,0,0,0.428571428571429,1,20,16,-88.3399750061504,-0.162850043732883,zh_hk,stamp,signature,印鑑,簽名,印鑑簽名
簽名.1,583.841999999078,562.262727339444,-0.548830135212993,-0.434062547093375,54.0984102828757,65.300819946026,0.128489146101451,0.188082283539986,18,14,0,0,17,11,18,11,0,0,0.944444444444444,1,18,14,0,0,17,11,18,11,0,0,0.944444444444444,1,17,11,-21.5792726596343,0.114767588119617,zh_hk,form,sign,表格,簽名,表格簽名
粒子,794.966230773434,713.858545520893,0.286997003328207,-0.079939315103194,58.4936770427139,73.2336518830331,0.254207237961346,0.200863139085435,16,18,1,0,13,11,14,14,0,0,0.928571428571429,0.785714285714286,16,18,1,0,12,14,14,14,0,0,0.857142857142857,1,13,11,-81.1076852525413,-0.366936318431401,zh_hk,matter,particle,物質,粒子,物質粒子
精神,468.196400000667,595.544500031305,-0.874170203216647,-0.307360815838516,23.7358745717405,138.550198210057,0.0556656940117653,0.433812564054408,14,8,0,0,10,8,10,8,0,0,1,1,14,8,0,0,10,7,10,8,0,0,1,0.875,10,8,127.348100030638,0.56680938737813,zh_hk,soul,spirit,靈魂,精神,靈魂精神
系統,774.010941175812,508.559062497177,0.164301947474235,-0.691293462939833,126.138684369011,22.9557945343619,0.445174417075451,0.0675010667441832,18,22,1,0,17,16,18,16,0,0,0.944444444444444,1,18,22,1,0,18,16,18,16,0,0,1,1,17,16,-265.451878678635,-0.855595410414068,zh_hk,network,system,網絡,系統,網絡系統
細小,584.823000001838,650.779700154072,-0.34057964153088,-0.190784242068191,39.3979189031303,68.6912024941135,0.183776336750765,0.246226579586492,16,13,0,0,14,10,14,10,0,0,1,1,16,13,0,0,14,10,14,10,0,0,1,1,14,10,65.956700152234,0.149795399462688,zh_hk,little,small,少許,細小,少許細小
終極,555.221454545177,646.274500002983,-0.405895967006744,-0.292047976399859,41.7086585313879,57.2563129110134,0.154239318394576,0.168106956681143,15,11,2,0,11,8,12,9,0,0,0.916666666666667,0.888888888888889,15,11,2,0,12,9,12,9,0,0,1,1,11,8,91.0530454578059,0.113847990606886,zh_hk,final,ultimate,最後,終極,最後終極
組織,590.836727275847,612.135785715983,-0.384151035155694,-0.515203449664315,55.1612722135959,53.2755500055582,0.254801867744229,0.126577658874789,13,19,1,0,11,14,12,16,0,0,0.916666666666667,0.875,13,19,1,0,12,6,12,16,0,0,1,0.375,11,14,21.2990584401362,-0.13105241450862,zh_hk,arrange,organize,安排,組織,安排組織
組織.1,675.023769230941,490.022600002086,-0.208415112173816,-0.7875371626135,98.4557789745362,32.49903283519,0.275672952326047,0.113107027204618,18,8,0,0,14,5,14,5,0,0,1,1,18,8,0,0,14,5,14,5,0,0,1,1,13,5,-185.001169228855,-0.579122050439684,zh_hk,skin,tissue,皮膚,組織,皮膚組織
結他,550.426538463347,573.879000104064,-0.380627845593473,-0.358045859961694,55.8961307082177,28.1745975912076,0.223562227533679,0.0944092254169042,14,16,0,0,13,11,14,14,0,0,0.928571428571429,0.785714285714286,14,16,0,0,13,14,14,14,0,0,0.928571428571429,1,13,11,23.4524616407173,0.0225819856317789,zh_hk,piano,guitar,鋼琴,結他,鋼琴結他
結構,787.818285713588,612.086333333912,-0.0161100739606631,-0.280588056063059,231.626781146807,42.8080573855344,0.532939184473036,0.129998748487411,11,17,0,0,7,12,9,13,0,0,0.777777777777778,0.923076923076923,11,17,0,0,9,11,9,13,0,0,1,0.846153846153846,7,12,-175.731952379675,-0.264477982102396,zh_hk,pyramid,structure,金字塔,結構,金字塔結構
給予,559.988384615796,660.081875009801,-0.554068275912058,-0.258208887415934,37.9805990093355,51.7868606033718,0.133643319061426,0.147494193278749,13,10,0,0,13,8,13,8,0,0,1,1,13,10,0,0,13,8,13,8,0,0,1,1,13,8,100.093490394005,0.295859388496124,zh_hk,offer,give,提供,給予,提供給予
經典,694.843400023749,567.742846155606,-0.495986187877408,-0.524068095551176,214.185998104031,70.3513727610736,0.46703142517122,0.182399558296373,10,16,0,1,5,14,5,14,0,1,1,1,10,16,0,1,5,14,5,14,0,1,1,1,5,13,-127.100553868143,-0.0280819076737676,zh_hk,typical,classic,典型,經典,典型經典
經常,531.303928573934,603.286818175545,-0.547734556147841,-0.204846965998518,35.0472692664759,69.9619864143906,0.141295866554291,0.333610308774977,15,13,0,1,14,11,14,11,0,0,1,1,15,13,0,1,14,10,14,11,0,0,1,0.909090909090909,14,11,71.9828896016113,0.342887590149323,zh_hk,sometimes,often,有時,經常,有時經常
綜合症,627.582941184154,657.55213333565,-0.352288950946181,-0.0708336831513965,34.5629457206115,52.1876139839104,0.0958970985985027,0.203503528348662,17,16,0,0,17,15,17,15,0,0,1,1,17,16,0,0,16,15,17,15,0,0,0.941176470588235,1,17,15,29.9691921514959,0.281455267794785,zh_hk,symptom,syndrome,症狀,綜合症,症狀綜合症
維他命,500.087368425264,708.549583329397,-0.683704131040919,-0.260662631095664,24.3994040504162,99.4394649033627,0.0803305292602794,0.281250352997276,22,16,0,1,19,12,19,12,0,0,1,1,22,16,0,1,18,11,19,12,0,0,0.947368421052632,0.916666666666667,19,12,208.462214904132,0.423041499945255,zh_hk,protein,vitamin,蛋白質,維他命,蛋白質維他命
維修,524.150812501104,614.471705879897,-0.656008393323294,-0.295060822589085,32.9554455365768,54.7451593867659,0.091287318440764,0.213619429186356,17,20,0,0,16,17,16,18,0,0,1,0.944444444444444,17,20,0,0,16,16,16,18,0,0,1,0.888888888888889,16,17,90.3208933787929,0.360947570734209,zh_hk,fix,repair,修復,維修,修復維修
維持,516.826700006469,568.774142857857,-0.639566159546199,-0.271019488420059,30.9556161464352,68.4442560114204,0.0895857765237884,0.282529671584021,11,7,1,0,10,7,10,7,0,0,1,1,11,7,1,0,10,7,10,7,0,0,1,1,10,7,51.9474428513882,0.36854667112614,zh_hk,preserve,maintain,保存,維持,保存維持
網球,522.756333338751,644.934428652709,-0.571063660681247,-0.367364635124571,43.7634740442501,107.265212246522,0.145378860971783,0.256278429708659,16,20,0,0,12,14,12,14,0,0,1,1,16,19,0,1,12,14,12,14,0,0,1,1,12,14,122.178095313958,0.203699025556676,zh_hk,golf,tennis,高爾夫球,網球,高爾夫球網球
網頁,571.474444448007,699.428235295098,-0.576653576025128,-0.0148527246383299,42.3233828749146,68.045102435641,0.130345102756267,0.194588246838189,19,22,1,0,18,17,18,18,0,0,1,0.944444444444444,19,22,1,0,18,17,18,18,0,0,1,0.944444444444444,18,17,127.953790847091,0.561800851386798,zh_hk,internet,web,互聯網,網頁,互聯網網頁
