target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,sr_cue,sr_target,sr_word_combo,unrelated_sr_cue
загрљај,672.315937478275,814.431673484336,-0.664365195042017,-0.312682223195712,47.8616451171606,60.473174130207,0.112333520129779,0.121485364984055,51,52,1,2,48,49,48,51,0,0,1,0.96078431372549,51,52,1,2,48,49,48,51,0,0,1,0.96078431372549,48,49,142.11573600606,0.351682971846305,sr,kiss,hug,пољубац,загрљај,пољубацзагрљај,прогутати
задржати,791.765913006043,770.15067306391,-0.391491798794475,-0.284725802479601,43.9259957610796,40.0668551882066,0.0879309680771176,0.0874808681146354,51,53,3,2,46,52,47,52,2,0,0.978723404255319,1,51,53,3,2,48,51,48,52,1,0,1,0.980769230769231,46,52,-21.6152399421334,0.106765996314874,sr,hold,keep,држати,задржати,држатизадржати,хиљада
задњи,622.960125004669,707.704155540885,-0.773724073589155,-0.45228185021285,40.2443398905464,48.9007644203171,0.0926403467542586,0.105920084420907,50,51,1,1,48,45,48,47,1,0,1,0.957446808510638,50,51,1,1,46,45,48,47,1,0,0.958333333333333,0.957446808510638,48,45,84.744030536216,0.321442223376305,sr,front,rear,предњи,задњи,предњизадњи,веридба
задњица,733.612583346551,803.733837209959,-0.295573741231383,-0.207089525424769,32.6780057052856,41.105062259014,0.0960887002269177,0.0919569923056233,51,51,1,2,48,43,49,46,0,0,0.979591836734694,0.934782608695652,51,51,1,2,48,45,49,46,0,0,0.979591836734694,0.978260869565217,48,43,70.1212538634076,0.0884842158066133,sr,ass,butt,дупе,задњица,дупезадњица,дозвола
заиста,665.541977774871,632.998693876606,-0.545741563465913,-0.626094009964959,25.5346118531986,19.6874802026524,0.0893512030815216,0.068299007196175,51,54,1,1,45,49,45,49,0,0,1,1,51,54,1,1,43,48,45,49,0,0,0.955555555555556,0.979591836734694,45,49,-32.5432838982647,-0.080352446499046,sr,actually,really,заправо,заиста,заправозаиста,вино
заклетва,719.571522732107,793.920686253113,-0.553244024368161,-0.199849499552609,35.4237416911078,42.1879729824953,0.0627869912667168,0.129505573564192,51,51,2,0,44,51,45,51,0,0,0.977777777777778,1,51,51,2,0,45,49,45,51,0,0,1,0.96078431372549,44,51,74.3491635210061,0.353394524815552,sr,swear,oath,заклети се,заклетва,заклети сезаклетва,кћерка
законит,753.44013332051,874.455174977867,-0.47937106407581,-0.0785081890530935,34.9306306262959,55.7583360876311,0.0753528273604315,0.107856822300877,50,50,0,3,45,40,45,41,0,0,1,0.975609756097561,50,51,0,2,39,40,45,41,0,0,0.866666666666667,0.975609756097561,45,40,121.015041657358,0.400862875022716,sr,illegal,legal,незаконит,законит,незаконитзаконит,конференција
закопати,743.191840924215,724.6392500014,-0.363702586395383,-0.39419667368714,34.7645143547359,29.2249672021435,0.0864899548497419,0.0650679400650714,51,51,0,1,44,48,45,49,0,0,0.977777777777778,0.979591836734694,51,51,0,1,43,48,45,49,0,0,0.955555555555556,0.979591836734694,44,48,-18.5525909228151,-0.0304940872917579,sr,dig,bury,копати,закопати,копатизакопати,чврсто
закуп,754.181073153683,751.914600000576,-0.363752356368954,-0.311583930353986,50.0551649700207,32.228484834997,0.119924250839583,0.103289627557425,52,54,2,3,41,50,46,51,1,0,0.891304347826087,0.980392156862745,53,53,1,4,38,44,47,50,0,1,0.808510638297872,0.88,41,50,-2.2664731531072,0.0521684260149682,sr,hire,rent,најам,закуп,најамзакуп,пући
замрзнути,875.48443135752,883.294395826993,-0.0548015224303247,0.126330358282169,62.4640930009328,50.5258829043789,0.147609089182213,0.139805212553022,54,52,2,1,51,48,51,48,0,0,1,1,53,52,3,1,49,48,50,48,1,0,0.98,1,51,48,7.80996446947302,0.181131880712493,sr,melt,freeze,истопити,замрзнути,истопитизамрзнути,беба
занимљив,711.987177785123,794.834058816815,-0.487665553110606,-0.27148531425033,47.9263942192583,48.4386140145002,0.120797778686962,0.110176765140752,50,56,3,1,45,51,45,52,0,0,1,0.980769230769231,49,56,4,1,44,49,44,52,1,0,1,0.942307692307692,45,51,82.8468810316921,0.216180238860276,sr,exciting,interesting,узбудљив,занимљив,узбудљивзанимљив,званично
западни,693.47616669591,867.219400004634,-0.587321670497728,-0.121013268656252,39.0405618790927,49.0421126512831,0.0838725816491231,0.111503887861953,50,51,3,0,48,50,48,51,1,0,1,0.980392156862745,50,51,3,0,48,51,48,51,1,0,1,1,48,50,173.743233308724,0.466308401841476,sr,southern,western,јужни,западни,јужнизападни,растојање
заротирати,1143.5013912945,1283.6056000084,0.716716153785402,0.960278705569773,50.1895329176656,63.4669388701104,0.112112477691117,0.122204491340824,52,54,0,0,46,35,52,52,0,0,0.884615384615385,0.673076923076923,52,54,0,0,51,51,52,52,0,0,0.980769230769231,0.980769230769231,46,35,140.104208713906,0.243562551784371,sr,turn,rotate,окренути,заротирати,окренутизаротирати,легија
затварање,640.722560022629,821.442170204182,-0.60364751520516,-0.162334463880039,23.085001269413,40.6835498029725,0.064503704057092,0.0885825752273049,52,50,1,2,50,47,50,47,1,1,1,1,52,51,1,1,49,45,50,48,1,0,0.98,0.9375,50,47,180.719610181553,0.441313051325121,sr,opening,closure,отварање,затварање,отварањезатварање,колонија
затвор,592.77928260567,603.126943394342,-0.829764050070049,-0.748090058369228,24.5192529972426,22.6260444277134,0.0815967729803291,0.0777298941468959,50,56,1,2,47,53,47,53,1,0,1,1,50,56,1,2,47,53,47,53,1,0,1,1,46,53,10.3476607886723,0.0816739917008205,sr,penalty,imprisonment,казна,затвор,казназатвор,отров
затвор,592.77928260567,603.126943394342,-0.829764050070049,-0.748090058369228,24.5192529972426,22.6260444277134,0.0815967729803291,0.0777298941468959,50,56,1,2,47,53,47,53,1,0,1,1,50,56,1,2,47,53,47,53,1,0,1,1,46,53,10.3476607886723,0.0816739917008205,sr,penalty,imprisonment,казна,затвор,казназатвор,пикник
затвор.1,722.41793181635,619.445729172742,-0.621422993999781,-0.842190291157926,52.8974630390823,21.1066592257002,0.116306073344965,0.0447904756222744,52,53,1,2,44,48,44,48,1,1,1,1,52,53,1,2,45,43,45,48,0,1,1,0.895833333333333,44,48,-102.972202643608,-0.220767297158145,sr,cell,prison,ћелија,затвор,ћелијазатвор,отров
затвор.1,722.41793181635,619.445729172742,-0.621422993999781,-0.842190291157926,52.8974630390823,21.1066592257002,0.116306073344965,0.0447904756222744,52,53,1,2,44,48,44,48,1,1,1,1,52,53,1,2,45,43,45,48,0,1,1,0.895833333333333,44,48,-102.972202643608,-0.220767297158145,sr,cell,prison,ћелија,затвор,ћелијазатвор,пикник
затворен,722.728311119688,699.12108696264,-0.452138309826436,-0.415994010933594,40.0543674543228,29.7290132943998,0.0902854687737909,0.0866102075939344,50,53,3,1,45,46,46,47,1,0,0.978260869565217,0.978723404255319,50,53,3,1,44,47,46,47,1,0,0.956521739130435,1,45,46,-23.6072241570473,0.0361442988928415,sr,locked,closed,закључан,затворен,закључанзатворен,бели лук
затворен,722.728311119688,699.12108696264,-0.452138309826436,-0.415994010933594,40.0543674543228,29.7290132943998,0.0902854687737909,0.0866102075939344,50,53,3,1,45,46,46,47,1,0,0.978260869565217,0.978723404255319,50,53,3,1,44,47,46,47,1,0,0.956521739130435,1,45,46,-23.6072241570473,0.0361442988928415,sr,locked,closed,закључан,затворен,закључанзатворен,разбити
затворен.1,618.799235277029,734.972468110288,-0.735055041545491,-0.482081782842937,30.2836763509028,50.7762812058406,0.0750978937911188,0.103956372708449,54,50,3,0,51,47,51,47,1,0,1,1,54,50,3,0,51,47,51,47,1,0,1,1,51,47,116.17323283326,0.252973258702554,sr,open,close,отворен,затворен,отворензатворен,бели лук
затворен.1,618.799235277029,734.972468110288,-0.735055041545491,-0.482081782842937,30.2836763509028,50.7762812058406,0.0750978937911188,0.103956372708449,54,50,3,0,51,47,51,47,1,0,1,1,54,50,3,0,51,47,51,47,1,0,1,1,51,47,116.17323283326,0.252973258702554,sr,open,close,отворен,затворен,отворензатворен,разбити
затвореник,718.214408166961,763.242695641562,-0.515688728995701,-0.310671257376965,34.2186237665364,40.9742080591229,0.0667796396274205,0.101256387289084,51,51,2,3,49,46,49,46,0,1,1,1,51,52,2,2,39,47,49,47,0,0,0.795918367346939,1,49,46,45.0282874746008,0.205017471618736,sr,hostage,prisoner,талац,затвореник,талацзатвореник,савет
заувек,621.155914883261,732.842872338744,-0.795803879675811,-0.480774940898133,27.4064212288091,43.5467208649269,0.0613931315321762,0.0957134908497983,51,52,0,1,47,47,47,48,0,0,1,0.979166666666667,51,52,0,1,46,46,47,48,0,0,0.978723404255319,0.958333333333333,47,47,111.686957455483,0.315028938777678,sr,eternal,forever,вечни,заувек,вечнизаувек,кабл
зауставити,733.00341819393,886.363291672262,-0.445838399148912,-0.0873988313516478,38.6915448653391,57.3356550454219,0.0839359070267618,0.11390987740239,59,51,1,0,55,48,55,48,0,0,1,1,58,51,2,0,52,43,54,48,1,0,0.962962962962963,0.895833333333333,55,48,153.359873478332,0.358439567797264,sr,prevent,stop,спречити,зауставити,спречитизауставити,незаконит
захвалити,714.176791673289,923.698644436593,-0.490299466140992,0.115076445343911,35.7165798414054,57.5746971784947,0.0716364709884335,0.140919332975949,52,50,0,4,48,45,48,45,0,0,1,1,52,51,0,3,48,25,48,45,0,0,1,0.555555555555556,48,45,209.521852763304,0.605375911484903,sr,grateful,thank,захвалан,захвалити,захваланзахвалити,сутон
захвалност,805.773234037068,859.286058835925,-0.397081148105346,-0.0705735031575491,62.4668357438972,51.804427757853,0.104516984613129,0.115543730633744,51,53,1,2,47,51,48,51,0,0,0.979166666666667,1,51,53,1,2,42,47,48,50,0,1,0.875,0.94,47,51,53.5128247988571,0.326507644947797,sr,hospitality,gratitude,гостопримство,захвалност,гостопримствозахвалност,вагина
захтевати,757.255479997395,850.261717379084,-0.433967539244905,-0.173844235420376,44.1535505835375,46.2103369194908,0.0799379492210043,0.0899444290976356,55,52,1,0,50,47,50,49,0,0,1,0.959183673469388,54,51,2,1,49,47,49,48,1,1,1,0.979166666666667,50,46,93.0062373816886,0.260123303824529,sr,demand,request,тражити,захтевати,тражитизахтевати,дугме
зајам,740.440911099914,686.132348832424,-0.426973180182854,-0.552128741066661,50.7071913227658,31.279738665273,0.128643744032421,0.0842204963216065,54,50,1,0,45,43,47,47,0,0,0.957446808510638,0.914893617021277,54,50,1,0,44,45,47,47,0,0,0.936170212765957,0.957446808510638,45,43,-54.3085622674894,-0.125155560883807,sr,credit,loan,кредит,зајам,кредитзајам,одбити
заједница,638.21078688256,696.229311097726,-0.644561598340718,-0.587662430067784,29.5873284376233,31.3069519327094,0.081165278518566,0.0712159209548537,66,52,5,2,61,45,62,47,1,0,0.983870967741935,0.957446808510638,67,52,4,2,63,45,63,47,0,0,1,0.957446808510638,61,45,58.0185242151655,0.0568991682729338,sr,society,community,друштво,заједница,друштвозаједница,ајкула
збрка,789.573920629605,840.571463379122,-0.333631673993963,-0.157676535785902,34.4850975372834,54.5852191445682,0.0810764500832772,0.145384296594099,67,51,2,2,63,41,66,45,0,1,0.954545454545455,0.911111111111111,68,52,1,1,61,46,66,46,0,0,0.924242424242424,1,63,41,50.9975427495166,0.175955138208061,sr,chaos,confusion,хаос,збрка,хаосзбрка,освета
званичник,797.62665215896,1077.39356818724,-0.114452398311433,0.440119956954461,43.2776722850119,60.5226329574363,0.106386609510223,0.13607602952911,52,52,3,2,46,44,47,49,2,0,0.978723404255319,0.897959183673469,53,52,2,2,46,49,48,49,1,0,0.958333333333333,1,46,44,279.766916028285,0.554572355265894,sr,officially,official,званично,званичник,званичнозваничник,забринут
звезда,655.521608684672,632.951622641279,-0.63780776947208,-0.768761103612802,30.1740537753811,27.5722859761782,0.0775406396451037,0.0680738327616819,50,56,2,4,46,53,46,53,0,1,1,1,50,56,2,4,45,51,46,53,0,1,0.978260869565217,0.962264150943396,46,53,-22.5699860433929,-0.130953334140722,sr,celebrity,star,позната личност,звезда,позната личностзвезда,импресиван
звиждук,767.861390235865,1001.32171432006,-0.25627652858962,0.18584253072065,30.7923787916611,50.8493463066245,0.0750069437184141,0.105400086200602,51,51,1,0,41,42,49,51,0,0,0.836734693877551,0.823529411764706,51,51,1,0,48,50,49,51,0,0,0.979591836734694,0.980392156862745,41,42,233.460324084196,0.44211905931027,sr,horn,whistle,сирена,звиждук,сиреназвиждук,идеја
звук,531.671956513983,629.46512763895,-0.895163507915785,-0.871534678999457,22.439490543665,36.2420178138008,0.100866445912301,0.0673095035721004,50,51,2,1,46,47,47,47,0,0,0.978723404255319,1,50,51,2,1,45,44,47,47,0,0,0.957446808510638,0.936170212765957,46,47,97.793171124967,0.0236288289163279,sr,noise,sound,бука,звук,буказвук,окидач
зграда,679.595404248316,667.423895831164,-0.633466445042329,-0.693559113187373,38.8296063333234,30.804347349524,0.108487338283133,0.067726752602778,50,50,3,0,47,48,47,48,0,0,1,1,49,50,4,0,42,46,46,48,1,0,0.91304347826087,0.958333333333333,47,48,-12.1715084171516,-0.0600926681450447,sr,tower,building,торањ,зграда,торањзграда,телескоп
зец,518.359307690328,638.358209306659,-0.983775991906813,-0.635431169196477,16.2458698879849,46.0573971601584,0.0456804300318885,0.116370173137116,52,51,0,3,52,43,52,45,0,0,1,0.955555555555556,52,51,0,3,51,43,52,45,0,0,0.980769230769231,0.955555555555556,52,43,119.998901616331,0.348344822710336,sr,fox,rabbit,лисица,зец,лисицазец,казна
зима,591.59518751231,543.620708329786,-0.823244830390597,-1.00363516698919,17.462639613713,28.6048040652906,0.0606898878489956,0.0579870023973208,52,51,1,1,48,48,48,48,0,0,1,1,52,51,1,1,48,48,48,48,0,0,1,1,48,48,-47.9744791825249,-0.180390336598597,sr,summer,winter,лето,зима,летозима,деда
злочин,617.544891281112,670.487215647347,-0.649217929153624,-0.641612578225117,20.3384098989662,23.4798266779804,0.05876420575678,0.04822113258686,50,57,1,0,47,51,48,52,0,0,0.979166666666667,0.980769230769231,50,57,1,0,42,51,48,52,0,0,0.875,0.980769230769231,46,51,52.9423243662345,0.00760535092850689,sr,sin,crime,грех,злочин,грехзлочин,прикупити
злочинац,782.496673093863,710.053319131236,-0.353704900758015,-0.465145308858611,44.167765941768,23.1782393569929,0.1175196842337,0.0572459075013677,55,53,0,2,52,47,53,48,0,1,0.981132075471698,0.979166666666667,55,53,0,2,52,47,53,48,0,1,0.981132075471698,0.979166666666667,52,47,-72.443353962627,-0.111440408100597,sr,thief,criminal,лопов,злочинац,лоповзлочинац,сукња
змија,637.116456516121,696.159255332196,-0.816212761239886,-0.48534615447495,34.69050190746,52.9475927006508,0.0822341690591338,0.156165282309166,51,50,1,1,46,47,47,47,0,0,0.978723404255319,1,50,50,2,1,44,36,46,47,1,0,0.956521739130435,0.765957446808511,46,47,59.0427988160754,0.330866606764936,sr,worm,snake,црв,змија,црвзмија,џез
знао,663.075212769089,609.06642221596,-0.572531180965506,-0.715018734779099,46.7484951000061,27.6066223311663,0.143486733621401,0.05953664212498,52,51,2,2,47,45,47,49,0,0,1,0.918367346938776,52,51,2,2,46,47,47,49,0,0,0.978723404255319,0.959183673469388,47,45,-54.0087905531291,-0.142487553813593,sr,recognize,knew,препознати,знао,препознатизнао,дадиља
знати,629.064106382015,591.963957435571,-0.780526186918966,-0.823960227791368,31.5171641751165,24.6666557695219,0.0639495051224319,0.0583484850037617,51,51,2,0,47,47,47,47,0,0,1,1,51,50,2,1,45,46,47,46,0,1,0.957446808510638,1,47,47,-37.1001489464438,-0.0434340408724022,sr,now,know,сада,знати,садазнати,уговор
