target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,ko_cue,ko_target,ko_word_combo,unrelated_ko_cue
리무진,664.365137927755,723.97639189385,0.0214436723112546,0.128277672141673,23.8420244897263,29.5486434435584,0.0994810281179899,0.0911094488254464,77,90,1,7,58,75,62,77,0,1,0.935483870967742,0.974025974025974,77,89,1,8,62,74,62,76,0,2,1,0.973684210526316,58,74,59.6112539660948,0.106833999830419,ko,taxi,limousine,택시,리무진,택시리무진,아무것도 아님
링,900.02826413872,671.667962269941,0.880623384201229,0.00304663778946294,49.1341125356957,22.1849566417318,0.173316539923312,0.0867525261849301,112,73,4,1,53,53,93,58,0,0,0.56989247311828,0.913793103448276,109,71,7,3,14,57,92,58,1,0,0.152173913043478,0.982758620689655,53,53,-228.360301868778,-0.877576746411766,ko,ming,ling,밍,링,밍링,알았어
마녀,590.606338038293,613.359888897541,-0.329219393295688,-0.256617018221706,20.9387285162479,27.3421671540655,0.0854323011412677,0.0801451358267376,81,70,1,1,71,55,71,55,0,0,1,1,81,69,1,2,70,54,71,54,0,1,0.985915492957746,1,71,54,22.7535508592481,0.0726023750739819,ko,curse,witch,저주,마녀,저주마녀,도서관
마법사,537.299962956291,603.314846151226,-0.557598777736899,-0.266168462997212,15.80827403641,21.4055851456897,0.0667404424586342,0.0967774209757179,69,71,1,0,54,65,54,65,0,0,1,1,69,71,1,0,53,65,54,65,0,0,0.981481481481482,1,54,65,66.0148831949347,0.291430314739687,ko,magic,wizard,마법,마법사,마법마법사,물에 빠지다
마사지,523.296883349566,601.562745108481,-0.47516990472441,-0.37605721073368,24.4226217481584,39.8886785002455,0.138028888230964,0.139214570023727,72,66,1,1,60,51,60,51,0,1,1,1,72,66,1,1,56,51,60,51,0,1,0.933333333333333,1,60,51,78.265861758915,0.0991126939907299,ko,yoga,massage,요가,마사지,요가마사지,자랑스러운
마요네즈,571.284750002199,613.93979629136,-0.427940779595766,-0.318943491402925,29.8599988356149,16.7641109803042,0.071657864897139,0.0601084549459506,74,61,2,4,60,54,61,54,1,0,0.983606557377049,1,75,62,1,3,49,53,62,54,0,0,0.790322580645161,0.981481481481482,60,54,42.6550462891605,0.108997288192841,ko,ketchup,mayonnaise,케첩,마요네즈,케첩마요네즈,진행하다
마을,522.496200003322,560.360307679433,-0.591888572649708,-0.441040341709452,19.8108611521199,25.2907455072362,0.119221523569891,0.0828843116919816,67,69,0,4,56,52,57,55,0,1,0.982456140350877,0.945454545454545,67,69,0,4,49,26,57,55,0,1,0.859649122807018,0.472727272727273,55,52,37.8641076761103,0.150848230940256,ko,camp,village,야영지,마을,야영지마을,징후
마이크로폰,746.5418069749,791.346196414291,0.472164343046446,0.452783799903561,46.0757646288002,37.8018734635263,0.193947391915641,0.14649752636978,75,63,0,2,57,56,58,56,0,2,0.982758620689655,1,75,65,0,0,58,58,58,58,0,0,1,1,57,56,44.804389439391,-0.0193805431428849,ko,camera,microphone,카메라,마이크로폰,카메라마이크로폰,과소평가하다
마지막,526.777700002008,487.627320764385,-0.583686602546167,-0.709599159498188,22.63726000681,11.2888692328569,0.071255612621467,0.0476887175978796,71,66,2,2,60,53,60,53,1,0,1,1,70,66,3,2,51,50,59,53,2,0,0.864406779661017,0.943396226415094,60,53,-39.1503792376226,-0.125912556952021,ko,first,last,첫 번째,마지막,첫 번째마지막,둥지
마치다,671.725399999769,639.831358511504,0.00328855580544943,-0.14968330828282,48.5378905443642,27.1320581237477,0.18306829716807,0.118948232703765,58,57,6,1,55,53,55,53,2,0,1,1,57,57,7,1,53,53,54,53,3,0,0.981481481481482,1,55,53,-31.8940414882649,-0.152971864088269,ko,end,finish,끝,마치다,끝마치다,고용하다
마케팅,558.97235713482,603.582999986577,-0.401285744713362,-0.32854371932054,16.2019530470231,22.7386545050383,0.059629974118849,0.0703386646542889,66,55,3,2,56,52,57,52,0,1,0.982456140350877,1,66,55,3,2,51,51,57,52,0,1,0.894736842105263,0.980769230769231,56,52,44.610642851757,0.0727420253928221,ko,advertising,marketing,광고업,마케팅,광고업마케팅,연락하다
만나다,537.596225823802,592.02074071616,-0.568638401183777,-0.353508356818938,15.7120730270631,29.8324882644002,0.0531228585082395,0.117510880797601,77,61,4,3,62,54,63,56,0,1,0.984126984126984,0.964285714285714,78,62,3,2,56,53,63,57,0,0,0.888888888888889,0.929824561403509,62,54,54.4245148923579,0.215130044364839,ko,see,meet,보다,만나다,보다만나다,관
말,633.940153844987,543.696826928372,-0.189636010035239,-0.556769847277659,25.3937419356377,20.2913093459357,0.0933779546434257,0.0721336841105688,69,59,2,2,52,52,56,52,1,0,0.928571428571429,1,70,59,1,2,56,52,57,52,0,0,0.982456140350877,1,52,52,-90.2433269166149,-0.36713383724242,ko,donkey,horse,당나귀,말,당나귀말,편안
말하다,533.193071429732,589.754444451623,-0.66434646768799,-0.362209846422138,22.709940565056,24.0067106515444,0.0896393499124114,0.0900496768168754,81,63,5,3,56,54,56,55,0,1,1,0.981818181818182,82,61,4,5,55,52,56,54,0,2,0.982142857142857,0.962962962962963,56,54,56.561373021891,0.302136621265852,ko,talk,speak,이야기하다,말하다,이야기하다말하다,서비스
맛있는,552.963163625133,476.810716973534,-0.455584941912928,-0.763695603261291,25.3310098081686,12.0033058594576,0.0851354336391029,0.0525638986153934,67,67,3,1,55,53,55,53,0,0,1,1,67,67,3,1,53,51,55,53,0,0,0.963636363636364,0.962264150943396,55,53,-76.1524466515988,-0.308110661348363,ko,tasty,delicious,맛좋은,맛있는,맛좋은맛있는,반대
망치,510.930379289936,572.205500001703,-0.676425201501445,-0.489827323754027,10.2251224491322,30.8471483787358,0.0428859499943093,0.103822233730095,64,64,3,3,58,58,58,58,1,1,1,1,64,64,3,3,56,58,58,58,1,1,0.96551724137931,1,58,58,61.275120711767,0.186597877747417,ko,stick,hammer,막대,망치,막대망치,좁은
매력적인,568.886240732053,614.027135606621,-0.500377621192061,-0.342074950641754,14.6258843374681,38.5158785140753,0.0454283828715023,0.117443884706821,65,67,3,4,55,59,55,59,1,0,1,1,65,67,3,4,54,56,55,59,1,0,0.981818181818182,0.949152542372881,54,59,45.1408948745678,0.158302670550308,ko,attractive,charming,멋진,매력적인,멋진매력적인,고통을 겪다
매우,696.561353840833,509.175807029479,0.0796630494372247,-0.723535521935014,43.5836968110289,13.781430691977,0.180181157169858,0.0500726017069883,77,71,1,1,65,57,66,57,1,0,0.984848484848485,1,75,71,3,1,59,57,64,57,3,0,0.921875,1,65,57,-187.385546811355,-0.803198571372238,ko,extremely,very,극도로,매우,극도로매우,밀다
맥주,537.366931044734,527.805865651066,-0.576865221056082,-0.629591490430725,16.9361315741041,20.8742978310234,0.0624083001015912,0.062014415373682,65,78,5,5,58,67,58,67,0,2,1,1,65,77,5,6,58,64,58,66,0,3,1,0.96969696969697,58,67,-9.5610653936684,-0.052726269374643,ko,drink,beer,마시다,맥주,마시다맥주,균형
맨 아래,616.150836350127,752.389888893045,-0.330838823237301,0.241098992979133,45.0293937036107,33.4795694923044,0.145618134696551,0.124912283268157,66,89,0,2,55,72,55,72,0,1,1,1,66,89,0,2,52,72,55,72,0,1,0.945454545454545,1,55,72,136.239052542918,0.571937816216434,ko,top,bottom,맨 위,맨 아래,맨 위맨 아래,확인하다
맹세,614.008321438722,602.87173214689,-0.222672600716381,-0.276732022703492,25.9633664933833,24.6672832904359,0.099035878137725,0.0989603921359264,64,63,1,3,56,56,56,57,0,0,1,0.982456140350877,65,62,0,4,51,52,56,57,0,0,0.910714285714286,0.912280701754386,56,56,-11.1365892918327,-0.0540594219871106,ko,swear,oath,욕을하다,맹세,욕을하다맹세,십대
먹다,557.254722195706,505.727423089288,-0.485781302832733,-0.634884101451001,22.0277479514452,14.8680281723251,0.0784803825494883,0.0762840951591924,59,64,2,1,55,52,55,53,0,0,1,0.981132075471698,58,64,3,1,53,51,54,53,1,0,0.981481481481482,0.962264150943396,54,52,-51.5272991064179,-0.149102798618268,ko,feed,eat,밥을 먹이다,먹다,밥을 먹이다먹다,정맥
먼지,584.0314545418,582.370098051726,-0.495415327395462,-0.361069707946848,30.1664224703448,28.1113207482267,0.0931595868500912,0.110995692884198,75,61,1,2,55,51,56,52,0,0,0.982142857142857,0.980769230769231,74,61,2,2,38,51,56,52,0,0,0.678571428571429,0.980769230769231,55,51,-1.66135649007413,0.134345619448614,ko,ash,dust,재,먼지,재먼지,남성
먼지가 자뜩한,747.317716980787,805.865959983013,0.450305013162338,0.545567721932493,36.6206895630053,43.0037701087168,0.14189203561543,0.150576890308997,118,146,7,7,53,50,98,119,2,4,0.540816326530612,0.420168067226891,120,148,5,5,76,113,97,122,3,1,0.783505154639175,0.926229508196721,53,50,58.5482430022264,0.0952627087701556,ko,rusty,dusty,녹슨,먼지가 자뜩한,녹슨먼지가 자뜩한,아래쪽의
멀리,584.537554229306,692.582174586937,-0.396961508346078,0.197891195116238,16.5121591838016,36.8506269338067,0.0660379676834149,0.131190225782206,105,79,3,0,84,63,85,65,0,0,0.988235294117647,0.969230769230769,105,78,3,1,85,21,85,64,0,1,1,0.328125,83,63,108.044620357632,0.594852703462316,ko,near,far,근처에,멀리,근처에멀리,럼 주
멈추다,548.14101753105,544.761846162837,-0.53235723854241,-0.589478394146518,14.5288814759456,23.7868636558498,0.0707689431207377,0.0778233080917814,66,65,3,4,57,52,57,52,0,0,1,1,66,65,3,4,57,52,57,52,0,0,1,1,57,52,-3.37917136821238,-0.0571211556041074,ko,prevent,stop,예방하다,멈추다,예방하다멈추다,유치장
멍청한,560.104226420919,551.904365382102,-0.487006649413142,-0.351467207472524,19.7060128392811,29.1049463307761,0.0719335238202851,0.136831803851108,65,65,2,3,53,52,54,53,0,0,0.981481481481482,0.981132075471698,65,65,2,3,54,52,54,53,0,0,1,0.981132075471698,53,52,-8.19986103881615,0.135539441940619,ko,naive,stupid,순진한,멍청한,순진한멍청한,산업
멍청한,560.104226420919,551.904365382102,-0.487006649413142,-0.351467207472524,19.7060128392811,29.1049463307761,0.0719335238202851,0.136831803851108,65,65,2,3,53,52,54,53,0,0,0.981481481481482,0.981132075471698,65,65,2,3,54,52,54,53,0,0,1,0.981132075471698,53,52,-8.19986103881615,0.135539441940619,ko,naive,stupid,순진한,멍청한,순진한멍청한,주교
멍청한.1,,615.506096158476,,-0.207323934434152,,27.6784013483112,,0.0986653880015203,,68,,4,,52,,55,,1,,0.945454545454545,,67,,5,,37,,56,,0,,0.660714285714286,,52,,,ko,,,,,,
멍청함,627.208188657738,615.363392855101,-0.291543892294645,-0.27486124962366,33.457322842382,19.7811984777847,0.123106827772827,0.0819556653145889,65,65,3,1,53,56,54,58,1,0,0.981481481481482,0.96551724137931,66,65,2,1,52,57,55,58,0,0,0.945454545454545,0.982758620689655,53,56,-11.8447958026366,0.0166826426709848,ko,madness,stupidity,광기,멍청함,광기멍청함,본문
메달,583.239232127352,600.262056594842,-0.324098090306664,-0.19116108178703,46.857639733551,21.9187049977287,0.16309618759906,0.0834039459407564,70,64,2,3,57,53,57,54,0,0,1,0.981481481481482,68,65,4,2,54,47,55,54,2,0,0.981818181818182,0.87037037037037,56,53,17.0228244674894,0.132937008519634,ko,trophy,medal,트로피,메달,트로피메달,노선
메세지,543.7583770552,627.690903858237,-0.57992396707663,-0.214201174468005,18.2184907811929,27.5028262677483,0.0528494456636143,0.101601703667121,81,63,4,2,62,52,62,52,1,1,1,1,81,64,4,1,63,52,63,52,0,1,1,1,61,52,83.9325268030374,0.365722792608626,ko,warning,message,경고,메세지,경고메세지,가난
메스꺼움,776.688101455486,721.373163939368,0.311933473623844,0.136112738381123,37.4978675384504,27.7710329381311,0.10988363476967,0.0930390220153338,85,80,4,7,69,61,71,66,0,2,0.971830985915493,0.924242424242424,85,83,4,4,69,68,71,68,0,0,0.971830985915493,1,69,61,-55.3149375161187,-0.175820735242721,ko,diarrhea,nausea,설사,메스꺼움,설사메스꺼움,좋은
면,579.602684186349,585.602178577686,-0.427092091902778,-0.392239927508447,21.7520935499857,22.0032981121602,0.0776314708793055,0.0839110698501997,68,66,3,5,57,56,57,58,0,0,1,0.96551724137931,68,64,3,7,51,58,57,58,0,0,0.894736842105263,1,57,56,5.99949439133627,0.0348521643943308,ko,silk,cotton,비단,면,비단면,복수
명예,626.48150943696,615.048428525621,-0.180608290431374,-0.113703514563993,39.7750691844109,19.0730134813004,0.191154110270972,0.108798702481945,61,72,3,6,53,56,54,57,2,0,0.981481481481482,0.982456140350877,62,72,2,6,52,55,55,57,1,0,0.945454545454545,0.964912280701754,53,56,-11.4330809113387,0.0669047758673802,ko,privilege,honor,특권,명예,특권명예,킬로미터
모니터,646.705963606674,549.799945459742,-0.076649392400282,-0.533351849224566,47.8196798769992,17.3606870793428,0.177889639710807,0.0607183235048473,71,69,6,2,55,55,55,55,1,0,1,1,73,69,4,2,55,55,56,55,0,0,0.982142857142857,1,55,55,-96.9060181469318,-0.456702456824284,ko,screen,monitor,화면,모니터,화면모니터,소년들
모래,531.246890907795,571.002301898801,-0.615680447164311,-0.459642434145474,24.3513925972859,26.6005094539794,0.109885043402783,0.101990987477528,72,61,0,1,55,53,55,54,0,0,1,0.981481481481482,70,61,2,1,53,53,54,54,1,0,0.981481481481482,0.981481481481482,55,53,39.755410991006,0.156038013018837,ko,mud,sand,진흙,모래,진흙모래,기업
모르핀,765.792137924427,749.183836352213,0.403688860595548,0.303397757986133,37.9338573423671,27.6713086992648,0.177264612933316,0.110572774064888,74,93,0,2,58,55,67,73,0,1,0.865671641791045,0.753424657534247,73,92,1,3,61,71,66,73,1,1,0.924242424242424,0.972602739726027,58,55,-16.6083015722137,-0.100291102609415,ko,aspirin,morphine,아스피린,모르핀,아스피린모르핀,연예인
모으다,638.822249994015,664.161833327943,-0.127580803221204,-0.045637629255217,25.9842491715206,21.317643882916,0.094010731154845,0.0744046704413903,72,71,1,3,52,54,57,57,0,1,0.912280701754386,0.947368421052632,72,71,1,3,56,57,57,57,0,1,0.982456140350877,1,52,54,25.3395833339283,0.0819431739659868,ko,collect,gather,수집,모으다,수집모으다,공주
모임,589.198500011468,525.715622627304,-0.415924621828885,-0.524387009104413,39.5573548981712,23.671792689091,0.123359005074486,0.0908378457991846,65,63,3,2,58,53,58,53,0,0,1,1,65,62,3,3,55,49,58,52,0,1,0.948275862068966,0.942307692307692,58,53,-63.4828773841642,-0.108462387275529,ko,conference,meeting,회의,모임,회의모임,총
모자,533.650327601276,538.498925882705,-0.575267633130385,-0.629614977844681,27.271025313739,26.9452965626549,0.12069195715609,0.0801729124638584,67,63,0,4,58,55,58,55,0,0,1,1,67,64,0,3,58,55,58,55,0,0,1,1,58,54,4.84859828142839,-0.0543473447142964,ko,glasses,cap,안경,모자,안경모자,의료
모자,533.650327601276,538.498925882705,-0.575267633130385,-0.629614977844681,27.271025313739,26.9452965626549,0.12069195715609,0.0801729124638584,67,63,0,4,58,55,58,55,0,0,1,1,67,64,0,3,58,55,58,55,0,0,1,1,58,54,4.84859828142839,-0.0543473447142964,ko,glasses,cap,안경,모자,안경모자,수업
모자.1,541.178719303609,542.461482738884,-0.57343889641119,-0.605993361313359,19.6016849058643,15.920925353436,0.0832625002006424,0.0632664232545247,65,69,1,0,57,58,57,58,0,0,1,1,63,68,3,1,53,51,56,58,1,0,0.946428571428571,0.879310344827586,57,58,1.28276343527511,-0.0325544649021691,ko,helmet,hat,헬멧,모자,헬멧모자,의료
모자.1,541.178719303609,542.461482738884,-0.57343889641119,-0.605993361313359,19.6016849058643,15.920925353436,0.0832625002006424,0.0632664232545247,65,69,1,0,57,58,57,58,0,0,1,1,63,68,3,1,53,51,56,58,1,0,0.946428571428571,0.879310344827586,57,58,1.28276343527511,-0.0325544649021691,ko,helmet,hat,헬멧,모자,헬멧모자,수업
모텔,566.152673083427,622.075770811862,-0.47811319628022,-0.259124409693752,18.1345387103047,38.1573661168106,0.0803033516665943,0.13495958000986,61,61,1,1,52,48,52,48,1,0,1,1,59,61,3,1,52,39,52,48,1,0,1,0.8125,52,48,55.9230977284349,0.218988786586468,ko,hotel,motel,호텔,모텔,호텔모텔,음모
목,535.137642864068,579.698377361943,-0.616171199856614,-0.355725351939305,17.1273410910138,28.034257771271,0.066090867432524,0.112636961180958,65,63,3,4,57,53,57,53,0,2,1,1,65,63,3,4,55,53,57,53,0,2,0.964912280701754,1,56,53,44.5607344978746,0.260445847917309,ko,throat,neck,목구멍,목,목구멍목,입력하다
목 마름,725.663957748708,759.258491532893,0.20512117882523,0.430340006458607,28.0144854815288,36.4636062692639,0.100728371482381,0.174912858682484,91,83,8,4,71,59,75,69,0,0,0.946666666666667,0.855072463768116,92,83,7,4,72,66,75,69,0,0,0.96,0.956521739130435,71,59,33.5945337841846,0.225218827633377,ko,hunger,thirst,배고픔,목 마름,배고픔목 마름,개인적인
목걸이,511.804877199899,639.282018191939,-0.69585103416812,-0.197651729185978,13.3091865548851,45.3356634875107,0.0449706440135122,0.196285096685336,65,62,1,5,57,55,57,55,1,0,1,1,66,60,0,7,58,48,58,53,0,2,1,0.905660377358491,57,55,127.47714099204,0.498199304982142,ko,ring,necklace,반지,목걸이,반지목걸이,군
몸값,657.672890621466,617.532777784184,-0.0928026785938588,-0.144320531971298,23.1827137457852,21.9842671468471,0.078508914677517,0.0837229863267884,75,70,1,3,64,56,65,58,0,0,0.984615384615385,0.96551724137931,75,68,1,5,64,56,65,56,0,2,0.984615384615385,1,64,54,-40.1401128372822,-0.0515178533774387,ko,kidnapper,ransom,납치범,몸값,납치범몸값,장소
못생긴,568.394999991602,668.980392149319,-0.36534003334938,-0.0411992569388731,17.7456238539806,34.2703077165117,0.0634205552058147,0.0972777291790655,76,61,2,0,57,51,59,54,0,0,0.966101694915254,0.944444444444444,76,59,2,2,56,50,59,53,0,1,0.949152542372881,0.943396226415094,57,51,100.585392157717,0.324140776410507,ko,disgusting,ugly,역겨운,못생긴,역겨운못생긴,경매
묘지,539.18253332809,635.045240729931,-0.553111164590852,-0.144152671095439,13.6475853271973,23.9956019568799,0.050640532728357,0.108856321413514,68,69,6,2,60,54,62,56,0,1,0.967741935483871,0.964285714285714,69,68,5,3,60,54,62,56,0,1,0.967741935483871,0.964285714285714,60,54,95.8627074018412,0.408958493495413,ko,grave,cemetery,무덤,묘지,무덤묘지,적용하다
무겁게,578.195859644718,619.73592308623,-0.405549031208596,-0.216093395099869,26.0571700873908,29.3362420053131,0.0848234625722925,0.13120840281425,72,56,5,1,57,52,57,52,2,0,1,1,73,56,4,1,57,51,58,52,1,0,0.982758620689655,0.980769230769231,57,52,41.540063441512,0.189455636108727,ko,heavy,heavily,무거운,무겁게,무거운무겁게,정보원
무기,592.7218245685,633.961777794797,-0.361566485942125,-0.207951763225173,45.4797794671516,22.7230722982784,0.155301881147815,0.0874759564015928,66,66,2,0,57,55,57,56,0,0,1,0.982142857142857,65,66,3,0,55,54,57,56,0,0,0.964912280701754,0.964285714285714,57,54,41.239953226297,0.153614722716952,ko,pistol,weapon,권총,무기,권총무기,뭐라고요
무기고,743.066590920029,783.074596490387,0.167152290099951,0.503949471353143,38.3195233343147,41.5372061503092,0.136516344251938,0.148659011061095,92,72,5,6,66,57,78,61,2,2,0.846153846153846,0.934426229508197,91,72,6,6,21,61,78,61,2,2,0.269230769230769,1,66,57,40.0080055703573,0.336797181253193,ko,arsenal,armory,병기고,무기고,병기고무기고,크리스마스
무너지다,553.259461537576,574.635618183756,-0.466985539414335,-0.423547544369821,29.7891383177173,14.4959053546727,0.153451755588959,0.0456402710965358,59,64,1,4,52,55,52,56,0,2,1,0.982142857142857,59,64,1,4,49,43,52,56,0,2,0.942307692307692,0.767857142857143,52,55,21.3761566461799,0.0434379950445146,ko,fall,collapse,떨어지다,무너지다,떨어지다무너지다,수렵
